rank,vx,vy,vz,label,num_points,gaussian_center_advantage,shell_center_penalty,ranking_adjustment,morphology_filter_penalty,total_score
124,5,2,2,planar,202,1.107297,-0.406529,-2.219086,3.150918,-4.669237
125,2,9,3,planar,61,-1.121314,-0.138109,-1.585045,1.857118,-4.701585
126,5,3,2,planar,156,0.329937,-0.386502,-2.067347,2.586589,-4.710501
127,-6,-4,-2,planar,54,-0.140247,-0.195053,-2.015191,2.439087,-4.789578
128,-5,-3,-2,linear,48,-2.916593,0.389804,-0.618205,1.797413,-4.942408
129,-19,7,0,planar,15,-1.434087,0.213553,-1.509513,2.241068,-4.971115
130,4,11,0,planar,43,-0.333102,0.290805,-2.138862,2.900375,-5.081535
131,-2,-7,6,planar,28,-0.597200,-0.061080,-2.026381,2.411290,-5.095951
132,0,-7,6,planar,44,-1.454179,0.070015,-1.684835,2.095535,-5.164533
133,-3,2,-2,planar,282,-1.190724,0.105855,-1.833119,2.248918,-5.166906
134,5,6,2,planar,26,-1.103013,0.332217,-1.980225,2.417051,-5.168072
135,-3,4,-2,planar,107,0.270846,-0.028469,-2.243662,3.216475,-5.217759
136,5,10,1,planar,28,-1.085116,0.331161,-2.019333,2.466100,-5.239389
137,3,-13,3,linear,24,-3.715494,0.437165,-0.254085,1.799987,-5.332402
138,0,-13,3,linear,34,-3.304462,0.043403,-0.428846,1.711588,-5.401494
139,4,6,3,linear,24,-6.906959,3.659060,-0.391147,1.775569,-5.414614
140,5,-9,2,linear,19,-3.532725,-0.106099,-0.336011,1.442494,-5.417328
141,5,5,0,planar,138,0.383096,-0.419437,-2.234652,3.230014,-5.501006
142,1,-1,-1,planar,1788,-3.194919,0.610140,-1.169261,1.767647,-5.521688
143,-3,3,-2,planar,204,-0.322031,-0.173172,-2.176003,2.983651,-5.654857
144,2,5,3,planar,85,0.077404,-0.072259,-2.287906,3.413511,-5.696272
145,-5,3,-2,planar,65,-2.380221,0.332237,-1.450802,2.245905,-5.744690
146,2,2,3,planar,124,-2.416057,0.386345,-1.533457,2.203632,-5.766801
147,5,-10,1,planar,29,-2.827347,0.736677,-1.537437,2.247698,-5.875806
148,3,-10,-1,planar,63,-3.156721,0.218803,-1.566788,1.375924,-5.880631
149,5,1,2,planar,274,0.103479,-0.383842,-2.343128,3.340725,-5.964216
150,-4,-7,3,planar,64,-0.757723,-0.045028,-2.147678,3.014243,-5.964672
151,0,-11,3,planar,51,-2.870627,0.662966,-1.608665,2.235215,-6.051541
152,5,-14,1,planar,16,-0.809482,-0.203633,-2.152026,2.910833,-6.075974
153,10,-2,0,planar,113,0.105438,-0.291807,-2.379164,3.572046,-6.137579
154,5,-3,2,planar,160,-1.974578,0.235713,-2.002392,2.444064,-6.185321
155,-3,9,5,corner_like,33,-6.593304,0.876550,0.083805,0.555557,-6.188506
156,5,8,0,planar,57,-1.456542,0.273629,-2.150356,2.928533,-6.261802
157,-5,5,-2,planar,36,-2.794976,0.435639,-1.694386,2.247495,-6.301218
158,5,2,0,planar,311,-0.247342,-0.205300,-2.429143,3.428742,-6.310527
159,1,-6,3,planar,124,0.227920,-0.535639,-2.587254,3.503944,-6.398917
160,3,-6,3,planar,28,-1.453439,0.227553,-2.199276,3.185492,-6.610654
161,-1,-11,3,planar,57,-3.692918,0.919656,-1.671188,2.232271,-6.676721
162,5,9,1,planar,53,-2.550418,0.033708,-1.883924,2.296303,-6.696937
163,5,4,2,planar,54,-3.604203,0.589543,-1.827681,1.896447,-6.738788
164,2,-13,3,linear,24,-6.069806,1.368862,-0.256844,1.799994,-6.757783
165,5,-1,2,planar,314,-0.751566,-0.394837,-2.367948,3.344241,-6.858592
166,4,-5,3,planar,15,-4.841982,2.026847,-1.926800,2.144904,-6.886839
167,5,11,1,planar,32,-0.948090,0.003698,-2.359070,3.624990,-6.928451
168,0,9,5,planar,43,-3.937055,0.381445,-1.327387,2.107462,-6.990459
169,-1,-7,6,planar,16,-3.821708,0.680601,-1.782530,2.082537,-7.006175
170,5,3,0,planar,263,-1.459477,-0.027145,-2.269100,3.264111,-7.019832
171,-19,8,0,planar,15,-1.566786,0.114696,-2.278614,3.365819,-7.096523
172,5,-2,3,planar,181,-4.481018,-0.010770,-1.536361,1.084940,-7.113088
173,2,3,3,planar,121,-1.719683,0.304377,-2.318235,3.475993,-7.209535
174,-4,-4,-2,planar,136,-1.183129,0.068551,-2.547216,3.748401,-7.410196
175,4,-11,1,corner_like,24,-10.246626,2.135441,0.999742,0.346626,-7.458069
176,5,-4,1,planar,238,-3.701320,0.156541,-1.951303,2.304857,-7.800939
177,5,-4,2,planar,119,-2.863784,0.426095,-2.239512,3.206383,-7.883584
178,-5,7,-2,linear,24,-6.422220,0.598750,-0.336654,1.799983,-7.960107
179,1,12,-2,linear,35,-6.813397,0.981367,-0.538833,1.759057,-8.129919
180,-4,-5,-2,planar,84,-3.391275,0.242847,-2.145400,2.880260,-8.174089
181,2,12,3,planar,40,-5.374009,0.587667,-1.763843,1.928292,-8.478477
182,-2,-7,3,linear,68,-7.665520,1.075972,-0.372330,1.663308,-8.625186
183,5,-7,3,corner_like,35,-10.265635,1.137444,0.839420,0.341989,-8.630760
184,-4,-6,-2,planar,74,-5.005467,0.490918,-1.892843,2.248154,-8.655547
185,-4,-7,-2,linear,33,-7.250948,0.955996,-0.571706,1.798982,-8.665640
186,5,-6,2,planar,30,-6.066939,1.142789,-1.908176,2.114614,-8.946941
187,-4,-9,3,planar,22,-7.773571,1.983477,-1.324993,1.855628,-8.970715
188,5,7,-1,planar,89,-3.673871,0.139309,-2.243729,3.204642,-8.982932
189,-3,-8,3,linear,22,-8.989255,1.745461,-0.394708,1.790055,-9.428557
190,2,-3,3,planar,95,-6.853176,0.909524,-1.437947,2.189571,-9.571171
191,4,-2,3,linear,42,-8.659828,1.246792,-0.454910,1.733787,-9.601733
192,-2,6,-2,planar,55,-4.714114,0.673822,-2.280633,3.347368,-9.668294
193,5,3,3,planar,116,-6.645592,0.428751,-1.645770,1.806694,-9.669304
194,-4,7,-2,linear,23,-9.275132,1.697428,-0.322613,1.799980,-9.700297
195,5,8,-1,planar,51,-6.744485,1.250078,-2.056037,2.634939,-10.185384
196,5,1,3,planar,224,-7.333016,0.522951,-1.737607,1.920557,-10.468230
197,-3,6,-2,linear,41,-9.832883,1.451015,-0.376646,1.799970,-10.558485
198,4,-13,3,linear,17,-9.977210,1.442205,-0.256203,1.799988,-10.591196
199,4,-10,0,planar,28,-9.038663,2.097405,-1.604953,2.228004,-10.774214
