rank,vx,vy,vz,base_label,label,num_points,gaussian_center_advantage,shell_center_penalty,ranking_adjustment,morphology_filter_penalty,context_mode_contribution,junction_mode_contribution,normal_variation,occupancy_asymmetry,planar_context_penalty,corner_context_bonus,junction_cluster_count,junction_orientation_dispersion,junction_score,junction_mixed_relabel_score,total_score
71,-3,-9,1,planar,planar,78,0.338865,-0.138431,-1.338055,2.134148,-0.312030,0.676466,0.055326,0.143782,0.361511,0.366184,2,0.306163,0.221152,0.109728,-2.907333
72,-2,-7,1,corner_like,corner_like,160,-7.529335,0.622553,0.773101,0.606433,2.722123,1.017494,0.465997,0.570100,0.167294,1.389539,2,0.368607,0.269603,0.428287,-3.000497
73,1,-9,0,planar,planar,124,1.014672,-0.530279,-1.535976,2.164071,0.316390,-0.157833,0.087659,0.400304,0.429198,0.692007,1,0.428459,0.000000,0.201724,-3.057098
74,8,18,8,planar,planar,19,0.414783,-0.110708,-1.577887,2.239692,-0.132195,0.539422,0.195548,0.052525,0.376950,0.455100,2,0.461278,0.215674,0.085467,-3.106277
75,9,2,-2,planar,planar,16,0.254567,0.058278,-1.548200,2.241301,1.690912,-1.350000,0.000843,0.333333,0.061915,0.767805,1,0.000000,0.000000,0.076518,-3.135743
76,-8,4,5,planar,planar,26,-3.317942,1.013648,-1.244213,2.015851,2.528328,-0.105313,0.023003,0.666667,0.096717,1.164387,1,0.774547,0.000000,0.382711,-3.141344
77,-8,5,4,planar,planar,17,-0.915989,0.554004,-1.744216,3.091486,2.683178,-0.638812,0.097476,0.666667,0.131807,1.264926,1,0.294631,0.000000,0.239029,-3.153320
78,-4,-6,-5,corner_like,corner_like,136,-6.162111,1.004081,0.340069,0.703242,0.927519,1.422517,0.104618,0.218391,0.209506,0.648131,2,0.830960,0.254983,0.375385,-3.171167
79,-4,-9,1,planar,planar,60,0.219528,-0.389671,-1.361204,2.234772,-0.042192,0.582687,0.087188,0.186367,0.345077,0.456041,2,0.282978,0.213966,0.112774,-3.225624
80,5,-7,-6,linear,linear,59,-4.827149,1.466933,-0.447723,1.731147,1.024046,1.166397,0.041099,0.341737,0.198584,0.698061,2,0.603321,0.277775,0.265517,-3.348643
81,2,-7,0,linear,linear,110,-4.455643,0.606249,-0.303392,1.646256,2.427671,-0.012211,0.163789,0.708772,0.184572,1.267431,1,0.536078,0.000000,0.446418,-3.383581
82,-6,2,5,planar,planar,56,-5.429406,2.120996,-1.346989,2.204711,1.862715,1.535735,0.041792,0.333333,0.049697,0.823087,2,0.643007,0.312302,0.365762,-3.461660
83,3,-9,-1,planar,planar,150,2.034369,-0.212623,-1.803125,3.426096,0.234609,-0.299054,0.170995,0.299198,0.460106,0.693294,1,0.467700,0.000000,0.179862,-3.471920
84,4,-10,2,planar,planar,47,-1.877594,0.489507,-1.445653,2.016483,-0.457492,1.788472,0.034191,0.204319,0.449005,0.404242,2,0.512082,0.366131,0.272966,-3.519244
85,6,-8,-4,planar,planar,48,-0.493360,0.200597,-1.574598,2.234103,0.786781,-0.325935,0.006449,0.392157,0.292757,0.706745,1,0.606079,0.000000,0.280474,-3.640618
86,-9,0,0,planar,planar,86,1.930352,-0.044097,-1.699426,2.830802,-0.953148,-0.178146,0.010001,0.112150,0.507387,0.270200,1,0.647118,0.000000,0.162761,-3.775267
87,-8,-4,3,planar,planar,61,-3.061308,1.084644,-1.693245,2.952510,0.901808,1.942418,0.069482,0.377451,0.313582,0.775664,2,0.615809,0.363429,0.412528,-3.778193
88,7,-7,6,planar,planar,82,2.206820,-0.012382,-1.693332,2.797608,-1.151663,-0.331087,0.002499,0.050622,0.508840,0.192392,1,0.582496,0.000000,0.130010,-3.779252
89,6,-7,-6,planar,planar,58,-2.541369,0.806407,-1.447628,2.202945,0.704260,0.826429,0.002775,0.339080,0.265179,0.643401,2,0.639587,0.219852,0.248889,-3.854846
90,2,-8,-3,planar,planar,180,1.409818,-0.159128,-1.991715,3.730993,0.420772,0.174235,0.000059,0.373849,0.399701,0.677980,1,0.998909,0.000000,0.294692,-3.877012
91,-9,-2,1,planar,planar,95,2.116548,-0.061654,-1.738966,3.117351,-1.106136,-0.010869,0.009859,0.076082,0.526777,0.230333,1,0.837859,0.000000,0.178905,-3.918428
92,10,-4,7,planar,planar,44,2.384339,-0.309262,-1.716541,2.921584,-1.012464,-0.387383,0.004019,0.110325,0.519791,0.260117,1,0.556131,0.000000,0.119076,-3.962896
93,4,-3,-4,planar,planar,128,2.083400,0.429563,-1.703900,2.811214,-0.637626,-1.350000,0.000426,0.242867,0.511617,0.401061,1,0.000000,0.000000,0.041924,-3.989777
94,12,-1,8,linear,linear,19,-4.710232,0.936604,-0.310267,1.791921,1.923618,-0.040671,0.046964,0.333333,0.033897,0.830068,1,0.881995,0.000000,0.252708,-3.992868
95,-9,-2,2,planar,planar,83,0.029486,-0.135029,-1.539100,2.232366,-0.991041,0.872966,0.006058,0.041605,0.445782,0.187277,2,0.773784,0.187561,0.186329,-3.995084
96,7,6,0,planar,planar,20,0.130998,-0.294078,-1.756740,3.090918,2.316724,-1.350000,0.000666,0.666667,0.146251,1.134233,1,0.000000,0.000000,0.158838,-4.044014
97,8,2,-2,planar,planar,35,0.382853,-0.313275,-1.635961,2.427333,1.058287,-1.122093,0.000339,0.514286,0.308657,0.832838,1,0.128259,0.000000,0.133519,-4.057522
98,9,-9,5,planar,planar,48,0.333798,-0.271248,-1.439322,2.245591,-0.196403,-0.246777,0.053091,0.212544,0.385485,0.438805,1,0.605999,0.000000,0.169889,-4.065543
99,3,-7,0,planar,planar,107,-3.281645,0.171455,-1.169047,2.022673,2.273624,-0.039084,0.155399,0.692810,0.214330,1.238546,1,0.505389,0.000000,0.423354,-4.067371
100,-9,-3,3,planar,planar,77,-2.481771,0.061504,-1.852627,3.434272,2.170567,1.405797,0.227728,0.712895,0.360659,1.358285,2,0.690971,0.274004,0.541759,-4.130802
101,0,-6,-5,planar,planar,62,-4.062488,0.688103,-1.379068,2.245663,0.928644,1.932036,0.240322,0.297607,0.291223,0.785136,2,0.996855,0.315667,0.364876,-4.138434
102,-9,-3,1,planar,planar,164,1.286423,-0.343456,-1.698283,3.137135,-1.182275,0.865931,0.013043,0.046641,0.528931,0.202247,2,0.477955,0.245243,0.118263,-4.208795
103,1,5,0,planar,planar,131,1.926019,0.396070,-1.775926,3.190356,-0.942133,-0.646912,0.000202,0.160132,0.539338,0.309752,2,0.056679,0.087167,0.017159,-4.233237
104,10,1,9,planar,planar,32,1.482026,-0.214769,-1.667704,2.624319,-0.366172,-0.894447,0.107525,0.143116,0.444596,0.435920,1,0.250908,0.000000,-0.012940,-4.285385
105,-7,15,6,linear,linear,20,-6.373683,1.155675,-0.380404,1.796658,1.779435,1.308781,0.008328,0.333333,0.038911,0.777909,2,0.888587,0.249669,0.230867,-4.306855
106,4,-8,2,linear,linear,36,-8.291304,1.103943,-0.431382,1.788118,1.745281,3.274020,0.000883,0.333333,0.042194,0.767859,4,0.438774,0.741639,0.633864,-4.387561
107,11,1,9,planar,planar,30,1.457520,-0.533560,-1.386772,2.231063,-0.794113,-0.909434,0.014004,0.040936,0.383254,0.197268,1,0.263590,0.000000,-0.032662,-4.397423
108,12,-9,-4,planar,planar,23,-1.991327,0.235867,-1.487226,2.204036,2.397093,-1.350000,0.002038,0.666667,0.118709,1.136084,1,0.000000,0.000000,0.157536,-4.399630
109,-4,0,-2,planar,planar,138,0.076947,-0.208828,-1.459481,2.247582,0.428027,-1.000563,0.031823,0.481753,0.401526,0.706223,1,0.214691,0.000000,0.108067,-4.411480
110,-6,4,0,planar,planar,62,-0.205960,-0.122000,-1.954822,3.732596,0.661161,0.911961,0.001061,0.450216,0.389884,0.763337,2,0.627071,0.229996,0.289454,-4.442257
111,2,3,-1,planar,planar,338,1.874846,0.327624,-1.760299,3.098801,-0.626720,-1.168455,0.000046,0.268597,0.532916,0.428853,1,0.096381,0.000000,0.044936,-4.451806
112,-2,-8,6,planar,planar,65,-0.889767,-0.316587,-1.303281,2.208717,0.539509,-0.278259,0.119722,0.393921,0.359819,0.728271,1,0.426347,0.000000,0.176908,-4.457103
113,-6,-2,3,linear,linear,35,-8.556580,1.275283,-0.336496,1.639820,5.237508,-0.517968,0.538461,1.000000,0.056290,2.226922,1,0.384989,0.000000,0.425348,-4.538073
114,-5,-9,3,planar,planar,26,0.484894,0.209939,-1.819278,3.596906,-0.744737,0.913315,0.012494,0.236381,0.558891,0.410219,2,0.330179,0.262643,0.097633,-4.552771
115,6,-9,-2,planar,planar,76,1.953225,0.170995,-1.809173,3.403684,-1.164889,-0.417975,0.013354,0.070568,0.546916,0.228985,1,0.532440,0.000000,0.099053,-4.671500
116,10,-9,5,planar,planar,32,1.091317,-0.324572,-1.747143,3.071982,-0.582825,-0.124034,0.023898,0.239951,0.517579,0.429541,1,0.634863,0.000000,0.142770,-4.759240
117,0,7,1,linear,linear,43,-1.811301,0.502551,-0.259627,1.799958,-0.136553,-1.350000,0.009808,0.136752,0.234808,0.297001,1,0.000000,0.000000,0.061932,-4.854887
118,2,19,8,planar,planar,28,-1.498338,-0.387544,-1.508201,2.233272,0.810303,-0.070525,0.021492,0.361582,0.272091,0.693421,1,0.759561,0.000000,0.269431,-4.887579
119,-8,-7,-2,linear,linear,53,-4.671808,1.046682,-0.485704,1.798347,1.288061,-0.267791,0.002024,0.494845,0.207731,0.813729,1,0.577569,0.000000,0.292388,-4.888909
120,1,-8,6,planar,planar,167,1.421796,-0.058313,-1.724100,2.934797,-1.152138,-0.450264,0.001093,0.063303,0.519967,0.204442,1,0.402617,0.000000,0.040300,-4.897816
121,5,-4,6,planar,planar,42,-9.702135,1.482351,-1.023602,1.498842,4.999542,0.725196,0.932996,0.333333,0.002783,2.026212,2,0.411599,0.240259,0.346148,-5.017490
122,-1,-8,-2,planar,planar,221,2.034809,0.627126,-1.961044,3.746650,-1.482135,-0.497927,0.000123,0.036908,0.612382,0.174099,1,0.489578,0.000000,0.068087,-5.025821
123,-9,1,0,planar,planar,153,-0.290214,-0.077688,-1.723447,3.310934,-0.451140,0.807155,0.076532,0.219626,0.513965,0.478239,2,0.617188,0.216157,0.217391,-5.046267
124,-5,6,1,planar,planar,52,-0.847797,0.244954,-1.400329,2.247470,-0.381447,-0.435445,0.031223,0.165826,0.379217,0.357894,2,0.055115,0.107881,0.020954,-5.067533
125,-1,-9,0,planar,planar,138,0.223100,-0.052784,-1.901222,3.669142,-0.248921,0.575520,0.073157,0.434927,0.630378,0.710514,2,0.359112,0.212218,0.111400,-5.073450
126,-4,14,7,planar,planar,60,-5.611259,1.062861,-1.602259,2.350197,2.390068,1.009329,0.329026,0.491803,0.205280,1.251835,2,0.945859,0.192906,0.437473,-5.101458
127,-2,-7,-4,planar,planar,283,0.139743,-0.369345,-1.763203,3.130521,-1.198731,1.160656,0.001230,0.060532,0.534307,0.201579,2,0.930940,0.203450,0.172558,-5.161400
128,-8,5,2,planar,planar,68,-1.595104,-0.084622,-1.609692,2.763132,-0.219066,1.080826,0.096232,0.225982,0.460109,0.511827,2,0.704201,0.243488,0.263975,-5.190789
129,-4,2,-1,planar,planar,351,1.627866,0.175975,-1.798850,3.311622,-0.735610,-1.153566,0.000008,0.244395,0.548264,0.402179,1,0.101524,0.000000,0.036568,-5.195807
130,5,19,7,planar,planar,32,-1.188235,0.079713,-1.582332,2.233140,0.023433,-0.334508,0.020626,0.011111,0.227904,0.306734,1,0.517707,0.000000,0.123733,-5.235069
131,-7,-8,1,planar,planar,25,-8.087199,1.930252,-1.215400,1.609765,3.949499,-0.341034,0.412866,0.666667,0.058396,1.690702,1,0.351966,0.000000,0.430084,-5.373648
132,-5,4,0,planar,planar,104,1.941236,0.172193,-1.868786,3.702825,-0.860916,-1.057699,0.001654,0.223951,0.575405,0.381913,1,0.082115,0.000000,0.027428,-5.376797
133,-4,-7,-3,planar,planar,106,-3.109609,0.760812,-1.558971,2.204053,-0.034005,0.683674,0.002444,0.405785,0.457514,0.582997,2,0.792284,0.161921,0.253135,-5.462152
134,-2,-4,-4,planar,planar,257,1.798451,0.197359,-1.813071,3.404550,-1.111954,-1.137716,0.004898,0.105285,0.552006,0.255758,1,0.049842,0.000000,-0.021104,-5.471480
