rank,vx,vy,vz,label,num_points,gaussian_center_advantage,shell_center_penalty,ranking_adjustment,morphology_filter_penalty,total_score
124,1,10,10,planar,58,-1.179443,0.175576,0.000000,0.000000,-1.003866
125,2,-8,5,planar,44,-1.229261,0.186645,0.000000,0.000000,-1.042616
126,-13,9,10,linear,16,-0.785892,-0.277724,0.000000,0.000000,-1.063616
127,-11,8,10,planar,20,-1.039126,-0.064040,0.000000,0.000000,-1.103166
128,7,-6,3,corner_like,45,-0.929998,-0.207381,0.000000,0.000000,-1.137379
129,-11,-8,10,planar,19,-1.223402,0.084012,0.000000,0.000000,-1.139390
130,8,4,-2,planar,62,-1.413519,0.244822,0.000000,0.000000,-1.168697
131,8,0,0,planar,92,-1.120310,-0.071274,0.000000,0.000000,-1.191585
132,2,-13,5,linear,33,-1.647326,0.437052,0.000000,0.000000,-1.210274
133,8,6,-1,planar,57,-0.910438,-0.318216,0.000000,0.000000,-1.228653
134,-3,14,8,planar,31,-1.651724,0.373365,0.000000,0.000000,-1.278359
135,-12,5,10,linear,21,-1.194731,-0.085341,0.000000,0.000000,-1.280072
136,8,10,-1,planar,41,-1.325651,0.025336,0.000000,0.000000,-1.300315
137,6,-15,-1,planar,23,-1.357820,0.006151,0.000000,0.000000,-1.351669
138,0,10,10,planar,59,-1.442488,0.087764,0.000000,0.000000,-1.354725
139,-1,14,8,linear,24,-1.394895,0.039672,0.000000,0.000000,-1.355223
140,-12,-6,10,planar,21,-1.364736,-0.000089,0.000000,0.000000,-1.364825
141,8,11,-1,planar,38,-1.524085,0.096006,0.000000,0.000000,-1.428079
142,-2,13,10,planar,38,-1.590045,0.115264,0.000000,0.000000,-1.474781
143,8,4,-1,planar,93,-1.809076,0.330334,0.000000,0.000000,-1.478743
144,0,13,10,planar,41,-1.838105,0.277990,0.000000,0.000000,-1.560115
145,-3,13,10,planar,29,-1.831767,0.230097,0.000000,0.000000,-1.601669
146,7,-3,-2,planar,23,-1.785407,0.140180,0.000000,0.000000,-1.645227
147,7,0,2,planar,101,-2.512797,0.829235,0.000000,0.000000,-1.683562
148,2,-12,5,linear,16,-1.904332,0.192078,0.000000,0.000000,-1.712254
149,-9,-8,10,planar,38,-2.011750,0.291862,0.000000,0.000000,-1.719888
150,5,-2,-2,corner_like,99,-1.939042,0.146156,0.000000,0.000000,-1.792886
151,-1,13,10,planar,35,-2.116463,0.305879,0.000000,0.000000,-1.810584
152,1,13,10,planar,38,-2.017529,0.187134,0.000000,0.000000,-1.830394
153,7,2,5,corner_like,65,-2.003504,0.156157,0.000000,0.000000,-1.847347
154,6,-12,-2,planar,20,-2.661625,0.743729,0.000000,0.000000,-1.917896
155,8,2,-2,corner_like,111,-2.253107,0.321506,0.000000,0.000000,-1.931601
156,-1,11,10,planar,44,-2.237826,0.301575,0.000000,0.000000,-1.936251
157,-5,12,10,linear,15,-2.041275,0.096308,0.000000,0.000000,-1.944967
158,4,7,5,planar,54,-2.182972,0.222892,0.000000,0.000000,-1.960081
159,4,8,5,planar,28,-2.363549,0.285947,0.000000,0.000000,-2.077602
160,5,-11,-2,linear,20,-2.093139,-0.030034,0.000000,0.000000,-2.123174
161,7,2,2,linear,48,-2.188990,0.057747,0.000000,0.000000,-2.131243
162,5,-4,-1,linear,94,-2.452705,0.296010,0.000000,0.000000,-2.156695
163,-5,11,10,planar,18,-2.488343,0.326118,0.000000,0.000000,-2.162225
164,6,-5,-2,linear,46,-2.481656,0.283107,0.000000,0.000000,-2.198549
165,-9,5,10,linear,31,-4.228639,2.025631,0.000000,0.000000,-2.203008
166,8,7,-2,linear,45,-3.044983,0.661048,0.000000,0.000000,-2.383935
167,-9,-7,10,planar,49,-2.681802,0.267940,0.000000,0.000000,-2.413861
168,3,-16,5,planar,23,-2.533741,0.091287,0.000000,0.000000,-2.442454
169,1,11,10,planar,51,-2.732657,0.281278,0.000000,0.000000,-2.451379
170,8,6,-2,linear,35,-3.308595,0.835856,0.000000,0.000000,-2.472739
171,7,-11,4,planar,24,-2.880189,0.387715,0.000000,0.000000,-2.492475
172,8,-7,0,planar,68,-3.136589,0.639943,0.000000,0.000000,-2.496646
173,8,0,-1,linear,84,-2.816611,0.308897,0.000000,0.000000,-2.507714
174,-4,-14,10,planar,22,-3.077533,0.559170,0.000000,0.000000,-2.518363
175,8,1,-1,planar,195,-3.077404,0.558952,0.000000,0.000000,-2.518451
176,-6,14,4,planar,39,-3.059671,0.534088,0.000000,0.000000,-2.525583
177,-12,-9,10,linear,20,-2.489784,-0.046334,0.000000,0.000000,-2.536118
178,5,-9,-2,linear,32,-2.918051,0.361827,0.000000,0.000000,-2.556224
179,-13,4,10,planar,20,-2.697533,0.104494,0.000000,0.000000,-2.593038
180,0,11,10,planar,47,-2.967236,0.366945,0.000000,0.000000,-2.600291
181,6,-12,-1,planar,30,-2.900955,0.252129,0.000000,0.000000,-2.648826
182,8,12,-2,planar,25,-3.351542,0.653152,0.000000,0.000000,-2.698390
183,8,8,-2,linear,38,-3.206924,0.472249,0.000000,0.000000,-2.734675
184,7,2,3,corner_like,33,-3.144906,0.385261,0.000000,0.000000,-2.759645
185,7,-6,2,planar,70,-3.082305,0.262265,0.000000,0.000000,-2.820040
186,4,9,5,planar,22,-3.388272,0.551950,0.000000,0.000000,-2.836322
187,8,1,-2,planar,116,-3.817384,0.964074,0.000000,0.000000,-2.853311
188,-12,2,10,linear,15,-3.393200,0.516515,0.000000,0.000000,-2.876684
189,-8,-9,10,planar,33,-3.409065,0.453484,0.000000,0.000000,-2.955581
190,7,-11,2,corner_like,31,-3.703532,0.720661,0.000000,0.000000,-2.982871
191,2,-6,5,planar,93,-3.731926,0.670604,0.000000,0.000000,-3.061322
192,8,5,-2,planar,90,-3.538847,0.460520,0.000000,0.000000,-3.078327
193,7,1,-2,linear,41,-3.687031,0.559709,0.000000,0.000000,-3.127321
194,4,-3,5,linear,105,-3.368671,0.099962,0.000000,0.000000,-3.268709
195,8,16,0,planar,15,-3.759294,0.413253,0.000000,0.000000,-3.346041
196,4,-16,5,planar,21,-4.029518,0.630149,0.000000,0.000000,-3.399369
197,-3,12,10,planar,29,-3.889089,0.408449,0.000000,0.000000,-3.480640
198,4,6,5,corner_like,60,-4.013878,0.466608,0.000000,0.000000,-3.547270
199,8,7,-1,planar,63,-3.947881,0.386282,0.000000,0.000000,-3.561599
