rank,vx,vy,vz,label,num_points,gaussian_center_advantage,shell_center_penalty,ranking_adjustment,morphology_filter_penalty,total_score
0,2,-9,3,planar,51,2.834688,0.593802,0.000000,0.000000,3.428490
1,5,4,-1,planar,211,2.875713,0.311235,0.000000,0.000000,3.186948
2,5,7,1,corner_like,78,2.778264,0.398938,0.000000,0.000000,3.177202
3,5,2,-1,corner_like,333,2.894740,0.258485,0.000000,0.000000,3.153225
4,5,-7,-1,planar,140,2.830461,0.276676,0.000000,0.000000,3.107137
5,0,-9,3,corner_like,112,2.899168,0.168849,0.000000,0.000000,3.068016
6,5,1,1,corner_like,380,2.662189,0.333654,0.000000,0.000000,2.995844
7,5,6,1,corner_like,128,2.645859,0.300631,0.000000,0.000000,2.946491
8,1,-5,3,planar,145,2.747739,0.175799,0.000000,0.000000,2.923538
9,5,3,1,planar,258,2.804962,0.095651,0.000000,0.000000,2.900612
10,5,5,1,planar,146,2.754889,0.111298,0.000000,0.000000,2.866187
11,1,-7,3,planar,130,2.703398,0.134777,0.000000,0.000000,2.838175
12,1,3,3,planar,239,2.597182,0.239003,0.000000,0.000000,2.836186
13,1,6,3,planar,75,2.687235,0.146424,0.000000,0.000000,2.833659
14,5,2,1,planar,327,2.798840,0.005599,0.000000,0.000000,2.804439
15,0,-7,3,planar,163,2.749215,0.049795,0.000000,0.000000,2.799009
16,5,-6,-1,planar,179,2.670266,0.082620,0.000000,0.000000,2.752886
17,1,-9,3,corner_like,87,2.745596,-0.012290,0.000000,0.000000,2.733306
18,5,-2,1,corner_like,379,2.481125,0.222525,0.000000,0.000000,2.703650
19,5,11,0,volumetric,44,2.736086,-0.072995,0.000000,0.000000,2.663091
20,5,-2,0,planar,312,2.517412,0.061557,0.000000,0.000000,2.578969
21,1,-4,3,planar,260,2.421450,0.099937,0.000000,0.000000,2.521387
22,5,-7,0,planar,128,2.373197,0.091009,0.000000,0.000000,2.464205
23,5,1,0,planar,395,2.411335,0.017902,0.000000,0.000000,2.429237
24,-5,-4,-2,planar,95,1.951354,0.457896,0.000000,0.000000,2.409250
25,5,3,-1,planar,263,2.448953,-0.087503,0.000000,0.000000,2.361451
26,2,4,3,planar,160,2.325464,0.034988,0.000000,0.000000,2.360452
27,5,-5,0,planar,164,2.315172,-0.018304,0.000000,0.000000,2.296868
28,2,6,3,corner_like,87,2.392855,-0.129146,0.000000,0.000000,2.263709
29,5,8,1,planar,54,2.573304,-0.310874,0.000000,0.000000,2.262430
30,5,4,1,planar,194,2.385221,-0.142092,0.000000,0.000000,2.243129
31,1,7,3,planar,44,2.346416,-0.115213,0.000000,0.000000,2.231204
32,-4,3,-2,planar,136,1.876783,0.343952,0.000000,0.000000,2.220735
33,5,1,-1,planar,391,2.201525,0.003665,0.000000,0.000000,2.205190
34,1,5,3,planar,93,2.189792,-0.031246,0.000000,0.000000,2.158546
35,5,0,0,planar,308,2.262725,-0.158194,0.000000,0.000000,2.104531
36,5,10,-1,planar,52,2.345657,-0.247383,0.000000,0.000000,2.098274
37,2,-7,3,planar,108,2.394989,-0.304110,0.000000,0.000000,2.090879
38,3,-2,-1,corner_like,267,2.320750,-0.239075,0.000000,0.000000,2.081675
39,5,-5,1,planar,167,2.031017,0.046260,0.000000,0.000000,2.077277
40,5,5,-1,planar,156,2.224335,-0.150748,0.000000,0.000000,2.073587
41,2,-5,3,corner_like,125,2.272443,-0.201570,0.000000,0.000000,2.070874
42,-1,9,6,planar,61,2.164203,-0.142036,0.000000,0.000000,2.022167
43,-4,4,-2,planar,106,1.696060,0.277119,0.000000,0.000000,1.973179
44,3,4,3,planar,121,1.968160,-0.024478,0.000000,0.000000,1.943682
45,5,-6,0,planar,151,1.878777,0.015802,0.000000,0.000000,1.894579
46,-5,-5,-2,planar,67,1.699204,0.188389,0.000000,0.000000,1.887593
