rank,vx,vy,vz,label,num_points,gaussian_center_advantage,shell_center_penalty,ranking_adjustment,morphology_filter_penalty,total_score
0,0,-9,3,corner_like,112,2.899168,-0.020496,1.290453,0.236981,3.932143
1,5,6,1,corner_like,128,2.645859,-0.169811,1.308508,0.176641,3.607915
2,5,2,-1,corner_like,333,2.894740,-0.075274,1.077849,0.347208,3.550107
3,1,-9,3,corner_like,87,2.745596,-0.206470,1.208350,0.309604,3.437872
4,3,-2,-1,corner_like,267,2.320750,-0.477383,1.650122,0.070781,3.422707
5,5,11,0,volumetric,44,2.736086,-0.372540,1.018544,0.114488,3.267601
6,5,7,1,corner_like,78,2.778264,-0.256282,1.107787,0.365189,3.264580
7,5,-2,1,corner_like,379,2.481125,-0.082962,1.114360,0.328464,3.184060
8,3,-1,-1,corner_like,291,1.580807,-0.428246,1.711544,0.151297,2.712808
9,-1,-9,3,corner_like,79,1.812815,-0.649903,1.759049,0.257940,2.664021
10,5,1,1,corner_like,380,2.662189,-0.494223,0.876361,0.443118,2.601209
11,-3,9,6,corner_like,50,1.696705,-0.669591,1.602816,0.076064,2.553866
12,3,-3,-1,corner_like,171,0.510717,0.075004,1.990577,0.062981,2.513317
13,3,-7,3,corner_like,60,1.811204,-0.711039,1.682627,0.290727,2.492065
14,2,6,3,corner_like,87,2.392855,-0.609341,1.048281,0.359156,2.472639
15,2,-5,3,corner_like,125,2.272443,-0.750066,1.090005,0.339139,2.273243
16,5,-1,1,corner_like,189,0.062060,0.201692,1.727428,0.144010,1.847170
17,5,-3,-1,corner_like,190,0.258112,-0.123457,1.664670,0.149192,1.650134
18,5,-3,1,corner_like,324,0.944346,-0.441290,1.325657,0.202319,1.626394
19,-3,-9,3,corner_like,66,-0.173748,0.012534,1.535176,0.156252,1.217711
20,5,-11,1,corner_like,38,-1.037092,0.621963,1.697724,0.119422,1.163173
21,5,-2,-1,corner_like,100,-1.335797,0.337303,1.839808,0.135693,0.705620
22,5,-2,2,corner_like,262,0.196598,-0.414165,0.969459,0.418690,0.333202
23,3,-4,3,corner_like,89,-2.191902,0.505762,1.729732,0.260218,-0.216627
24,2,-9,3,planar,51,2.834688,-0.617294,-1.908274,0.575372,-0.266253
25,1,-7,3,planar,130,2.703398,-0.222760,-1.932256,0.836999,-0.288618
26,-4,6,-2,linear,37,1.362297,-0.176546,-0.591185,0.899989,-0.305423
27,5,4,-1,planar,211,2.875713,0.018752,-2.191331,1.029135,-0.326001
28,5,3,1,planar,258,2.804962,-0.245993,-2.008595,0.884244,-0.333871
29,4,-6,-1,corner_like,122,-2.164786,0.006871,1.882984,0.076894,-0.351825
30,0,-7,3,planar,163,2.749215,-0.227455,-2.048878,0.984593,-0.511711
31,1,-5,3,planar,145,2.747739,-0.091601,-2.185576,1.030964,-0.560402
32,2,-7,3,planar,108,2.394989,-0.569841,-1.795524,0.658586,-0.628962
33,5,10,-1,planar,52,2.345657,-0.661415,-1.716077,0.616062,-0.647897
34,5,-2,0,planar,312,2.517412,-0.222913,-2.138081,0.935924,-0.779506
35,-4,5,-2,linear,54,1.520550,-0.674419,-0.743392,0.898707,-0.795968
36,5,-7,-1,planar,140,2.830461,-0.057890,-2.263931,1.374061,-0.865421
