rank,vx,vy,vz,base_label,label,num_points,gaussian_center_advantage,shell_center_penalty,ranking_adjustment,morphology_filter_penalty,context_mode_contribution,junction_mode_contribution,normal_variation,occupancy_asymmetry,planar_context_penalty,corner_context_bonus,junction_cluster_count,junction_orientation_dispersion,junction_score,junction_mixed_relabel_score,total_score
31,11,-8,5,planar,planar,35,0.745026,-0.185302,-1.747181,1.804091,1.945731,0.000000,0.237273,0.666667,0.263097,1.320318,2,0.709689,0.216848,0.481631,-1.045818
32,9,0,-3,planar,planar,17,1.262513,-0.238214,-1.621756,2.242718,1.619213,0.000000,0.000253,0.333333,0.053326,0.767008,1,0.000000,0.000000,0.082721,-1.220962
33,-6,14,8,planar,planar,29,0.779748,-0.289096,-1.755546,2.244851,2.223736,0.000000,0.004412,0.666667,0.115227,1.139290,1,0.985734,0.000000,0.356638,-1.286009
34,-3,-7,1,corner_like,corner_like,131,-3.387223,0.320555,0.150493,0.597693,2.215195,0.000000,0.207326,0.820396,0.279165,1.448992,2,0.334021,0.243668,0.419896,-1.298672
35,3,18,10,planar,planar,31,2.134627,0.427196,-1.800370,2.235295,0.077405,0.000000,0.327185,0.031339,0.291188,0.609506,1,0.702579,0.000000,0.287931,-1.396439
36,-1,19,9,planar,planar,24,1.075340,-0.548776,-1.931953,2.239481,2.174099,0.000000,0.001680,0.666667,0.127663,1.135602,1,0.000000,0.000000,0.146419,-1.470772
37,-5,13,10,planar,planar,32,-0.317541,0.159439,-1.464355,2.230039,2.370021,0.000000,0.026990,0.666667,0.093663,1.169770,1,0.000000,0.000000,0.148660,-1.482475
38,-8,4,4,planar,planar,101,2.644579,0.183769,-1.858601,2.105418,-0.376024,0.000000,0.032960,0.408702,0.444470,0.627402,2,0.292403,0.153145,0.102015,-1.511696
39,-4,-4,3,planar,planar,78,-3.147026,0.649884,-1.221930,1.835839,3.863529,0.000000,0.483302,0.897849,0.124113,1.906758,2,0.420657,0.242114,0.471993,-1.691382
40,-1,-6,-5,planar,planar,50,1.801019,-0.265001,-1.710899,2.197401,0.607253,0.000000,0.253084,0.336186,0.309154,0.844802,2,0.987750,0.311388,0.380271,-1.765029
41,-9,0,-1,planar,planar,138,1.904854,-0.664924,-1.750135,2.008826,0.642051,0.000000,0.047385,0.378788,0.261910,0.747303,2,0.642555,0.231845,0.318452,-1.876980
42,-7,0,4,linear,linear,23,-6.873240,2.077669,-0.592984,1.768866,5.169059,0.000000,0.895217,0.751244,0.026118,2.301577,2,0.627624,0.315701,0.584401,-1.988363
43,-9,-5,-1,planar,planar,111,-0.957594,-0.032834,-1.918966,2.337500,3.246460,0.000000,0.287013,0.666667,0.094013,1.520801,2,0.700024,0.239825,0.563102,-2.000434
44,-8,6,2,planar,planar,65,1.247080,-0.515398,-1.582923,1.979991,0.752767,0.000000,0.288991,0.306397,0.276462,0.860508,2,0.651992,0.273255,0.363565,-2.078465
45,-6,-7,7,planar,planar,69,1.421143,-0.111048,-2.261407,3.344668,2.101272,0.000000,0.002210,0.666667,0.150622,1.136317,2,0.158952,0.111721,0.199814,-2.194708
46,9,2,-2,planar,planar,16,0.254567,0.058278,-1.874667,2.241301,1.593288,0.000000,0.000843,0.333333,0.061915,0.767805,1,0.000000,0.000000,0.076518,-2.209834
47,-5,-1,4,planar,planar,83,1.340579,-0.482564,-1.679824,2.192498,0.746885,0.000000,0.065902,0.369478,0.241005,0.762060,1,0.280963,0.000000,0.162481,-2.267421
48,0,-9,0,planar,planar,129,2.499265,0.042755,-2.099408,2.790207,0.034217,0.000000,0.124951,0.569163,0.511084,0.928096,2,0.377513,0.235955,0.212056,-2.313378
49,-5,-9,4,planar,planar,31,1.295422,-0.438551,-2.206648,3.136506,2.170862,0.000000,0.017428,0.666667,0.145012,1.156861,3,0.322468,0.541141,0.436335,-2.315420
50,-2,-7,5,linear,linear,83,-0.957618,-0.168857,-0.586417,1.790678,1.146876,0.000000,0.079989,0.432990,0.186300,0.850940,2,0.427861,0.318677,0.305524,-2.356694
51,9,18,8,planar,planar,24,0.707309,-0.119366,-1.655531,2.244656,0.876789,0.000000,0.104448,0.351852,0.226149,0.794709,2,0.365198,0.241981,0.126780,-2.435455
52,-5,-7,-3,planar,planar,21,0.368945,-0.015819,-1.460593,2.238249,0.853475,0.000000,0.002260,0.463415,0.221603,0.779474,1,0.713887,0.000000,0.344649,-2.492241
53,5,-10,2,planar,planar,16,-1.023446,0.297776,-1.528607,2.208003,1.754059,0.000000,0.035819,0.333333,0.048768,0.815022,2,0.493072,0.348630,0.298344,-2.708221
54,2,-7,-5,planar,planar,193,1.023607,-0.454093,-2.557186,3.727664,2.976104,0.000000,0.461037,0.762274,0.259327,1.727567,2,0.830134,0.272776,0.551263,-2.739232
55,-1,-8,4,planar,planar,92,-1.605761,-0.274615,-1.466029,1.778595,2.353112,0.000000,0.434178,0.375276,0.134127,1.265610,2,0.422240,0.352534,0.484431,-2.771889
56,2,-9,4,planar,planar,41,-2.368787,0.037875,-1.371160,1.594782,2.359479,0.000000,0.209462,0.793651,0.214357,1.422456,2,0.448005,0.282623,0.470524,-2.937376
57,-8,5,3,planar,planar,40,1.614398,-0.297262,-1.640837,2.188078,-0.494791,0.000000,0.073624,0.225362,0.368108,0.480624,1,0.603316,0.000000,0.201515,-3.006570
58,2,-7,1,planar,planar,38,-5.195945,3.455132,-1.601386,1.820326,2.064129,0.000000,0.573916,0.311281,0.172983,1.250529,2,0.493863,0.351713,0.456293,-3.098397
59,-4,-3,3,planar,planar,347,2.049810,0.121668,-2.139997,2.895446,-0.263725,0.000000,0.226774,0.182906,0.420127,0.640675,1,0.666769,0.000000,0.295933,-3.127690
60,-8,5,4,planar,planar,17,-0.915989,0.554004,-2.192349,3.091486,2.483941,0.000000,0.097476,0.666667,0.131807,1.264926,1,0.294631,0.000000,0.239029,-3.161879
61,7,6,0,planar,planar,20,0.130998,-0.294078,-2.205254,3.090918,2.110264,0.000000,0.000666,0.666667,0.146251,1.134233,1,0.000000,0.000000,0.158838,-3.348987
62,-7,-8,0,planar,planar,130,1.795891,-0.210883,-2.037258,2.544016,-0.381066,0.000000,0.133636,0.263023,0.427303,0.603068,1,0.462552,0.000000,0.156486,-3.377332
63,-8,4,5,planar,planar,26,-3.317942,1.013648,-1.444434,2.015851,2.346636,0.000000,0.023003,0.666667,0.096717,1.164387,1,0.774547,0.000000,0.382711,-3.417943
64,6,18,9,planar,planar,25,0.378573,-0.493287,-1.925912,2.246410,0.819979,0.000000,0.061188,0.444444,0.277052,0.838160,2,0.326115,0.163507,0.126509,-3.467057
65,12,-9,-4,planar,planar,23,-1.991327,0.235867,-1.788504,2.204036,2.204405,0.000000,0.002038,0.666667,0.118709,1.136084,1,0.000000,0.000000,0.157536,-3.543595
66,4,-3,-4,planar,planar,128,2.083400,0.429563,-2.122059,2.811214,-1.160101,0.000000,0.000426,0.242867,0.511617,0.401061,1,0.000000,0.000000,0.041924,-3.580410
67,8,2,-2,planar,planar,35,0.382853,-0.313275,-2.012618,2.427333,0.703959,0.000000,0.000339,0.514286,0.308657,0.832838,1,0.128259,0.000000,0.133519,-3.666415
68,1,-9,0,planar,planar,124,1.014672,-0.530279,-1.900372,2.164071,-0.164876,0.000000,0.087659,0.400304,0.429198,0.692007,1,0.428459,0.000000,0.201724,-3.744926
69,2,-7,0,linear,linear,110,-4.455643,0.606249,-0.390848,1.646256,2.068719,0.000000,0.163789,0.708772,0.184572,1.267431,1,0.536078,0.000000,0.446418,-3.817779
70,-6,-9,3,linear,linear,30,-1.879694,0.105571,-0.593538,1.744816,0.244574,0.000000,0.206462,0.200344,0.257389,0.632435,3,0.363824,0.585903,0.370185,-3.867903
71,-8,-1,4,planar,planar,54,0.283113,-0.388132,-1.783936,1.903299,-0.078582,0.000000,0.243988,0.126420,0.333240,0.601779,2,0.680640,0.299942,0.376952,-3.870836
72,0,7,1,linear,linear,43,-1.811301,0.502551,-0.265331,1.799958,-0.520624,0.000000,0.009808,0.136752,0.234808,0.297001,1,0.000000,0.000000,0.061932,-3.894662
73,1,-7,-5,planar,planar,249,-0.555681,0.479978,-2.283868,3.428236,1.885213,0.000000,0.248318,0.702848,0.323803,1.375029,2,0.902856,0.239252,0.488818,-3.902595
74,5,-7,0,linear,linear,64,-3.222173,0.339506,-0.358724,1.573967,0.869242,0.000000,0.159344,0.107981,0.117587,0.600560,2,0.519702,0.268466,0.280922,-3.946116
75,6,-8,-4,planar,planar,48,-0.493360,0.200597,-1.918758,2.234103,0.440402,0.000000,0.006449,0.392157,0.292757,0.706745,1,0.606079,0.000000,0.280474,-4.005222
76,12,-1,8,linear,linear,19,-4.710232,0.936604,-0.348818,1.791921,1.840003,0.000000,0.046964,0.333333,0.033897,0.830068,1,0.881995,0.000000,0.252708,-4.074363
77,-4,0,-2,planar,planar,138,0.076947,-0.208828,-1.731696,2.247582,-0.039403,0.000000,0.031823,0.481753,0.401526,0.706223,1,0.214691,0.000000,0.108067,-4.150562
78,3,-9,-1,planar,planar,150,2.034369,-0.212623,-2.287422,3.426096,-0.262110,0.000000,0.170995,0.299198,0.460106,0.693294,1,0.467700,0.000000,0.179862,-4.153883
79,11,1,9,planar,planar,30,1.457520,-0.533560,-1.620828,2.231063,-1.252407,0.000000,0.014004,0.040936,0.383254,0.197268,1,0.263590,0.000000,-0.032662,-4.180338
80,-3,-9,1,planar,planar,78,0.338865,-0.138431,-1.567528,2.134148,-0.759453,0.000000,0.055326,0.143782,0.361511,0.366184,2,0.306163,0.221152,0.109728,-4.260695
81,2,3,-1,planar,planar,338,1.874846,0.327624,-2.209741,3.098801,-1.159845,0.000000,0.000046,0.268597,0.532916,0.428853,1,0.096381,0.000000,0.044936,-4.265917
82,10,1,9,planar,planar,32,1.482026,-0.214769,-2.065548,2.624319,-0.855136,0.000000,0.107525,0.143116,0.444596,0.435920,1,0.250908,0.000000,-0.012940,-4.277746
83,-6,-2,3,linear,linear,35,-8.556580,1.275283,-0.439507,1.639820,5.009363,0.000000,0.538461,1.000000,0.056290,2.226922,1,0.384989,0.000000,0.425348,-4.351261
84,7,-7,6,planar,planar,82,2.206820,-0.012382,-2.109734,2.797608,-1.672749,0.000000,0.002499,0.050622,0.508840,0.192392,1,0.582496,0.000000,0.130010,-4.385653
85,8,18,8,planar,planar,19,0.414783,-0.110708,-1.933314,2.239692,-0.587336,0.000000,0.195548,0.052525,0.376950,0.455100,2,0.461278,0.215674,0.085467,-4.456267
86,-4,-9,1,planar,planar,60,0.219528,-0.389671,-1.579072,2.234772,-0.481397,0.000000,0.087188,0.186367,0.345077,0.456041,2,0.282978,0.213966,0.112774,-4.465384
87,-2,-7,1,corner_like,corner_like,160,-7.529335,0.622553,0.692745,0.606433,2.305142,0.000000,0.465997,0.570100,0.167294,1.389539,2,0.368607,0.269603,0.428287,-4.515328
88,10,-4,7,planar,planar,44,2.384339,-0.309262,-2.151488,2.921584,-1.539026,0.000000,0.004019,0.110325,0.519791,0.260117,1,0.556131,0.000000,0.119076,-4.537023
89,-9,0,0,planar,planar,86,1.930352,-0.044097,-2.119424,2.830802,-1.473509,0.000000,0.010001,0.112150,0.507387,0.270200,1,0.647118,0.000000,0.162761,-4.537480
90,9,-9,5,planar,planar,48,0.333798,-0.271248,-1.700205,2.245591,-0.655812,0.000000,0.053091,0.212544,0.385485,0.438805,1,0.605999,0.000000,0.169889,-4.539057
91,3,-7,0,planar,planar,107,-3.281645,0.171455,-1.319470,2.022673,1.899792,0.000000,0.155399,0.692810,0.214330,1.238546,1,0.505389,0.000000,0.423354,-4.552540
92,1,5,0,planar,planar,131,1.926019,0.396070,-2.235246,3.190356,-1.478468,0.000000,0.000202,0.160132,0.539338,0.309752,2,0.056679,0.087167,0.017159,-4.581981
93,-8,2,5,planar,planar,65,0.633189,-0.375244,-2.169776,3.179514,0.496817,0.000000,0.057605,0.387978,0.324986,0.771209,2,0.572871,0.259380,0.310273,-4.594528
94,-8,-9,3,planar,planar,26,-3.193700,0.658915,-1.781031,2.123157,1.602380,0.000000,0.001598,0.333333,0.059902,0.768824,3,0.393576,0.692111,0.453761,-4.836594
95,-2,-8,6,planar,planar,65,-0.889767,-0.316587,-1.494502,2.208717,0.026266,0.000000,0.119722,0.393921,0.359819,0.728271,1,0.426347,0.000000,0.176908,-4.883307
96,-9,-2,1,planar,planar,95,2.116548,-0.061654,-2.189551,3.117351,-1.636191,0.000000,0.009859,0.076082,0.526777,0.230333,1,0.837859,0.000000,0.178905,-4.888200
97,5,-7,-6,linear,linear,59,-4.827149,1.466933,-0.589596,1.731147,0.724754,0.000000,0.041099,0.341737,0.198584,0.698061,2,0.603321,0.277775,0.265517,-4.956205
98,-8,7,2,linear,linear,31,-7.486875,1.487355,-0.429214,1.796270,3.192248,0.000000,0.236639,0.666667,0.058383,1.452797,3,0.601640,0.521159,0.491760,-5.032756
99,2,-8,-3,planar,planar,180,1.409818,-0.159128,-2.583258,3.730993,0.020921,0.000000,0.000059,0.373849,0.399701,0.677980,1,0.998909,0.000000,0.294692,-5.042640
100,-7,1,5,planar,planar,57,0.754191,-0.284560,-2.543390,3.704062,0.728817,0.000000,0.160527,0.353234,0.331083,0.871935,2,0.606093,0.320507,0.380830,-5.049005
101,-4,2,-1,planar,planar,351,1.627866,0.175975,-2.271332,3.311622,-1.276408,0.000000,0.000008,0.244395,0.548264,0.402179,1,0.101524,0.000000,0.036568,-5.055521
102,-8,-7,-2,linear,linear,53,-4.671808,1.046682,-0.625585,1.798347,0.984195,0.000000,0.002024,0.494845,0.207731,0.813729,1,0.577569,0.000000,0.292388,-5.064864
103,-4,-6,-5,corner_like,corner_like,136,-6.162111,1.004081,-0.036519,0.703242,0.689433,0.000000,0.104618,0.218391,0.209506,0.648131,2,0.830960,0.254983,0.375385,-5.208359
104,6,-9,-2,planar,planar,76,1.953225,0.170995,-2.291398,3.403684,-1.705014,0.000000,0.013354,0.070568,0.546916,0.228985,1,0.532440,0.000000,0.099053,-5.275876
105,6,-7,-6,planar,planar,58,-2.541369,0.806407,-1.725824,2.202945,0.371671,0.000000,0.002775,0.339080,0.265179,0.643401,2,0.639587,0.219852,0.248889,-5.292061
106,-6,2,5,planar,planar,56,-5.429406,2.120996,-1.565204,2.204711,1.771200,0.000000,0.041792,0.333333,0.049697,0.823087,2,0.643007,0.312302,0.365762,-5.307125
107,-5,6,1,planar,planar,52,-0.847797,0.244954,-1.637623,2.247470,-0.837722,0.000000,0.031223,0.165826,0.379217,0.357894,2,0.055115,0.107881,0.020954,-5.325658
108,-2,-4,-4,planar,planar,257,1.798451,0.197359,-2.295521,3.404550,-1.654623,0.000000,0.004898,0.105285,0.552006,0.255758,1,0.049842,0.000000,-0.021104,-5.358883
109,-5,4,0,planar,planar,104,1.941236,0.172193,-2.383586,3.702825,-1.415286,0.000000,0.001654,0.223951,0.575405,0.381913,1,0.082115,0.000000,0.027428,-5.388267
110,-7,-8,1,planar,planar,25,-8.087199,1.930252,-1.422554,1.609765,3.786967,0.000000,0.412866,0.666667,0.058396,1.690702,1,0.351966,0.000000,0.430084,-5.402299
111,1,-8,6,planar,planar,167,1.421796,-0.058313,-2.155561,2.934797,-1.678788,0.000000,0.001093,0.063303,0.519967,0.204442,1,0.402617,0.000000,0.040300,-5.405663
112,2,19,8,planar,planar,28,-1.498338,-0.387544,-1.813369,2.233272,0.474257,0.000000,0.021492,0.361582,0.272091,0.693421,1,0.759561,0.000000,0.269431,-5.458266
113,5,19,7,planar,planar,32,-1.188235,0.079713,-1.931342,2.233140,-0.223852,0.000000,0.020626,0.011111,0.227904,0.306734,1,0.517707,0.000000,0.123733,-5.496856
114,10,-9,5,planar,planar,32,1.091317,-0.324572,-2.193391,3.071982,-1.108281,0.000000,0.023898,0.239951,0.517579,0.429541,1,0.634863,0.000000,0.142770,-5.606910
115,-5,2,-1,planar,planar,205,0.526183,-0.184524,-2.132505,2.841147,-0.997691,0.000000,0.000591,0.304355,0.513844,0.468921,1,0.106541,0.000000,0.056779,-5.629685
116,-7,-9,3,planar,planar,53,1.118933,-0.612324,-2.290714,3.459701,-0.418175,0.000000,0.001071,0.023810,0.278133,0.294303,3,0.371080,0.644823,0.353403,-5.661982
117,-1,-8,-2,planar,planar,221,2.034809,0.627126,-2.529909,3.746650,-2.054993,0.000000,0.000123,0.036908,0.612382,0.174099,1,0.489578,0.000000,0.068087,-5.669616
118,-9,-2,2,planar,planar,83,0.029486,-0.135029,-1.862790,2.232366,-1.480598,0.000000,0.006058,0.041605,0.445782,0.187277,2,0.773784,0.187561,0.186329,-5.681297
119,-7,15,6,linear,linear,20,-6.373683,1.155675,-0.458677,1.796658,1.693312,0.000000,0.008328,0.333333,0.038911,0.777909,2,0.888587,0.249669,0.230867,-5.780031
120,3,-1,-3,planar,planar,382,1.709658,0.100512,-2.429552,3.747174,-1.511246,0.000000,0.000071,0.205317,0.587520,0.359278,1,0.066098,0.000000,0.020814,-5.877802
121,7,4,-1,planar,planar,32,-2.759408,0.358190,-1.934579,2.246294,0.673566,0.000000,0.000237,0.488889,0.296414,0.804764,1,0.127508,0.000000,0.141643,-5.908525
122,5,-4,6,planar,planar,42,-9.702135,1.482351,-1.146735,1.498842,4.931484,0.000000,0.932996,0.333333,0.002783,2.026212,2,0.411599,0.240259,0.346148,-5.933877
123,-3,0,-2,planar,planar,295,-4.112562,0.922113,-1.553817,2.244873,1.044409,0.000000,0.007962,0.541176,0.234574,0.872709,1,0.203455,0.000000,0.177295,-5.944730
124,-9,-3,1,planar,planar,164,1.286423,-0.343456,-2.161427,3.137135,-1.713407,0.000000,0.013043,0.046641,0.528931,0.202247,2,0.477955,0.245243,0.118263,-6.069002
125,-9,-3,2,planar,planar,110,1.678451,0.095125,-2.531829,3.742968,-1.583545,0.000000,0.021045,0.168442,0.600345,0.347030,3,0.535934,0.642306,0.380697,-6.084766
126,10,-9,-3,planar,planar,35,-1.566961,0.142880,-1.604556,2.241280,-0.857934,0.000000,0.002537,0.197931,0.382812,0.354482,1,0.000000,0.000000,-0.017720,-6.127852
127,4,-10,2,planar,planar,47,-1.877594,0.489507,-1.811864,2.016483,-0.948661,0.000000,0.034191,0.204319,0.449005,0.404242,2,0.512082,0.366131,0.272966,-6.165096
128,1,7,1,planar,planar,72,-0.106685,-0.244979,-2.026546,2.475174,-1.339428,0.000000,0.019461,0.114912,0.478293,0.286009,1,0.000000,0.000000,0.023405,-6.192813
129,9,-4,7,planar,planar,60,1.362331,-0.382439,-2.269541,3.368281,-1.550354,0.000000,0.007528,0.134909,0.547721,0.291896,1,0.522526,0.000000,0.101874,-6.208284
130,2,-8,6,planar,planar,149,1.458861,0.046216,-2.379010,3.691686,-1.644726,0.000000,0.000598,0.141446,0.575093,0.289731,1,0.392127,0.000000,0.028993,-6.210344
131,-6,4,0,planar,planar,62,-0.205960,-0.122000,-2.524098,3.732596,0.266219,0.000000,0.001061,0.450216,0.389884,0.763337,2,0.627071,0.229996,0.289454,-6.318435
132,4,-9,-1,planar,planar,98,-0.139102,-0.173176,-2.149358,3.030297,-0.827808,0.000000,0.011490,0.360000,0.519975,0.544845,1,0.466906,0.000000,0.140432,-6.319741
133,-5,-9,3,planar,planar,26,0.484894,0.209939,-2.321549,3.596906,-1.290849,0.000000,0.012494,0.236381,0.558891,0.410219,2,0.330179,0.262643,0.097633,-6.514469
134,-8,-4,3,planar,planar,61,-3.061308,1.084644,-2.143654,2.952510,0.545017,0.000000,0.069482,0.377451,0.313582,0.775664,2,0.615809,0.363429,0.412528,-6.527811
135,-9,-3,3,planar,planar,77,-2.481771,0.061504,-2.417757,3.434272,1.723571,0.000000,0.227728,0.712895,0.360659,1.358285,2,0.690971,0.274004,0.541759,-6.548725
136,3,1,-2,planar,planar,396,1.247020,-0.085235,-2.437078,3.748620,-1.533189,0.000000,0.000024,0.199482,0.589286,0.352796,1,0.000000,0.000000,0.019094,-6.557101
137,0,-6,-5,planar,planar,62,-4.062488,0.688103,-1.604324,2.245663,0.516366,0.000000,0.240322,0.297607,0.291223,0.785136,2,0.996855,0.315667,0.364876,-6.708005
138,10,18,8,planar,planar,17,-2.238501,0.759192,-2.253461,3.271469,0.287932,0.000000,0.022607,0.372093,0.339474,0.706489,1,0.370751,0.000000,0.055446,-6.716306
139,-9,-8,1,planar,planar,29,-6.103514,0.931131,-1.692710,2.137109,2.242387,0.000000,0.007156,0.666667,0.112337,1.142993,1,0.487116,0.000000,0.355036,-6.759814
140,-8,3,5,planar,planar,51,0.140798,-0.032055,-2.324006,3.487715,-1.081991,0.000000,0.048790,0.257800,0.550443,0.482780,1,0.576197,0.000000,0.154549,-6.784970
141,-4,14,7,planar,planar,60,-5.611259,1.062861,-1.975264,2.350197,2.087428,0.000000,0.329026,0.491803,0.205280,1.251835,2,0.945859,0.192906,0.437473,-6.786432
142,-1,-9,0,planar,planar,138,0.223100,-0.052784,-2.451322,3.669142,-0.897443,0.000000,0.073157,0.434927,0.630378,0.710514,2,0.359112,0.212218,0.111400,-6.847592
143,-9,1,0,planar,planar,153,-0.290214,-0.077688,-2.221161,3.310934,-0.974789,0.000000,0.076532,0.219626,0.513965,0.478239,2,0.617188,0.216157,0.217391,-6.874785
144,-4,-7,-3,planar,planar,106,-3.109609,0.760812,-1.898641,2.204053,-0.529428,0.000000,0.002444,0.405785,0.457514,0.582997,2,0.792284,0.161921,0.253135,-6.980920
145,11,-4,7,planar,planar,41,-2.215056,-0.103791,-2.134948,2.908965,0.345624,0.000000,0.000688,0.409357,0.330491,0.717888,1,0.554599,0.000000,0.227921,-7.017135
146,6,6,0,planar,planar,22,-3.877178,0.374766,-1.858299,2.247402,0.548421,0.000000,0.000564,0.428571,0.284221,0.738856,1,0.065717,0.000000,0.109917,-7.059691
