rank,vx,vy,vz,base_label,label,num_points,gaussian_center_advantage,shell_center_penalty,ranking_adjustment,morphology_filter_penalty,context_mode_contribution,junction_mode_contribution,normal_variation,occupancy_asymmetry,planar_context_penalty,corner_context_bonus,junction_cluster_count,junction_orientation_dispersion,junction_score,junction_mixed_relabel_score,total_score
147,6,10,1,planar,planar,36,-0.088589,0.035584,-1.945686,2.366995,-0.532853,0.000000,0.141652,0.182823,0.414470,0.525669,2,0.587672,0.247994,0.222486,-4.898538
148,3,2,4,planar,planar,171,-3.978095,0.812904,-1.230605,1.907574,1.401891,0.000000,0.290083,0.132988,0.110622,0.804565,2,0.476603,0.282591,0.352536,-4.901480
149,1,5,-2,planar,planar,113,0.355003,-0.151238,-1.880672,2.249098,-1.018653,0.000000,0.000097,0.223586,0.451438,0.379409,1,0.000000,0.000000,0.046497,-4.944658
150,1,11,7,linear,linear,17,-6.391380,1.153198,-0.515184,1.782750,2.584987,0.000000,0.625816,0.086957,0.056288,1.207170,2,0.262211,0.206112,0.220093,-4.951129
151,-12,-7,8,planar,planar,17,0.504347,0.030326,-2.165992,3.104496,-0.276031,0.000000,0.016764,0.035088,0.260236,0.327894,1,0.164437,0.000000,0.006573,-5.011846
152,6,6,-1,planar,planar,112,0.190616,-0.394924,-1.920454,2.286372,-0.627833,0.000000,0.121680,0.187483,0.426896,0.503832,3,0.506295,0.650333,0.463048,-5.038966
153,0,1,-2,planar,planar,1065,-2.422239,0.461047,-1.514642,2.246830,0.630846,0.000000,0.000145,0.395133,0.230131,0.701509,1,0.573966,0.000000,0.249877,-5.091817
154,-6,-11,8,planar,planar,25,-1.336654,0.282129,-1.763389,2.227716,-0.051208,0.000000,0.040124,0.021277,0.203632,0.344238,3,0.579328,0.677511,0.410876,-5.096837
155,-12,7,8,linear,linear,19,-3.857937,0.131065,-0.598342,1.797015,1.000000,0.000000,0.000000,0.000000,0.000000,0.400000,1,0.000000,0.000000,0.008889,-5.122229
156,3,-7,4,planar,planar,49,-1.179804,-0.347182,-1.864170,2.195169,0.366282,0.000000,0.025994,0.340426,0.292088,0.676227,2,0.371832,0.231881,0.208445,-5.220043
157,0,18,3,planar,planar,39,-4.033094,0.481991,-1.822277,2.152070,2.283230,0.000000,0.024888,0.666667,0.118185,1.166932,1,0.000000,0.000000,0.152739,-5.242220
158,2,5,-2,planar,planar,85,1.680668,0.200637,-2.300756,3.413528,-1.414577,0.000000,0.000015,0.202806,0.555593,0.356440,1,0.000000,0.000000,0.025156,-5.247555
159,-10,4,8,planar,planar,41,-1.035190,0.219511,-2.150342,2.939086,0.644937,0.000000,0.017526,0.492063,0.325862,0.831596,1,0.130504,0.000000,0.115209,-5.260169
160,1,4,-2,planar,planar,187,0.883217,-0.110807,-2.101096,2.726796,-1.230196,0.000000,0.000028,0.211283,0.506046,0.365782,1,0.000000,0.000000,0.034958,-5.285678
161,6,-4,3,planar,planar,74,0.680687,-0.274613,-2.088049,2.718940,-0.892425,0.000000,0.062911,0.217646,0.472803,0.457674,2,0.376933,0.172841,0.061260,-5.293340
162,6,11,-1,planar,planar,47,0.055556,0.038834,-2.065992,2.872392,-0.511590,0.000000,0.196457,0.117647,0.409691,0.527962,3,0.641616,0.615388,0.468400,-5.355584
163,-5,18,1,planar,planar,23,-1.353793,-0.164261,-1.979950,2.353897,0.410031,0.000000,0.009015,0.388889,0.302001,0.706614,1,0.000000,0.000000,0.098911,-5.441869
164,-6,10,8,planar,planar,17,-2.680616,0.519136,-1.808682,2.071219,0.595665,0.000000,0.061053,0.347826,0.264177,0.731696,2,0.592189,0.228954,0.253406,-5.445716
165,-9,3,8,planar,planar,61,0.270454,-0.227141,-1.847649,2.207349,-1.442041,0.000000,0.009224,0.047755,0.442410,0.198316,1,0.229736,0.000000,-0.044683,-5.453726
166,6,4,0,planar,planar,177,0.119373,-0.409499,-1.938275,2.270592,-0.955363,0.000000,0.113442,0.097893,0.443314,0.394163,2,0.494562,0.312116,0.230163,-5.454356
167,3,-6,4,planar,planar,48,-1.889902,-0.134178,-1.895357,2.222995,0.656287,0.000000,0.033945,0.441379,0.296534,0.798009,1,0.292396,0.000000,0.195085,-5.486145
168,6,1,0,planar,planar,291,1.884528,-0.113526,-2.271660,3.277988,-1.718631,0.000000,0.034062,0.045077,0.551041,0.228901,2,0.667714,0.245020,0.221064,-5.497276
169,6,-5,3,planar,planar,72,0.149357,-0.055440,-2.507707,3.553313,0.461482,0.000000,0.047404,0.446043,0.374397,0.821309,2,0.270191,0.139358,0.158386,-5.505621
170,-8,7,8,planar,planar,20,-4.632216,0.605651,-1.669123,2.149297,2.258533,0.000000,0.009233,0.666667,0.109527,1.145798,1,0.268966,0.000000,0.181057,-5.586452
171,6,0,3,planar,planar,224,2.002238,0.146010,-2.553232,3.735771,-1.448579,0.000000,0.084368,0.100321,0.566934,0.357582,2,0.507619,0.193499,0.099652,-5.589334
172,1,2,-2,planar,planar,667,1.801356,0.308640,-2.646744,3.748916,-1.329232,0.000000,0.000030,0.334963,0.641173,0.501832,1,0.705652,0.000000,0.198237,-5.614896
173,1,10,8,planar,planar,29,-2.996110,0.251254,-1.516026,2.136629,0.745399,0.000000,0.032878,0.394366,0.228227,0.744854,2,0.344036,0.211737,0.134336,-5.652112
174,6,2,3,planar,planar,170,2.076148,0.066333,-2.697261,3.732272,-1.404803,0.000000,0.067847,0.188226,0.610689,0.431975,2,0.427496,0.236737,0.070748,-5.691854
175,3,-4,4,planar,planar,137,-2.806216,0.465421,-1.875585,2.200408,0.685549,0.000000,0.053259,0.417639,0.287500,0.797969,3,0.421692,0.636450,0.480461,-5.731239
176,-9,4,8,planar,planar,62,0.390081,-0.128665,-2.455935,3.661651,0.124494,0.000000,0.005040,0.381944,0.379855,0.693609,1,0.222522,0.000000,0.090880,-5.731676
177,1,1,-2,planar,planar,1429,1.937996,0.516076,-2.699660,3.747548,-1.774365,0.000000,0.002261,0.184255,0.652933,0.339067,1,0.575328,0.000000,0.102818,-5.767501
178,-2,-8,-2,linear,linear,40,-4.217754,0.866435,-0.292083,1.799975,-0.376443,0.000000,0.004935,0.204315,0.242554,0.364743,1,0.000000,0.000000,0.049617,-5.819820
179,1,-6,-2,planar,planar,104,0.334724,-0.302670,-2.030786,2.486581,-1.353697,0.000000,0.000066,0.145777,0.488658,0.293776,1,0.000000,0.000000,0.022253,-5.839010
180,-1,11,3,linear,linear,52,-5.028284,1.016773,-0.513986,1.760239,0.387580,0.000000,0.057181,0.088050,0.142834,0.440716,2,0.586045,0.327137,0.195452,-5.898155
181,0,-4,-2,planar,planar,411,1.695486,0.235749,-2.578000,3.749001,-1.508279,0.000000,0.000023,0.249742,0.624148,0.408081,1,0.000000,0.000000,0.026085,-5.904044
182,2,4,-2,planar,planar,147,1.348799,0.206212,-2.396041,3.738541,-1.354745,0.000000,0.000034,0.252319,0.579098,0.410930,1,0.000000,0.000000,0.033731,-5.934316
183,1,6,-2,planar,planar,63,-0.266133,-0.220418,-1.975743,2.299404,-1.176524,0.000000,0.006571,0.182545,0.472010,0.343003,1,0.000000,0.000000,0.027427,-5.938221
184,-1,11,6,planar,planar,36,-5.562141,1.413998,-1.546278,2.109943,1.834186,0.000000,0.317490,0.365297,0.164177,1.097105,2,0.323784,0.235154,0.328713,-5.970177
185,6,-3,3,planar,planar,150,1.025098,-0.345825,-2.317880,3.506458,-0.840985,0.000000,0.069232,0.287403,0.522564,0.542939,2,0.398312,0.171036,0.084006,-5.986051
186,4,-2,4,linear,linear,43,-7.401244,1.700401,-0.458117,1.705245,1.808500,0.000000,0.365791,0.167785,0.093576,0.945048,2,0.514567,0.299456,0.387189,-6.055704
187,1,-2,-2,planar,planar,1447,1.490530,0.136911,-2.715481,3.748297,-1.277812,0.000000,0.083011,0.207443,0.603623,0.473585,1,0.545715,0.000000,0.122962,-6.114150
188,6,-1,3,planar,planar,229,1.811054,0.095098,-2.642808,3.737429,-1.662171,0.000000,0.074768,0.065554,0.593268,0.306379,2,0.498628,0.189976,0.084469,-6.136257
189,-1,-5,-2,planar,planar,153,-1.057839,-0.057235,-1.797553,2.249360,-0.974881,0.000000,0.000025,0.215280,0.430867,0.370175,1,0.000000,0.000000,0.047639,-6.136867
190,6,3,0,planar,planar,202,1.314311,-0.632733,-2.317688,3.239643,-1.449957,0.000000,0.085258,0.058761,0.533116,0.313068,2,0.619999,0.252729,0.217662,-6.325710
191,6,-11,2,planar,planar,24,-1.786858,0.695693,-2.135521,3.012384,-0.087548,0.000000,0.028545,0.081481,0.253732,0.394833,2,0.683603,0.332958,0.329232,-6.326617
192,3,8,-2,linear,linear,25,-7.509185,1.588044,-0.294228,1.799977,1.683807,0.000000,0.000375,0.333333,0.033577,0.767173,1,0.000000,0.000000,0.095231,-6.331541
193,-8,-4,8,planar,planar,28,-6.112316,0.833964,-1.526285,2.241693,2.668869,0.000000,0.111113,0.666667,0.089068,1.283336,2,0.162231,0.112976,0.193583,-6.377461
194,1,3,-2,planar,planar,331,1.485330,0.033032,-2.646271,3.749342,-1.526403,0.000000,0.000039,0.263063,0.641013,0.422756,1,0.000000,0.000000,0.026754,-6.403654
195,3,6,-2,planar,planar,50,-2.009707,0.232968,-1.556357,2.248863,-0.876170,0.000000,0.012840,0.159294,0.366430,0.325891,1,0.000000,0.000000,0.026109,-6.458130
196,1,7,-2,linear,linear,47,-5.010357,1.129831,-0.278028,1.799961,-0.501601,0.000000,0.020591,0.131052,0.235330,0.305289,1,0.000000,0.000000,0.037342,-6.460116
197,6,1,1,planar,planar,266,1.120655,-0.059121,-2.354603,3.523528,-1.648195,0.000000,0.005968,0.137710,0.578577,0.292872,1,0.429097,0.000000,0.070594,-6.464792
198,0,-3,-2,planar,planar,923,1.573645,0.127656,-2.677335,3.748654,-1.745225,0.000000,0.000081,0.192569,0.648737,0.345268,1,0.512426,0.000000,0.074395,-6.469912
199,6,8,1,planar,planar,65,-0.935816,-0.148039,-1.971221,2.349618,-1.111302,0.000000,0.067039,0.103800,0.448105,0.338016,1,0.337682,0.000000,0.012644,-6.515996
