rank,vx,vy,vz,label,num_points,gaussian_center_advantage,shell_center_penalty,ranking_adjustment,morphology_filter_penalty,total_score
0,0,-9,3,corner_like,112,2.899168,0.441137,0.000000,0.000000,3.340305
1,5,4,-1,planar,211,2.875713,0.405983,0.000000,0.000000,3.281696
2,5,2,-1,corner_like,333,2.894740,0.368468,0.000000,0.000000,3.263208
3,5,-7,-1,planar,140,2.830461,0.380374,0.000000,0.000000,3.210835
4,1,-9,3,corner_like,87,2.745596,0.291562,0.000000,0.000000,3.037159
5,1,-5,3,planar,145,2.747739,0.286596,0.000000,0.000000,3.034335
6,0,-7,3,planar,163,2.749215,0.264268,0.000000,0.000000,3.013483
7,5,5,1,planar,146,2.754889,0.201815,0.000000,0.000000,2.956704
8,5,3,1,planar,258,2.804962,0.143599,0.000000,0.000000,2.948560
9,1,-7,3,planar,130,2.703398,0.204040,0.000000,0.000000,2.907438
10,5,7,1,corner_like,78,2.778264,0.122853,0.000000,0.000000,2.901117
11,5,11,0,volumetric,44,2.736086,0.121456,0.000000,0.000000,2.857541
12,1,3,3,planar,239,2.597182,0.227489,0.000000,0.000000,2.824672
13,5,6,1,corner_like,128,2.645859,0.146308,0.000000,0.000000,2.792167
14,5,2,1,planar,327,2.798840,-0.019431,0.000000,0.000000,2.779410
15,2,-9,3,planar,51,2.834688,-0.112395,0.000000,0.000000,2.722293
16,5,-2,1,corner_like,379,2.481125,0.230351,0.000000,0.000000,2.711476
17,5,-2,0,planar,312,2.517412,0.146842,0.000000,0.000000,2.664254
18,5,1,1,corner_like,380,2.662189,-0.049045,0.000000,0.000000,2.613144
19,1,6,3,planar,75,2.687235,-0.110438,0.000000,0.000000,2.576797
20,5,-6,-1,planar,179,2.670266,-0.094323,0.000000,0.000000,2.575943
21,5,1,0,planar,395,2.411335,0.090776,0.000000,0.000000,2.502111
22,-5,-4,-2,planar,95,1.951354,0.538238,0.000000,0.000000,2.489592
23,5,3,-1,planar,263,2.448953,-0.023799,0.000000,0.000000,2.425155
24,1,-4,3,planar,260,2.421450,-0.011800,0.000000,0.000000,2.409650
25,5,-7,0,planar,128,2.373197,0.002761,0.000000,0.000000,2.375958
26,2,4,3,planar,160,2.325464,0.016230,0.000000,0.000000,2.341694
27,2,6,3,corner_like,87,2.392855,-0.051973,0.000000,0.000000,2.340882
28,5,-5,0,planar,164,2.315172,0.011951,0.000000,0.000000,2.327122
29,5,8,1,planar,54,2.573304,-0.249804,0.000000,0.000000,2.323499
30,2,-7,3,planar,108,2.394989,-0.075841,0.000000,0.000000,2.319148
31,-4,3,-2,planar,136,1.876783,0.438094,0.000000,0.000000,2.314877
