rank,vx,vy,vz,base_label,label,num_points,gaussian_center_advantage,shell_center_penalty,ranking_adjustment,morphology_filter_penalty,context_mode_contribution,junction_mode_contribution,normal_variation,occupancy_asymmetry,planar_context_penalty,corner_context_bonus,junction_cluster_count,junction_orientation_dispersion,junction_score,junction_mixed_relabel_score,total_score
10,-6,0,5,corner_like,corner_like,33,-0.347042,0.225307,0.810760,0.611195,2.623555,3.149300,0.377515,0.415771,0.103853,1.233660,4,0.410138,0.726411,0.738692,5.850685
11,7,3,-4,corner_like,corner_like,64,1.726225,-0.514835,0.790233,0.303784,2.007526,1.795512,0.357188,0.499805,0.223315,1.165323,2,0.977410,0.301029,0.504426,5.500877
12,1,8,-2,corner_like,corner_like,115,2.207903,-0.237475,0.567833,0.365137,1.648777,1.648840,0.284532,0.546213,0.311008,1.118286,2,0.751652,0.302138,0.519426,5.470742
13,-1,8,-1,corner_like,corner_like,122,-0.509280,-0.381531,1.024247,0.219023,3.424627,1.925217,0.317153,0.830228,0.131718,1.608074,2,0.664460,0.352525,0.675935,5.264257
14,8,1,5,planar,planar,51,2.084794,-0.392968,-1.244285,1.550479,4.485871,1.539852,0.352919,1.000000,0.101902,1.976441,2,0.476393,0.338388,0.571951,4.922784
15,4,-13,6,corner_like,corner_like,38,1.531916,-0.409839,0.879375,0.148372,2.923225,0.036752,0.120457,0.666667,0.072722,1.295951,1,0.945864,0.000000,0.432925,4.813058
16,6,-11,6,planar,planar,41,2.169936,-0.008375,-1.443138,2.092397,4.228345,1.924386,0.294191,1.000000,0.123473,1.897158,3,0.459513,0.514406,0.516230,4.778757
17,10,-1,1,linear,linear,18,1.196679,-0.450069,-0.273153,1.796357,2.919963,3.039361,0.624341,0.141243,0.045675,1.264895,4,0.577910,0.684157,0.663676,4.636423
18,1,6,4,planar,planar,83,1.887903,-0.158916,-1.416556,2.231132,2.941973,3.253044,0.402868,0.549020,0.152428,1.414460,3,0.423353,0.740347,0.763856,4.276316
19,-2,8,4,corner_like,corner_like,84,-0.351853,-0.185446,0.640573,0.413864,2.569125,1.712043,0.348840,0.471976,0.144659,1.256774,2,0.616280,0.335684,0.549833,3.970579
20,-1,9,-1,planar,planar,31,-0.795547,0.161935,-1.148844,1.816455,4.230085,3.284732,0.484331,0.914286,0.128054,1.926227,3,0.601274,0.708932,0.871988,3.915905
21,-5,-3,4,linear,linear,88,0.363136,-0.090925,-0.273216,1.627807,2.064852,3.321363,0.460989,0.057971,0.072875,0.952770,3,0.509562,0.750998,0.621028,3.757404
22,2,5,3,linear,linear,133,-1.426010,0.320502,-0.347591,1.693276,4.058123,2.691274,0.219739,1.000000,0.093998,1.796647,3,0.414654,0.642844,0.666920,3.603022
23,-6,3,5,planar,planar,160,2.258937,-0.418665,-1.090800,1.751956,2.221008,2.321086,0.218245,0.516432,0.155427,1.129372,3,0.380048,0.589247,0.503330,3.539610
24,-6,-1,5,planar,junction_like_mixed,35,-4.923644,1.319907,1.254799,1.494512,3.724915,3.581968,0.682990,0.400000,0.062489,1.628703,4,0.499198,0.794134,0.845846,3.463432
25,-1,8,4,planar,planar,52,1.875474,-0.386018,-1.584078,2.628691,4.363420,1.342455,0.539422,0.666667,0.063199,1.861554,2,0.541074,0.304039,0.551122,2.982562
26,6,3,2,linear,linear,33,1.049840,-0.345584,-0.168723,1.599731,4.041729,-0.199435,0.428226,0.889374,0.102781,1.823084,1,0.411514,0.000000,0.463177,2.778095
27,-3,8,0,planar,planar,46,0.584703,-0.237970,-1.417491,1.934935,3.922535,1.859059,0.589353,0.680672,0.135169,1.811033,2,0.657333,0.348063,0.638528,2.775900
28,-2,8,5,corner_like,corner_like,33,-0.814281,0.507981,0.187114,0.960858,1.919004,1.859335,0.073974,0.333333,0.068725,0.866532,2,0.591975,0.361635,0.374591,2.698295
29,6,5,2,planar,planar,192,2.366335,0.027872,-1.222282,1.168230,2.721819,-0.430705,0.199279,0.824837,0.237230,1.443014,1,0.420755,0.000000,0.402430,2.294810
30,0,7,6,linear,linear,17,1.560136,-0.221475,-0.361714,1.787353,1.000000,1.852091,0.000000,0.000000,0.000000,0.400000,2,0.516294,0.381430,0.219193,2.041686
31,4,6,-3,planar,planar,176,-0.000230,-0.163449,-1.102394,1.577744,3.231442,1.262329,0.272960,0.863636,0.181139,1.585163,2,0.849255,0.228929,0.573402,1.649953
32,5,3,2,linear,linear,142,1.530916,-0.559198,-0.398283,1.764939,1.760174,1.046060,0.190971,0.380952,0.154051,0.943525,2,0.413772,0.282393,0.309927,1.614730
33,-6,2,5,planar,planar,110,1.445552,-0.133929,-1.320195,2.027178,0.526675,2.881522,0.197276,0.219689,0.306645,0.641313,3,0.385538,0.684496,0.466444,1.372447
34,-6,1,5,planar,planar,58,1.840294,-0.182615,-1.664850,3.139845,1.461290,2.936617,0.115175,0.512821,0.301581,0.986255,3,0.364661,0.691633,0.552562,1.250891
35,-5,3,5,planar,planar,131,1.352537,-0.462551,-1.526884,2.340057,1.613410,2.585288,0.227373,0.375661,0.246803,0.986848,3,0.333706,0.627722,0.494300,1.221743
36,1,9,4,linear,linear,29,0.331185,-0.077324,-0.471521,1.725627,3.577107,-0.428335,0.305969,0.666667,0.062620,1.546392,1,0.470659,0.000000,0.428951,1.205486
37,9,-7,5,planar,planar,42,1.473081,-0.553231,-1.761276,3.145040,4.268376,0.850997,0.730379,0.333333,0.019996,1.752679,2,0.896486,0.170172,0.458131,1.132907
38,7,-10,6,planar,planar,41,-2.065133,0.165005,-1.171678,1.137033,4.202571,1.013600,0.275762,1.000000,0.110227,1.872278,2,0.873176,0.197589,0.541735,1.007332
39,3,7,6,planar,planar,30,-0.616217,0.069896,-1.485073,2.203438,3.415903,1.771956,0.281224,0.666667,0.090871,1.512986,3,0.322225,0.487543,0.461165,0.953027
40,5,-12,6,planar,planar,42,2.134301,-0.996048,-1.413459,1.750506,2.595528,0.326098,0.061476,0.666667,0.119498,1.216326,2,0.358664,0.193423,0.262222,0.895914
41,5,3,6,linear,linear,43,-1.936427,0.625057,-0.430017,1.767664,2.689540,1.686028,0.057564,0.666667,0.080511,1.211045,2,0.419049,0.363496,0.396338,0.866517
42,5,6,3,planar,planar,109,2.037398,-0.252676,-1.341252,1.949093,1.979905,0.301102,0.240474,0.435374,0.189324,1.070219,2,0.314385,0.178134,0.294110,0.775384
43,11,-2,1,linear,linear,21,-5.449292,0.950596,-0.278979,1.721345,3.554847,3.530327,0.516765,0.333333,0.017297,1.464299,4,0.629761,0.755049,0.809324,0.586153
44,11,1,0,planar,planar,75,2.015142,-0.129104,-1.410649,2.235051,2.512609,-0.243673,0.478007,0.230769,0.103739,1.165823,1,0.627950,0.000000,0.403369,0.509274
45,12,-3,4,linear,linear,15,0.495200,-0.309538,-0.463426,1.716813,1.745791,0.736217,0.002851,0.333333,0.044424,0.770516,2,0.611897,0.213803,0.251480,0.487431
46,5,5,-3,planar,planar,218,1.346225,-0.093975,-1.521257,2.259154,1.752153,1.263387,0.326156,0.591848,0.370136,1.224677,2,0.765449,0.246114,0.495862,0.487378
47,11,-11,5,planar,planar,17,1.785359,-0.167401,-1.672942,2.805515,2.754312,0.463524,0.112336,0.666667,0.124178,1.284988,2,0.203226,0.213684,0.223687,0.357336
48,8,-8,6,planar,planar,64,2.299852,-0.457932,-1.749119,3.287943,2.542416,0.963284,0.244223,0.787879,0.320668,1.463035,2,0.753969,0.216389,0.495393,0.310558
49,0,-8,6,linear,linear,22,1.571583,-0.641622,-0.309702,1.772187,2.182588,-0.812082,0.121887,0.333333,0.031677,0.931214,1,0.195906,0.000000,0.131601,0.218579
50,12,-9,5,planar,planar,21,2.188200,-0.107976,-1.720728,2.994983,2.860461,-0.013038,0.143132,0.666667,0.123373,1.326561,2,0.221411,0.161121,0.193459,0.211936
51,10,-6,5,planar,planar,39,0.013757,-0.276539,-1.442898,2.159692,4.097291,-0.055399,0.678347,0.333333,0.018351,1.682436,1,0.744413,0.000000,0.446733,0.176520
52,10,-12,5,linear,linear,17,0.289810,-0.226876,-0.256814,1.799988,1.781794,0.358850,0.003668,0.333333,0.032334,0.771618,2,0.230154,0.205597,0.080063,0.146776
53,6,4,6,planar,planar,16,-1.370420,0.303103,-1.525560,2.228171,3.935830,1.011818,0.418908,0.666667,0.070782,1.698859,2,0.408207,0.273531,0.445795,0.126599
54,-4,8,-1,planar,planar,35,-0.164220,-0.535760,-1.463905,1.913017,2.426046,1.618385,0.332287,0.481013,0.185409,1.244368,2,0.762392,0.296521,0.538340,-0.032470
55,-4,-24,-2,planar,planar,16,0.906614,-0.266004,-1.581022,2.239514,3.237428,-0.223224,0.437837,0.333333,0.035857,1.357747,2,0.094799,0.132145,0.198978,-0.165724
56,-16,-13,1,planar,planar,35,1.871207,-0.039311,-1.510868,2.247229,1.695087,0.058726,0.000352,0.333333,0.059795,0.767142,1,0.947873,0.000000,0.242729,-0.172388
57,9,-18,3,linear,linear,20,-1.250987,0.072041,-0.339911,1.792695,3.096563,-0.003967,0.385486,0.333333,0.022831,1.287072,2,0.274158,0.161058,0.194789,-0.218957
58,6,-11,5,planar,planar,26,-1.994100,0.107135,-1.422160,2.196820,4.638512,0.624762,0.831423,0.333333,0.009409,1.889088,2,0.355878,0.226125,0.311992,-0.242672
59,-5,-23,-1,planar,planar,22,2.563230,-0.486321,-1.377153,1.845033,1.000000,-0.148881,0.000000,0.000000,0.000000,0.400000,2,0.141496,0.136860,0.048139,-0.294158
60,4,6,6,planar,planar,17,0.482868,-0.252134,-1.455677,2.158230,3.217896,-0.136843,0.222114,0.666667,0.090329,1.433187,1,0.469677,0.000000,0.403886,-0.302120
61,-7,2,5,planar,planar,81,-2.447686,0.511981,-1.205133,2.107415,3.953643,0.973457,0.410956,0.666667,0.054545,1.688124,2,0.315038,0.271316,0.437067,-0.321153
62,-7,-1,5,linear,linear,16,-8.310038,1.777638,-0.268745,1.799977,4.432788,3.724926,0.533636,0.666667,0.030873,1.853742,4,0.463267,0.825570,0.866356,-0.443408
63,-7,1,5,planar,planar,41,-4.107251,1.180504,-1.167654,1.671785,2.418740,2.845246,0.352654,0.411348,0.143397,1.195232,3,0.394541,0.681563,0.642331,-0.502201
64,13,-7,5,planar,planar,22,2.511049,-0.133592,-1.694452,3.017580,1.742289,-0.334221,0.023334,0.333333,0.070835,0.798168,2,0.227574,0.120015,0.085572,-0.926508
65,-2,11,3,planar,planar,72,2.269657,0.278856,-1.678131,2.715833,0.906084,-0.036713,0.000988,0.470588,0.321103,0.785647,1,0.767794,0.000000,0.325427,-0.976080
66,5,4,6,linear,linear,22,-5.348023,1.728419,-0.254392,1.753866,2.335501,2.315774,0.313098,0.393162,0.106934,1.121828,3,0.402802,0.577291,0.526922,-0.976587
67,-2,9,2,planar,planar,45,-0.890220,0.039039,-1.244946,1.823974,1.620358,1.298209,0.172467,0.394366,0.195597,0.933300,2,0.550626,0.290291,0.415413,-1.001533
68,15,-18,-5,planar,planar,16,1.597087,0.114408,-1.582485,2.243322,1.000000,0.062337,0.000000,0.000000,0.000000,0.400000,1,0.934698,0.000000,0.175139,-1.051976
69,-4,-13,8,planar,planar,19,1.557408,-0.016143,-1.790916,3.288166,2.597043,-0.190370,0.077472,0.666667,0.138579,1.237921,2,0.214636,0.131866,0.177953,-1.131144
70,13,-1,-5,planar,planar,35,1.571964,-0.130140,-1.449260,2.245591,1.000000,0.119710,0.000000,0.000000,0.000000,0.400000,1,0.983750,0.000000,0.175139,-1.133317
71,-3,-25,-2,planar,planar,15,1.189373,-0.503091,-1.341049,2.088742,1.749356,-0.185411,0.009557,0.333333,0.051357,0.779569,2,0.233456,0.139055,0.071960,-1.179563
72,8,3,-4,planar,planar,113,-3.259535,1.275213,-1.347143,2.154190,3.096760,1.182051,0.182320,0.666667,0.085540,1.379465,2,0.840988,0.229195,0.476174,-1.206845
73,2,6,3,planar,planar,28,-4.561426,1.516365,-1.335619,2.054574,4.089377,0.928385,0.475097,0.907692,0.161296,1.906509,2,0.405110,0.261385,0.474901,-1.417490
74,8,3,4,planar,planar,62,0.172924,-0.072561,-1.672866,3.039433,1.735099,1.439699,0.021044,0.333333,0.070640,0.795076,2,0.426630,0.324432,0.315681,-1.437139
75,3,5,6,linear,linear,29,-5.815498,1.412327,-0.284173,1.764440,3.515265,1.494456,0.660305,0.344086,0.054970,1.536573,2,0.446533,0.338715,0.442125,-1.442062
76,-4,-24,-1,planar,planar,24,-1.544613,0.383830,-1.572452,2.242108,3.238233,0.281969,0.437837,0.333333,0.035564,1.357747,3,0.115982,0.252899,0.238978,-1.455142
77,7,-9,6,planar,planar,64,2.364286,-0.509716,-1.736606,3.273606,0.788543,0.838700,0.200736,0.537010,0.511776,0.995038,2,0.732325,0.197343,0.385596,-1.528399
78,4,-8,-4,linear,linear,15,-1.187190,0.625493,-0.450682,1.798859,2.485147,-1.350000,0.001356,0.666667,0.085853,1.135164,1,0.000000,0.000000,0.183894,-1.676091
79,-8,-3,5,linear,linear,22,-5.784881,1.752136,-0.359285,1.771743,1.000000,3.453658,0.000000,0.000000,0.000000,0.400000,4,0.575107,0.758930,0.543549,-1.710116
80,4,-6,7,linear,linear,72,-0.716709,-0.122116,-0.514317,1.796624,2.511292,-1.090063,0.013863,0.666667,0.091696,1.152049,1,0.163518,0.000000,0.197394,-1.728538
81,-8,-5,5,linear,linear,43,0.612153,-0.017439,-0.257675,1.795204,1.000000,-1.350000,0.000000,0.000000,0.000000,0.400000,1,0.000000,0.000000,0.008889,-1.808165
82,10,-4,6,planar,planar,57,2.075971,0.639576,-1.474034,2.243888,-0.793296,-0.067936,0.021988,0.059965,0.411784,0.228978,1,0.809163,0.000000,0.191617,-1.863607
83,7,2,5,planar,planar,22,-6.608891,1.790207,-1.064931,1.444326,3.505850,1.866202,0.418369,0.748148,0.144322,1.654427,2,0.414208,0.385504,0.580780,-1.955889
84,-9,-20,2,linear,linear,16,0.132112,-0.064940,-0.328852,1.764810,1.000000,-0.968566,0.000000,0.000000,0.000000,0.400000,1,0.203026,0.000000,0.025876,-1.995056
85,6,5,4,planar,planar,153,-0.596647,0.046377,-1.372543,2.196525,1.039948,1.024937,0.034282,0.395280,0.237979,0.747755,2,0.357481,0.270244,0.240703,-2.054453
86,-9,2,0,linear,linear,28,-1.401288,0.439246,-0.469717,1.777364,2.501115,-1.350000,0.008218,0.666667,0.088469,1.144428,1,0.000000,0.000000,0.192389,-2.058009
87,2,0,-3,planar,planar,464,1.821990,0.284089,-1.482668,2.245507,0.865786,-1.350000,0.000403,0.405859,0.270310,0.713656,1,0.000000,0.000000,0.162708,-2.106309
88,3,6,7,linear,linear,17,-4.190121,1.432978,-0.386768,1.782907,1.816774,0.983668,0.019605,0.333333,0.039174,0.793134,2,0.499370,0.261891,0.208027,-2.126376
89,16,-16,-7,planar,planar,25,1.629608,0.081200,-1.663781,2.575040,1.704472,-1.350000,0.009358,0.333333,0.067435,0.779300,1,0.000000,0.000000,0.089699,-2.173541
90,11,1,3,planar,planar,30,-1.884104,0.464845,-1.417074,2.114049,1.000000,1.707990,0.000000,0.000000,0.000000,0.400000,2,0.466825,0.366155,0.194919,-2.242392
91,16,-3,-3,planar,planar,17,1.677038,-0.039228,-1.475276,2.240324,1.000000,-1.350000,0.000000,0.000000,0.000000,0.400000,1,0.000000,0.000000,0.008889,-2.427790
92,4,4,5,linear,linear,91,-4.545765,0.582728,-0.345106,1.777300,1.929743,1.687333,0.453480,0.020408,0.075227,0.901313,2,0.419507,0.359812,0.385278,-2.468367
93,-6,14,3,linear,linear,16,-0.504389,-0.049380,-0.517234,1.793509,1.746091,-1.350000,0.004646,0.333333,0.046518,0.772939,1,0.000000,0.000000,0.064322,-2.468421
94,9,-6,6,planar,planar,57,2.053790,0.245977,-1.633957,2.453751,-0.707229,-0.007704,0.048283,0.109374,0.462168,0.318827,1,0.800655,0.000000,0.181608,-2.502875
95,10,2,3,planar,planar,36,-0.622244,-0.112957,-1.582260,2.190700,1.000000,0.991034,0.000000,0.000000,0.000000,0.400000,2,0.370680,0.273033,0.153776,-2.517127
96,-3,7,-1,planar,planar,58,0.148805,-0.164814,-1.530291,2.333531,1.036287,0.209440,0.388603,0.173561,0.310014,0.848864,1,0.691315,0.000000,0.423687,-2.634105
97,2,8,3,planar,planar,156,0.205970,-0.413779,-1.678168,2.701090,2.376860,-0.477667,0.011042,0.666667,0.137118,1.148240,1,0.413538,0.000000,0.278781,-2.687875
98,-14,-16,4,planar,planar,30,1.335300,-0.639316,-1.527004,2.231735,1.697325,-1.350000,0.001924,0.333333,0.060910,0.769264,1,0.000000,0.000000,0.089105,-2.715430
99,6,-22,3,linear,linear,15,-2.132675,0.529818,-0.502742,1.789220,1.000000,0.000000,0.000000,0.000000,0.000000,0.400000,0,0.000000,0.000000,0.128889,-2.894819
100,-8,-21,0,planar,planar,22,1.475803,-0.469382,-1.484756,2.187848,0.327054,-0.631662,0.062011,0.045045,0.202220,0.399930,2,0.053839,0.088609,0.032101,-2.970791
101,5,-5,7,linear,linear,81,-3.066311,0.600501,-0.402653,1.766167,2.541102,-0.924150,0.014280,0.666667,0.081367,1.152612,1,0.279508,0.000000,0.207863,-3.017677
102,-3,-25,-1,planar,planar,16,-3.272573,0.628426,-1.323434,2.237805,1.754761,1.388401,0.009557,0.333333,0.049392,0.779569,3,0.168157,0.419288,0.173915,-3.062224
103,-7,-10,9,planar,planar,15,0.241362,-0.047798,-1.378051,2.234023,1.060292,-0.799711,0.016974,0.427083,0.241142,0.759373,1,0.293108,0.000000,0.105063,-3.157931
104,-15,-15,4,planar,planar,18,-0.387854,-0.029355,-1.222015,1.942654,1.753617,-1.350000,0.008133,0.333333,0.048060,0.777646,1,0.000000,0.000000,0.134234,-3.178259
105,6,0,-4,planar,planar,77,1.917709,0.289361,-1.460966,2.249024,-0.359083,-1.350000,0.007433,0.235933,0.411995,0.402895,1,0.000000,0.000000,0.043769,-3.212002
106,17,-16,-4,planar,planar,34,1.025341,-0.273627,-1.690255,2.724319,1.672283,-1.350000,0.001456,0.333333,0.069442,0.768632,1,0.000000,0.000000,0.089067,-3.340578
107,0,7,-2,planar,planar,50,1.381569,-0.085493,-1.783883,3.231664,-1.050799,1.373474,0.000161,0.123708,0.542378,0.269629,2,0.670830,0.274525,0.209411,-3.396796
108,-2,-9,8,planar,planar,87,2.429004,0.165444,-1.893282,3.704082,0.427221,-0.850005,0.001915,0.350649,0.376434,0.654966,1,0.219726,0.000000,0.080268,-3.425699
109,4,6,-2,planar,planar,251,-0.992218,-0.091726,-1.654221,2.536140,0.838785,0.999223,0.043197,0.373333,0.300124,0.735650,2,0.751179,0.215689,0.313460,-3.436296
110,0,-14,7,planar,planar,22,1.063656,-0.487885,-1.406763,2.213967,0.952047,-1.350000,0.036126,0.368421,0.245346,0.720699,1,0.000000,0.000000,0.100774,-3.442913
111,11,-10,5,planar,planar,26,-1.926422,0.011849,-1.487263,2.240495,1.704863,0.384773,0.002237,0.333333,0.058553,0.769686,2,0.189606,0.203954,0.099821,-3.552695
112,11,-2,6,planar,planar,48,1.987432,0.072491,-1.760576,3.147316,-0.590059,-0.184138,0.008577,0.269606,0.531063,0.441479,1,0.721753,0.000000,0.174906,-3.622167
113,-13,-17,2,planar,planar,36,0.591406,-0.242082,-1.544850,2.218915,0.743817,-0.981457,0.031054,0.333333,0.279754,0.675256,1,0.125667,0.000000,0.141719,-3.652082
114,2,8,2,planar,planar,173,1.257094,-0.010441,-1.593545,2.245923,-0.689058,-0.373201,0.004000,0.174090,0.465929,0.330232,1,0.587256,0.000000,0.147362,-3.655075
115,3,4,-3,planar,planar,133,1.115305,-0.007091,-1.768073,3.148352,-0.822711,0.972291,0.000044,0.200791,0.536376,0.354262,2,0.869709,0.192562,0.187650,-3.658631
116,-4,7,-1,planar,planar,44,1.279639,-0.108580,-1.674790,2.639636,-0.779568,0.232319,0.017034,0.150398,0.491146,0.321767,1,0.789043,0.000000,0.184744,-3.690616
117,12,0,-3,linear,linear,27,-3.689828,0.307874,-0.347684,1.799027,1.764938,0.042099,0.002719,0.333333,0.037299,0.770338,1,0.960223,0.000000,0.324168,-3.721628
118,12,-2,2,linear,linear,17,-8.948088,1.948711,-0.425358,1.795748,1.982867,3.427006,0.068546,0.333333,0.038839,0.859203,3,0.615265,0.741734,0.573465,-3.810610
119,9,2,1,planar,planar,38,-6.604545,1.308847,-1.185111,1.208606,4.253623,-0.387166,0.290491,1.000000,0.109740,1.892163,1,0.499501,0.000000,0.491136,-3.822957
120,-3,-12,8,linear,linear,17,-4.330850,0.636870,-0.427596,1.793710,2.875130,-0.850000,0.107833,0.666667,0.074718,1.278908,1,0.192748,0.000000,0.229559,-3.890156
121,-8,0,5,planar,planar,43,-6.965010,0.726286,-1.335408,1.703796,3.959443,1.419534,0.639061,0.333333,0.020262,1.629399,2,0.437755,0.332434,0.396973,-3.898951
122,9,2,-4,planar,planar,122,-3.628046,0.377615,-1.707581,2.815454,3.702960,-0.087609,0.365129,0.666667,0.089461,1.626258,1,0.698436,0.000000,0.533939,-4.158115
123,17,-15,-6,planar,planar,35,1.929355,-0.430930,-1.671173,2.671502,-0.033046,-1.350000,0.010392,0.024390,0.249161,0.307525,1,0.000000,0.000000,0.061110,-4.227296
124,19,-13,-5,planar,planar,33,1.854840,0.253094,-1.794152,3.286337,-0.031997,-1.350000,0.000651,0.060606,0.273040,0.334212,1,0.000000,0.000000,0.024528,-4.354553
125,14,-2,-6,linear,linear,21,-2.329762,0.614978,-0.495920,1.796411,1.000000,-1.350000,0.000000,0.000000,0.000000,0.400000,1,0.000000,0.000000,0.008889,-4.357115
126,7,4,-1,planar,planar,201,0.340958,-0.340783,-1.632546,2.409361,-0.157532,-0.238364,0.001070,0.387546,0.482507,0.561078,1,0.757587,0.000000,0.242240,-4.437628
127,3,7,0,planar,planar,230,0.798604,-0.262745,-1.652353,2.518434,-0.672690,-0.152204,0.001994,0.206480,0.489905,0.363153,1,0.767963,0.000000,0.196440,-4.459821
128,-5,13,0,planar,planar,21,-0.078296,0.207024,-1.907970,3.728822,1.000000,0.000000,0.000000,0.000000,0.000000,0.400000,0,0.000000,0.000000,0.129320,-4.508064
129,-6,-8,9,planar,planar,25,-1.496844,0.075414,-1.425416,2.239471,1.138582,-0.697286,0.097085,0.347826,0.231734,0.780340,1,0.365258,0.000000,0.102520,-4.645020
130,-11,-18,2,planar,planar,29,-0.791228,0.074853,-1.727041,3.284646,2.011822,-0.936891,0.100220,0.333333,0.067183,0.901963,1,0.251446,0.000000,0.166486,-4.653131
131,1,9,3,planar,planar,141,-1.293717,0.166757,-1.663480,2.621518,1.178658,-0.430826,0.012769,0.547325,0.313181,0.885963,1,0.549944,0.000000,0.288913,-4.664126
132,-2,11,4,planar,planar,35,-3.567494,0.846645,-1.685016,2.735583,2.336723,0.107944,0.000706,0.666667,0.139028,1.134287,1,0.921449,0.000000,0.368842,-4.696780
133,-16,-13,2,planar,planar,33,-2.119131,0.062725,-1.492506,2.246839,0.870975,0.172834,0.000886,0.409357,0.272514,0.718155,1,0.999447,0.000000,0.260768,-4.751942
134,15,-2,-1,linear,linear,18,-3.837324,1.005974,-0.518452,1.797391,1.736524,-1.350000,0.001885,0.333333,0.046608,0.769211,1,0.000000,0.000000,0.089101,-4.760670
135,4,-7,-4,planar,planar,47,0.975953,-0.363378,-1.515831,2.243529,-0.272167,-1.350000,0.011413,0.283231,0.432571,0.460294,1,0.000000,0.000000,0.040069,-4.768952
136,0,9,-2,linear,linear,74,-9.303855,1.270061,-0.365870,1.612590,3.582196,1.647918,0.403796,0.791667,0.142194,1.682625,2,0.655150,0.317712,0.624458,-4.782140
137,8,1,1,planar,planar,43,-4.874218,1.286745,-1.330680,2.186493,2.437119,-0.137435,0.000829,0.666667,0.102671,1.134452,1,0.482119,0.000000,0.332832,-4.804962
138,-6,-1,-1,planar,planar,95,0.788132,-0.322634,-1.340464,2.246836,-0.379012,-1.350000,0.000899,0.192337,0.367626,0.346117,1,0.000000,0.000000,0.051880,-4.850815
139,-22,-10,3,planar,planar,21,-1.156577,0.164613,-1.318706,2.239909,1.000000,-1.350000,0.000000,0.000000,0.000000,0.400000,1,0.000000,0.000000,0.008889,-4.900579
140,16,-17,-4,planar,planar,16,0.083067,0.210866,-1.869447,3.677188,1.699810,-1.350000,0.017275,0.333333,0.078846,0.789987,1,0.000000,0.000000,0.083096,-4.902893
141,-3,-11,8,planar,planar,29,0.974675,-0.204914,-1.680764,2.770766,-0.309295,-0.925792,0.022386,0.320598,0.496906,0.516212,1,0.182568,0.000000,0.044436,-4.916857
142,2,8,1,planar,planar,183,-1.322753,-0.165834,-1.607900,2.270987,0.752492,-0.351612,0.000072,0.396334,0.301577,0.702732,1,0.654909,0.000000,0.303300,-4.966594
143,7,1,5,linear,linear,35,-11.620031,1.671020,-0.250275,1.625637,3.624980,3.223281,0.481929,0.674419,0.105278,1.659132,3,0.446884,0.736583,0.824439,-4.976662
144,-2,11,2,planar,planar,84,-2.516127,0.323753,-1.684293,2.701958,1.671608,-0.072147,0.001078,0.333333,0.069223,0.768122,1,0.692744,0.000000,0.317787,-4.979165
145,20,-12,-4,planar,planar,16,-1.113666,0.251840,-1.551102,2.234350,1.000000,-1.350000,0.000000,0.000000,0.000000,0.400000,1,0.000000,0.000000,0.008889,-4.997279
146,-7,-4,-1,planar,planar,75,1.909592,0.538354,-1.832840,3.497634,-0.783828,-1.350000,0.008636,0.224851,0.556841,0.392328,1,0.000000,0.000000,0.031096,-5.016356
