rank,vx,vy,vz,label,num_points,gaussian_center_advantage,shell_center_penalty,ranking_adjustment,morphology_filter_penalty,total_score
0,6,2,2,corner_like,161,2.762012,0.285901,1.643640,0.177331,4.514222
1,4,-1,-1,corner_like,310,2.601651,0.117529,1.846570,0.098329,4.467421
2,6,13,0,volumetric,36,2.835336,0.408165,1.287640,0.066275,4.464867
3,6,-2,1,corner_like,275,2.879421,0.447541,1.324281,0.296697,4.354545
4,4,-3,-1,volumetric,193,2.785246,0.237170,1.311320,0.099974,4.233762
5,6,14,1,corner_like,26,2.641705,-0.032470,1.737750,0.135444,4.211540
6,6,3,2,corner_like,154,2.653074,0.080962,1.627626,0.175917,4.185745
7,6,-3,1,corner_like,276,2.803596,0.219310,1.202337,0.314473,3.910770
8,6,1,2,corner_like,206,2.683688,0.255562,1.152963,0.343961,3.748252
9,6,0,2,corner_like,147,2.253954,-0.020376,1.619841,0.110702,3.742717
10,6,-2,0,corner_like,160,2.104318,-0.092508,1.706101,0.099415,3.618495
11,6,12,-1,corner_like,35,2.575320,0.058144,1.261586,0.280110,3.614940
12,1,-1,-2,corner_like,1646,1.960966,-0.257331,1.920799,0.108705,3.515729
13,6,-4,2,corner_like,123,2.416321,-0.088261,1.357226,0.205314,3.479972
14,6,6,2,corner_like,60,2.121384,-0.053091,1.484957,0.172401,3.380850
15,4,-2,-1,volumetric,168,2.395232,0.075938,1.113681,0.243041,3.341810
16,6,-1,2,corner_like,141,2.038183,-0.098028,1.515929,0.146462,3.309622
17,6,-3,0,corner_like,288,2.441887,-0.031496,1.181891,0.316488,3.275794
18,6,-3,2,corner_like,169,2.290833,-0.387651,1.479872,0.160407,3.222647
19,6,4,2,corner_like,149,2.083900,-0.093054,1.380615,0.186367,3.185094
20,6,3,-1,corner_like,213,2.185997,0.023857,1.232262,0.292489,3.149627
21,6,-2,3,corner_like,197,1.951188,-0.001505,1.244362,0.313858,2.880187
22,6,2,-1,corner_like,272,2.439848,-0.161609,0.995018,0.413237,2.860020
23,6,5,2,volumetric,58,2.172327,-0.333585,1.088849,0.089530,2.838060
24,6,4,-1,corner_like,204,2.253878,0.013151,0.982424,0.420499,2.828955
25,6,8,2,corner_like,38,1.648937,-0.557379,1.764322,0.095933,2.759947
26,6,-2,2,volumetric,201,2.289798,-0.137154,0.617368,0.223080,2.546932
27,1,-8,4,corner_like,121,0.628149,0.019798,1.538468,0.117027,2.069388
28,6,-2,-1,corner_like,68,0.446755,-0.059571,1.721568,0.137815,1.970935
29,6,-7,2,corner_like,57,-0.202495,0.499459,1.695174,0.132724,1.859414
30,6,7,2,volumetric,35,1.004453,-0.193390,1.148169,0.115523,1.843709
31,6,5,0,corner_like,115,0.739882,-0.368619,1.429786,0.219703,1.581346
32,6,-9,1,corner_like,50,0.300576,-0.210038,1.480400,0.154361,1.416578
33,6,-3,-1,corner_like,184,-0.027718,-0.158817,1.381568,0.284642,0.910391
34,2,7,-2,linear,44,1.891897,0.460804,-0.766051,0.899439,0.687211
35,-6,11,3,linear,33,2.090394,0.112051,-0.727696,0.880412,0.594337
36,0,-7,-2,linear,54,1.918047,0.133885,-0.792966,0.898964,0.360001
37,-7,11,3,linear,24,1.890515,-0.165531,-0.662199,0.893517,0.169269
38,3,15,3,linear,33,2.002997,-0.653052,-0.585408,0.763672,0.000865
39,3,-5,4,corner_like,96,-1.381671,0.010969,1.502556,0.146615,-0.014761
40,-8,-8,8,planar,24,2.467679,-0.152078,-1.751859,0.690660,-0.126918
41,-1,-11,8,planar,31,2.297167,0.412307,-1.785764,1.103997,-0.180288
42,-2,-11,8,planar,36,2.186065,0.510902,-2.052598,1.115183,-0.470815
43,-8,-7,8,planar,34,2.552528,0.155387,-2.119124,1.061682,-0.472890
44,2,6,-2,planar,64,1.947717,0.483562,-1.928021,1.124299,-0.621040
45,-1,-9,-2,linear,36,0.817730,-0.037928,-0.533422,0.899990,-0.653610
46,6,-6,2,corner_like,57,-2.873240,0.593427,1.671730,0.138117,-0.746200
47,-5,-8,8,planar,63,2.378941,-0.171848,-2.058802,0.912829,-0.764538
48,-8,-6,8,planar,49,2.506183,0.374998,-2.333408,1.474502,-0.926729
49,-6,-7,8,planar,67,1.980189,0.245160,-2.046457,1.119955,-0.941063
50,1,0,-2,planar,1343,2.107231,-0.465326,-1.746511,0.855907,-0.960514
51,6,4,1,planar,212,2.534593,0.036552,-2.281382,1.318004,-1.028240
52,-7,-8,8,planar,47,2.347275,-0.299796,-2.085409,1.023311,-1.061241
53,-5,11,3,planar,49,2.437178,0.071793,-2.240685,1.336724,-1.068439
54,-9,-3,8,planar,56,2.161980,0.100643,-2.185482,1.147885,-1.070744
55,-7,-7,8,planar,62,2.491674,0.354141,-2.364389,1.571878,-1.090452
56,-6,-8,8,planar,59,2.198510,-0.156215,-2.111539,1.042333,-1.111577
57,6,-1,1,planar,153,1.625116,-0.367006,-1.658976,0.719599,-1.120464
58,-4,-8,8,linear,47,0.529016,-0.142377,-0.662852,0.874342,-1.150555
59,-3,-11,8,linear,23,0.815285,-0.519387,-0.624951,0.891190,-1.220244
60,0,-5,-2,planar,220,1.883999,0.555828,-2.300117,1.396154,-1.256444
61,-10,-5,8,planar,44,2.019771,0.642101,-2.374262,1.578591,-1.290981
62,6,1,3,planar,187,2.384408,0.087545,-2.297294,1.484302,-1.309643
63,-9,-6,8,planar,35,2.067452,0.164081,-2.249080,1.295647,-1.313195
64,6,7,0,planar,83,2.567656,0.175442,-2.466785,1.656379,-1.380066
65,12,-1,-1,linear,24,-0.757915,0.682241,-0.528390,0.866802,-1.470866
66,6,6,0,planar,90,2.084648,-0.150428,-2.203245,1.241951,-1.510977
67,0,-6,-2,planar,114,1.737275,0.360635,-2.283730,1.357162,-1.542983
68,6,3,3,planar,94,2.233836,0.473065,-2.521386,1.863377,-1.677861
69,6,5,-1,planar,110,1.287938,-0.490475,-1.740611,0.759868,-1.703015
70,-8,-5,8,planar,57,2.277379,0.163615,-2.435591,1.738511,-1.733108
71,-12,4,8,planar,24,1.235079,-0.191010,-1.796106,1.032980,-1.785017
72,6,2,0,planar,243,2.191695,-0.028164,-2.365436,1.654238,-1.856143
73,-10,-7,8,planar,30,2.382606,-0.162095,-2.408099,1.678883,-1.866471
74,-1,-8,-2,linear,43,-0.158711,-0.302477,-0.526629,0.899984,-1.887802
75,-9,-5,8,planar,55,1.716467,0.178472,-2.343209,1.502778,-1.951049
76,-7,-6,8,planar,68,1.276408,-0.024394,-2.125268,1.122563,-1.995817
77,-9,-8,8,planar,30,1.806275,-0.169391,-2.273592,1.364557,-2.001265
78,-5,-11,8,planar,25,1.629629,-0.616635,-1.939095,1.080079,-2.006180
79,-9,-7,8,planar,38,1.318623,-0.071482,-2.163433,1.120233,-2.036525
80,6,-5,2,planar,93,0.778354,-0.284130,-1.923085,0.662556,-2.091417
81,1,1,-2,planar,1429,1.937996,0.495072,-2.714113,1.873774,-2.154818
82,2,5,-2,planar,85,1.680668,0.300315,-2.429170,1.706764,-2.154950
83,-4,11,3,planar,45,1.317601,-0.399083,-2.020431,1.109784,-2.211697
84,6,0,3,planar,224,2.002238,0.241604,-2.609858,1.867886,-2.233902
85,6,1,0,planar,291,1.884528,-0.118819,-2.415691,1.638994,-2.288977
86,6,2,3,planar,170,2.076148,0.212893,-2.712836,1.866136,-2.289931
