rank,vx,vy,vz,label,num_points,gaussian_center_advantage,shell_center_penalty,ranking_adjustment,morphology_filter_penalty,total_score
82,5,1,-1,planar,391,2.201525,0.003665,-2.570187,1.651708,-2.016705
83,-4,4,-2,planar,106,1.696060,0.277119,-2.394981,1.624586,-2.046388
84,-5,-6,-2,linear,35,-0.616370,0.014540,-0.554341,0.899977,-2.056149
85,-5,-4,-2,planar,95,1.951354,0.457896,-2.592366,1.873978,-2.057095
86,5,-5,-1,planar,141,1.186645,-0.315544,-2.069120,0.925147,-2.123167
87,-1,-7,3,linear,75,-0.930303,0.092187,-0.581380,0.748746,-2.168242
88,5,6,-1,planar,123,1.824357,-0.166839,-2.348283,1.542847,-2.233613
89,3,1,3,planar,217,0.814862,-0.140058,-2.071976,0.849083,-2.246254
90,-3,5,-2,planar,105,1.064146,-0.024043,-2.194508,1.143229,-2.297633
91,3,2,3,planar,138,-1.185070,1.201253,-1.629400,0.692875,-2.306092
92,5,-6,0,planar,151,1.878777,0.015802,-2.465568,1.801754,-2.372743
93,3,-2,3,planar,200,0.605513,-0.220071,-1.852354,0.935463,-2.402375
94,5,-6,1,planar,143,2.265645,-0.550597,-2.499247,1.663558,-2.447757
95,-5,-7,6,planar,20,1.040262,-0.561250,-1.887475,1.077456,-2.485918
96,5,5,2,planar,27,0.326411,0.055290,-1.920582,0.995140,-2.534021
97,-3,-7,3,planar,75,0.987458,-0.286076,-2.162511,1.122371,-2.583499
98,5,10,0,planar,29,0.754372,0.145761,-2.253918,1.359182,-2.712967
99,0,9,6,planar,57,1.585193,-0.375362,-2.375451,1.553099,-2.718718
100,3,-1,3,planar,66,0.519763,-0.240916,-1.954296,1.108382,-2.783831
101,4,10,-1,planar,67,0.944013,-0.287461,-2.254304,1.252826,-2.850577
102,5,-7,1,planar,134,1.069148,-0.479239,-2.223454,1.260020,-2.893564
103,5,9,0,planar,74,0.174305,-0.230626,-1.892594,0.948990,-2.897906
104,5,9,2,linear,33,-1.802664,0.519056,-0.770594,0.877183,-2.931384
105,3,9,3,linear,37,-1.932718,0.422112,-0.643679,0.879197,-3.033482
106,1,8,3,planar,35,0.979936,-0.505929,-2.249009,1.282729,-3.057731
107,-2,-11,3,planar,45,-0.469550,-0.268794,-1.664124,0.669440,-3.071907
108,-2,-7,5,planar,22,-0.467713,0.537220,-2.135115,1.055220,-3.120828
109,-1,9,5,planar,45,-0.850701,0.687324,-1.913994,1.059049,-3.136421
110,1,9,6,linear,38,-2.491197,0.650090,-0.588582,0.706891,-3.136580
111,2,-4,3,planar,110,0.440967,-0.250135,-2.195099,1.150022,-3.154290
112,3,6,3,planar,45,0.792383,-0.362040,-2.253785,1.362701,-3.186143
113,5,-7,2,linear,57,-2.361466,0.526369,-0.609892,0.744522,-3.189510
114,5,6,0,planar,94,0.996785,-0.473020,-2.293420,1.424984,-3.194639
115,5,4,0,planar,186,-0.046810,-0.187303,-2.119653,0.880321,-3.234087
116,5,2,2,planar,202,1.107297,-0.406529,-2.376314,1.575459,-3.251006
117,5,0,1,planar,190,-0.699856,0.103476,-1.672831,0.991770,-3.260980
118,5,-3,0,planar,369,0.600380,-0.486601,-2.266888,1.188942,-3.342051
119,5,0,2,planar,268,0.581682,-0.460844,-2.233209,1.303999,-3.416369
120,-4,-7,6,planar,18,-0.787921,0.768538,-2.216092,1.230789,-3.466264
121,5,3,2,planar,156,0.329937,-0.386502,-2.270173,1.293295,-3.620032
122,1,-13,3,linear,26,-4.335755,2.064862,-0.519040,0.886506,-3.676438
123,-4,-3,-2,planar,166,-0.353800,-0.045195,-2.156348,1.124281,-3.679623
124,-3,4,-2,planar,107,0.270846,-0.028469,-2.388368,1.608238,-3.754228
125,-6,-4,-2,planar,54,-0.140247,-0.195053,-2.225266,1.219543,-3.780110
126,4,11,0,planar,43,-0.333102,0.290805,-2.321722,1.450187,-3.814208
127,-5,4,-2,linear,61,-2.285559,0.082982,-0.793812,0.899506,-3.895896
128,5,5,0,planar,138,0.383096,-0.419437,-2.386670,1.615007,-4.038017
129,4,4,3,planar,53,-4.036418,2.683228,-1.776543,0.952524,-4.082256
130,-2,-7,6,planar,28,-0.597200,-0.061080,-2.234320,1.205645,-4.098245
131,2,9,3,planar,61,-1.121314,-0.138109,-1.924019,0.928559,-4.112001
132,2,5,3,planar,85,0.077404,-0.072259,-2.420743,1.706755,-4.122354
133,5,6,2,planar,26,-1.103013,0.332217,-2.203004,1.208525,-4.182325
134,-5,-3,-2,linear,48,-2.916593,0.389804,-0.763096,0.898707,-4.188592
135,-19,7,0,planar,15,-1.434087,0.213553,-1.864193,1.120534,-4.205261
136,5,10,1,planar,28,-1.085116,0.331161,-2.228422,1.233050,-4.215428
137,-3,2,-2,planar,282,-1.190724,0.105855,-2.095116,1.124459,-4.304444
138,-3,3,-2,planar,204,-0.322031,-0.173172,-2.340028,1.491825,-4.327056
139,5,1,2,planar,274,0.103479,-0.383842,-2.464506,1.670363,-4.415231
140,0,-7,6,planar,44,-1.454179,0.070015,-1.990864,1.047767,-4.422794
141,10,-2,0,planar,113,0.105438,-0.291807,-2.487124,1.786023,-4.459516
142,-4,-7,3,planar,64,-0.757723,-0.045028,-2.326717,1.507122,-4.636589
143,3,-13,3,linear,24,-3.715494,0.437165,-0.502919,0.899993,-4.681242
144,5,2,0,planar,311,-0.247342,-0.205300,-2.524689,1.714371,-4.691702
145,1,-6,3,planar,124,0.227920,-0.535639,-2.636433,1.751972,-4.696124
146,4,6,3,linear,24,-6.906959,3.659060,-0.601692,0.887784,-4.737375
147,-3,9,5,corner_like,33,-6.593304,0.876550,1.255976,0.277778,-4.738556
148,0,-13,3,linear,34,-3.304462,0.043403,-0.630421,0.855794,-4.747274
149,5,-14,1,planar,16,-0.809482,-0.203633,-2.323046,1.455416,-4.791576
150,5,-9,2,linear,19,-3.532725,-0.106099,-0.567508,0.721247,-4.927579
151,5,8,0,planar,57,-1.456542,0.273629,-2.322685,1.464267,-4.969865
152,-5,3,-2,planar,65,-2.380221,0.332237,-1.822118,1.122952,-4.993055
153,2,2,3,planar,124,-2.416057,0.386345,-1.881832,1.101816,-5.013361
154,1,-1,-1,planar,1788,-3.194919,0.610140,-1.629313,0.883824,-5.097916
155,5,-10,1,planar,29,-2.827347,0.736677,-1.883949,1.123849,-5.098469
156,5,-3,2,planar,160,-1.974578,0.235713,-2.220119,1.222032,-5.181016
157,3,-6,3,planar,28,-1.453439,0.227553,-2.362856,1.592746,-5.181488
158,5,11,1,planar,32,-0.948090,0.003698,-2.471000,1.812495,-5.227887
159,0,-11,3,planar,51,-2.870627,0.662966,-1.935183,1.117608,-5.260452
160,5,-1,2,planar,314,-0.751566,-0.394837,-2.481906,1.672120,-5.300429
161,-5,5,-2,planar,36,-2.794976,0.435639,-1.996061,1.123748,-5.479147
162,5,3,0,planar,263,-1.459477,-0.027145,-2.412402,1.632055,-5.531079
163,3,-10,-1,planar,63,-3.156721,0.218803,-1.915336,0.687962,-5.541216
164,-19,8,0,planar,15,-1.566786,0.114696,-2.413788,1.682909,-5.548787
165,-4,-4,-2,planar,136,-1.183129,0.068551,-2.605200,1.874200,-5.593980
166,2,3,3,planar,121,-1.719683,0.304377,-2.442343,1.737996,-5.595646
167,5,9,1,planar,53,-2.550418,0.033708,-2.139504,1.148152,-5.804366
168,-1,-11,3,planar,57,-3.692918,0.919656,-1.979927,1.116135,-5.869324
169,4,-5,3,planar,15,-4.841982,2.026847,-2.163741,1.072452,-6.051328
170,5,4,2,planar,54,-3.604203,0.589543,-2.094703,0.948224,-6.057586
171,2,-13,3,linear,24,-6.069806,1.368862,-0.504889,0.899997,-6.105830
172,-1,-7,6,planar,16,-3.821708,0.680601,-2.060795,1.041269,-6.243170
173,0,9,5,planar,43,-3.937055,0.381445,-1.736856,1.053731,-6.346197
174,4,-11,1,corner_like,24,-10.246626,2.135441,1.912145,0.173313,-6.372353
175,5,-4,2,planar,119,-2.863784,0.426095,-2.388965,1.603191,-6.429845
176,5,-4,1,planar,238,-3.701320,0.156541,-2.186623,1.152428,-6.883831
177,-4,-5,-2,planar,84,-3.391275,0.242847,-2.318192,1.440130,-6.906750
178,5,-2,3,planar,181,-4.481018,-0.010770,-1.894946,0.542470,-6.929204
179,-5,7,-2,linear,24,-6.422220,0.598750,-0.561896,0.899992,-7.285358
180,1,12,-2,linear,35,-6.813397,0.981367,-0.707771,0.879528,-7.419330
181,5,-7,3,corner_like,35,-10.265635,1.137444,1.798825,0.170994,-7.500361
182,5,7,-1,planar,89,-3.673871,0.139309,-2.389449,1.602321,-7.526331
183,-4,-6,-2,planar,74,-5.005467,0.490918,-2.137798,1.124077,-7.776424
184,2,12,3,planar,40,-5.374009,0.587667,-2.050805,0.964146,-7.801293
185,-4,-7,-2,linear,33,-7.250948,0.955996,-0.729827,0.899491,-7.924270
186,-2,-7,3,linear,68,-7.665520,1.075972,-0.591297,0.831654,-8.012499
187,-2,6,-2,planar,55,-4.714114,0.673822,-2.414840,1.673684,-8.128816
188,5,-6,2,planar,30,-6.066939,1.142789,-2.149865,1.057307,-8.131323
189,-4,-9,3,planar,22,-7.773571,1.983477,-1.739304,0.927814,-8.457212
190,-3,-8,3,linear,22,-8.989255,1.745461,-0.603718,0.895027,-8.742539
191,2,-3,3,planar,95,-6.853176,0.909524,-1.813841,1.094786,-8.852279
192,4,-2,3,linear,42,-8.659828,1.246792,-0.648729,0.866894,-8.928658
193,-4,7,-2,linear,23,-9.275132,1.697428,-0.551867,0.899990,-9.029561
194,5,8,-1,planar,51,-6.744485,1.250078,-2.255604,1.317470,-9.067481
195,5,7,0,planar,77,-5.196074,0.569146,-2.580241,1.870605,-9.077774
196,5,3,3,planar,116,-6.645592,0.428751,-1.967154,0.903347,-9.087341
197,5,-14,-1,planar,18,-6.407107,0.852748,-2.375252,1.583470,-9.513081
198,3,12,-1,planar,73,-5.966869,0.717296,-2.507803,1.869746,-9.627122
199,5,1,3,planar,224,-7.333016,0.522951,-2.031572,0.960278,-9.801916
