rank,vx,vy,vz,label,num_points,gaussian_center_advantage,shell_center_penalty,ranking_adjustment,morphology_filter_penalty,total_score
170,-10,2,8,planar,25,-3.329818,1.130363,0.000000,0.000000,-2.199455
171,-9,1,8,planar,61,-2.740360,0.536593,0.000000,0.000000,-2.203766
172,6,-8,1,planar,88,-2.401728,0.190216,0.000000,0.000000,-2.211512
173,0,1,-2,planar,1065,-2.422239,0.204620,0.000000,0.000000,-2.217619
174,-1,18,2,planar,35,-2.729000,0.472129,0.000000,0.000000,-2.256871
175,2,-8,4,planar,72,-2.719231,0.408818,0.000000,0.000000,-2.310413
176,3,-3,4,planar,161,-2.488948,0.086836,0.000000,0.000000,-2.402112
177,3,-4,4,planar,137,-2.806216,0.342490,0.000000,0.000000,-2.463726
178,6,8,0,planar,52,-2.730436,0.248837,0.000000,0.000000,-2.481599
179,6,-6,2,corner_like,57,-2.873240,0.364674,0.000000,0.000000,-2.508565
180,1,10,8,planar,29,-2.996110,0.385831,0.000000,0.000000,-2.610279
181,1,-8,-2,planar,42,-2.892727,0.274515,0.000000,0.000000,-2.618211
182,5,-13,4,planar,22,-3.474898,0.763828,0.000000,0.000000,-2.711070
183,3,5,-2,planar,73,-2.988021,0.270074,0.000000,0.000000,-2.717947
184,-7,9,8,planar,26,-3.482997,0.684678,0.000000,0.000000,-2.798319
185,-1,-3,-2,planar,896,-3.044424,0.229317,0.000000,0.000000,-2.815107
186,2,-2,-2,planar,694,-3.110313,0.255092,0.000000,0.000000,-2.855221
187,0,3,-2,planar,389,-3.065926,0.192589,0.000000,0.000000,-2.873337
188,-1,18,3,planar,45,-3.697551,0.819425,0.000000,0.000000,-2.878127
189,0,-11,8,linear,24,-4.952595,2.040035,0.000000,0.000000,-2.912560
190,6,11,2,planar,29,-3.047608,0.062248,0.000000,0.000000,-2.985361
191,-3,18,2,planar,24,-3.372276,0.385136,0.000000,0.000000,-2.987139
192,0,18,2,planar,36,-3.934007,0.734835,0.000000,0.000000,-3.199173
193,-2,11,3,planar,67,-4.068990,0.817856,0.000000,0.000000,-3.251134
194,6,11,0,planar,46,-3.711368,0.370546,0.000000,0.000000,-3.340822
195,6,1,-1,planar,280,-3.321048,-0.023906,0.000000,0.000000,-3.344954
196,3,2,4,planar,171,-3.978095,0.625017,0.000000,0.000000,-3.353079
197,0,18,3,planar,39,-4.033094,0.561624,0.000000,0.000000,-3.471471
198,-5,8,8,planar,37,-4.938261,1.369351,0.000000,0.000000,-3.568910
199,-2,18,1,planar,31,-4.298425,0.705319,0.000000,0.000000,-3.593106
