rank,vx,vy,vz,base_label,label,num_points,gaussian_center_advantage,shell_center_penalty,ranking_adjustment,morphology_filter_penalty,context_mode_contribution,junction_mode_contribution,normal_variation,occupancy_asymmetry,planar_context_penalty,corner_context_bonus,junction_cluster_count,junction_orientation_dispersion,junction_score,junction_mixed_relabel_score,total_score
152,10,2,1,linear,linear,35,-7.354144,1.427119,-0.371327,1.726362,3.260705,0.160992,0.146771,0.666667,0.072301,1.331474,1,0.406748,0.000000,0.331945,-4.603017
153,11,1,-1,planar,planar,99,-0.490286,-0.203666,-1.687463,3.304200,0.705336,0.350718,0.001959,0.344828,0.348436,0.648622,1,0.644600,0.000000,0.278441,-4.629562
154,-22,-10,3,planar,planar,21,-1.156577,0.164613,-1.274072,2.239909,1.060000,-1.187556,0.000000,0.000000,0.000000,0.400000,1,0.000000,0.000000,0.008889,-4.633500
155,5,6,4,linear,linear,85,-5.316161,0.882400,-0.364785,1.782782,0.652657,1.274425,0.061894,0.053191,0.136139,0.408734,2,0.336503,0.245938,0.174262,-4.654246
156,-9,-4,5,planar,planar,19,-9.552534,2.082189,-1.045520,1.244924,1.060000,4.021529,0.000000,0.000000,0.000000,0.400000,3,0.643763,0.686956,0.491160,-4.679260
157,8,-7,6,planar,planar,60,1.293677,-0.278904,-1.714607,3.632024,-0.962867,0.614411,0.008613,0.090508,0.566344,0.244520,1,0.885090,0.000000,0.174305,-4.680314
158,-13,-17,3,planar,planar,31,-0.950730,0.289640,-1.279502,2.225035,0.377139,-0.898660,0.015792,0.053763,0.180161,0.347126,1,0.087068,0.000000,0.069010,-4.687148
159,20,-12,-4,planar,planar,16,-1.113666,0.251840,-1.474131,2.234350,1.060000,-1.187556,0.000000,0.000000,0.000000,0.400000,1,0.000000,0.000000,0.008889,-4.697863
160,0,-8,-3,planar,planar,55,0.709393,-0.219163,-1.478351,2.248740,-0.345712,-1.138881,0.000242,0.212196,0.451686,0.367076,1,0.000000,0.000000,0.043657,-4.721455
161,3,-7,7,linear,linear,69,-6.048170,1.257064,-0.394170,1.780353,2.707703,-0.516515,0.000286,0.666667,0.083655,1.133720,1,0.198518,0.000000,0.203591,-4.774440
162,7,1,7,planar,planar,78,-5.782158,0.527301,-1.398596,2.099499,1.871353,2.102127,0.139323,0.484848,0.243951,0.988086,2,0.425412,0.329664,0.353133,-4.779472
163,7,2,7,linear,linear,56,-9.339072,1.869837,-0.412748,1.745566,3.998421,0.845568,0.342914,0.666667,0.058177,1.596267,1,0.436922,0.000000,0.467007,-4.783561
164,-5,3,-1,planar,planar,147,1.688069,0.237185,-1.736408,3.606431,-0.568768,-0.930410,0.000060,0.238985,0.569525,0.396297,1,0.137470,0.000000,0.031928,-4.916763
165,1,-4,-3,planar,planar,323,1.732009,0.319122,-1.884510,3.747936,-0.638142,-0.708247,0.000020,0.274451,0.637218,0.435257,1,0.282015,0.000000,0.030155,-4.927705
166,2,-10,7,planar,planar,69,1.757017,-0.369754,-1.681373,3.430144,-0.572398,-0.632911,0.004457,0.217078,0.552075,0.378136,1,0.318039,0.000000,0.035003,-4.929563
167,-8,-21,1,planar,planar,16,-2.720636,0.442729,-1.299303,2.239392,1.894696,-1.100657,0.009483,0.333333,0.050679,0.779469,1,0.000000,0.000000,0.070959,-5.022563
168,-4,-7,-2,planar,planar,67,0.396083,-0.311951,-1.436349,2.248094,-0.313825,-1.136698,0.000210,0.206551,0.432682,0.360823,1,0.000000,0.000000,0.045216,-5.050833
169,-13,-17,1,planar,planar,31,0.253429,-0.314541,-1.445595,2.175008,-0.592466,-0.813437,0.054189,0.050517,0.439314,0.262057,1,0.143732,0.000000,0.023169,-5.087618
170,0,-13,7,planar,planar,29,-0.767012,0.309926,-1.353875,2.228216,-0.096339,-0.970452,0.014848,0.228856,0.393427,0.405119,1,0.105147,0.000000,0.021042,-5.105968
171,-4,-8,-2,planar,planar,47,1.455064,0.019899,-1.669625,3.189701,-0.552107,-1.187570,0.015253,0.192499,0.531167,0.365674,1,0.000000,0.000000,0.008878,-5.124040
172,1,-12,7,planar,planar,45,0.688156,-0.338201,-1.514744,2.242111,-0.878176,-0.855981,0.010820,0.028297,0.465113,0.179067,1,0.186973,0.000000,0.017072,-5.141058
173,5,-3,-4,planar,planar,83,0.753999,-0.215878,-1.587343,2.669255,-0.351849,-1.135752,0.001314,0.252053,0.501157,0.412366,1,0.000000,0.000000,0.045891,-5.206077
174,-1,3,-2,planar,planar,491,1.856390,0.287805,-1.860963,3.748149,-0.801818,-0.943697,0.000015,0.208875,0.626435,0.363116,1,0.146802,0.000000,0.015635,-5.210432
175,8,-19,3,planar,planar,18,-4.386521,0.736854,-1.310800,2.230933,1.060000,0.887563,0.000000,0.000000,0.000000,0.400000,2,0.392664,0.247484,0.029631,-5.243836
176,8,0,7,linear,linear,42,-7.162713,1.674953,-0.451958,1.774366,2.102128,0.314029,0.127577,0.526667,0.184776,1.018230,1,0.505104,0.000000,0.304715,-5.297928
177,6,5,1,planar,planar,188,-2.781763,0.083009,-1.450645,2.248614,0.915757,0.089396,0.006056,0.350617,0.278284,0.660521,1,0.525055,0.000000,0.233150,-5.392860
178,-1,10,1,planar,planar,60,-7.766046,1.435132,-1.233187,2.228877,2.718740,1.634136,0.010497,0.666667,0.093652,1.147504,2,0.550452,0.247143,0.352200,-5.440101
179,1,-7,6,planar,planar,33,-5.462868,0.800433,-1.163092,2.130674,2.864469,-0.381476,0.268208,0.333333,0.033351,1.128747,1,0.164876,0.000000,0.200846,-5.473210
180,12,-12,-1,linear,linear,21,-3.830767,0.605138,-0.353652,1.793285,1.060000,-1.187556,0.000000,0.000000,0.000000,0.400000,1,0.000000,0.000000,0.008889,-5.500122
181,3,3,-3,planar,planar,153,0.559896,-0.397268,-1.799072,3.747027,-0.725736,0.561611,0.000089,0.210358,0.598398,0.364847,1,0.910593,0.000000,0.180368,-5.547596
182,-5,-4,4,volumetric,volumetric,19,-14.473238,1.829085,1.007726,0.429805,2.747038,3.746849,0.232851,0.333333,0.029799,1.081016,3,0.612644,0.627322,0.552446,-5.572344
183,6,-10,6,planar,planar,53,-0.973167,-0.129807,-1.619123,3.298187,-0.743921,1.188389,0.040771,0.093240,0.528723,0.290939,2,0.669879,0.188486,0.197420,-5.575817
184,5,-4,-4,planar,planar,62,1.648457,0.254664,-1.864805,3.746055,-0.728181,-1.180197,0.006189,0.225084,0.624749,0.389282,1,0.000000,0.000000,0.014145,-5.616116
185,3,7,-1,planar,planar,211,-0.545671,-0.203345,-1.611883,2.849925,-0.895540,0.448011,0.000712,0.077649,0.514157,0.219708,1,0.723350,0.000000,0.175693,-5.658353
186,16,-16,-6,planar,planar,31,-3.024288,0.347475,-1.532265,2.340482,1.857512,-1.048171,0.009358,0.333333,0.065085,0.779300,1,0.000000,0.000000,0.108449,-5.740218
187,0,-7,6,linear,linear,16,-7.565342,0.589308,-0.287831,1.714224,3.463532,-0.264151,0.195047,0.666667,0.060490,1.396647,1,0.235797,0.000000,0.235808,-5.778708
188,6,1,-4,planar,planar,67,-0.798779,0.004794,-1.725287,3.543159,-0.411497,0.466901,0.012076,0.268173,0.558075,0.444627,1,0.789647,0.000000,0.201880,-6.007026
189,-3,9,0,planar,junction_like_mixed,82,-13.565855,1.123846,1.187224,1.730212,1.965045,5.005412,0.259116,0.354839,0.226653,1.006796,3,0.618747,0.762916,0.839793,-6.014539
190,-2,0,-2,planar,planar,756,-3.221209,0.451300,-1.606637,2.831427,1.653929,-0.567674,0.000754,0.652785,0.326786,0.985748,1,0.190473,0.000000,0.214942,-6.121719
191,3,-8,7,planar,planar,110,1.681957,-0.248719,-1.833682,3.726073,-1.275125,-0.868633,0.002899,0.034603,0.616875,0.175311,1,0.195176,0.000000,-0.024366,-6.270276
192,6,5,3,linear,linear,67,-7.910865,1.493031,-0.407608,1.780080,1.273337,0.998002,0.028147,0.371014,0.192366,0.712781,2,0.336055,0.215168,0.190151,-6.334182
193,-13,-17,0,planar,planar,31,-5.738465,0.906800,-1.501279,2.281199,2.797144,-0.520820,0.053204,0.666667,0.122821,1.205159,1,0.139627,0.000000,0.205391,-6.337819
194,0,6,-2,planar,planar,92,-0.223123,-0.253130,-1.836061,3.747673,-0.827611,0.520250,0.000053,0.190112,0.615154,0.342528,1,0.725601,0.000000,0.172758,-6.367347
195,2,-11,7,planar,planar,37,-1.374174,0.282105,-1.495889,2.246343,-0.713009,-0.983156,0.014931,0.077373,0.462209,0.238600,1,0.093487,0.000000,0.028583,-6.530465
196,-2,-10,8,planar,planar,58,-0.336332,-0.121796,-1.872180,3.633352,0.014228,-0.606985,0.060634,0.396825,0.606315,0.651697,1,0.215639,0.000000,0.041455,-6.556415
197,2,-1,-3,planar,planar,365,-3.843850,0.766485,-1.288731,2.244486,0.996942,-0.984900,0.000630,0.345781,0.233306,0.647877,1,0.000000,0.000000,0.153643,-6.598540
198,-2,9,3,planar,planar,29,-9.924002,1.336299,-1.152733,2.132786,3.114803,2.012006,0.111538,0.666667,0.080087,1.283909,2,0.556919,0.280161,0.430286,-6.746413
199,7,4,-2,planar,planar,33,-6.243414,1.004034,-1.456222,2.215585,1.140742,0.873327,0.000839,0.440789,0.285814,0.752667,1,0.919344,0.000000,0.331744,-6.897118
