rank,vx,vy,vz,label,num_points,gaussian_center_advantage,shell_center_penalty,ranking_adjustment,morphology_filter_penalty,total_score
0,5,-5,-2,volumetric,88,2.625971,-0.370562,0.982381,0.221960,3.015829
1,5,-4,-2,corner_like,135,2.831631,0.100660,0.348193,0.564187,2.716296
2,7,3,-2,corner_like,72,2.697826,-0.393027,0.746984,0.496807,2.554976
3,5,-1,-1,corner_like,240,1.981447,-0.770549,0.752751,0.327051,1.636598
4,2,0,-2,corner_like,1132,1.359549,-0.502005,0.977664,0.216092,1.619117
5,5,-3,-2,corner_like,138,2.414975,-0.549873,0.265051,0.587159,1.542994
6,7,-16,2,corner_like,44,0.867546,-0.215197,0.903232,0.206533,1.349048
7,7,-2,5,corner_like,80,1.424026,-0.638463,0.830652,0.354645,1.261570
8,-4,14,8,corner_like,28,0.647380,-0.089551,0.678832,0.260040,0.976620
9,3,-7,5,corner_like,25,0.830991,-0.614049,0.619724,0.284773,0.551893
10,2,-1,-2,corner_like,1069,0.355202,-0.129839,0.567990,0.314872,0.478481
11,7,6,5,corner_like,23,-0.345107,0.459398,0.809606,0.522693,0.401204
12,8,3,-1,corner_like,153,0.744971,-0.441260,0.498890,0.413029,0.389572
13,1,-10,5,corner_like,91,1.444110,-0.604389,0.024154,0.670318,0.193558
14,4,-7,5,corner_like,41,0.305865,0.144410,0.086044,0.662870,-0.126550
15,7,-2,3,corner_like,85,-0.773455,-0.221592,0.955310,0.222919,-0.262657
16,7,-6,3,corner_like,45,-0.929998,0.521572,0.355838,0.490309,-0.542898
17,7,-1,1,corner_like,118,-0.260107,0.540195,-0.097748,0.828725,-0.646385
18,-6,-10,10,planar,38,2.536938,-0.342031,-1.503891,1.356925,-0.665909
19,6,18,-2,corner_like,29,-1.056628,0.622061,0.351169,0.586152,-0.669550
20,5,-2,-2,corner_like,99,-1.939042,0.614289,1.020117,0.410133,-0.714769
21,3,-6,5,planar,54,2.248237,-0.540058,-1.245681,1.347814,-0.885316
22,-8,-10,10,planar,36,2.501399,-0.420626,-1.475268,1.502107,-0.896601
23,6,-4,-2,planar,41,2.101778,-0.343024,-1.097661,1.568359,-0.907266
24,7,-3,3,corner_like,71,-0.954244,-0.192823,0.397230,0.414373,-1.164210
25,7,2,3,corner_like,33,-3.144906,1.043863,1.080253,0.279634,-1.300424
26,8,2,-1,corner_like,178,0.105453,-0.322353,-0.181862,0.912990,-1.311751
27,7,-11,2,corner_like,31,-3.703532,1.627132,0.975345,0.298582,-1.399636
28,-1,-10,6,linear,28,1.245557,-0.466629,-0.504183,1.747492,-1.472747
29,7,2,5,corner_like,65,-2.003504,0.375652,0.724874,0.684523,-1.587502
30,8,2,-2,corner_like,111,-2.253107,0.267157,0.686277,0.372257,-1.671929
31,6,-8,-2,linear,21,0.755379,-0.456746,-0.330040,1.799981,-1.831388
32,4,-9,5,planar,26,2.010481,-0.749058,-1.367692,1.802122,-1.908391
33,7,-9,-2,linear,28,0.325785,-0.062492,-0.428932,1.799996,-1.965636
34,7,-1,2,planar,107,0.120307,0.575608,-1.279208,1.489535,-2.072827
35,6,18,1,planar,21,2.228395,-0.406737,-1.790363,2.131858,-2.100564
36,-11,4,10,planar,35,2.121766,-0.296482,-1.711258,2.217558,-2.103531
37,4,-13,5,planar,28,1.933198,-1.047255,-1.221570,1.851737,-2.187364
38,7,-4,2,planar,70,2.043184,-0.915118,-1.268177,2.057391,-2.197502
39,4,-8,5,planar,41,1.639161,-0.750166,-1.458633,1.637476,-2.207114
40,7,-2,2,planar,45,1.643252,-0.448253,-1.322413,2.092153,-2.219568
41,-1,14,8,linear,24,-1.394895,1.132894,-0.309389,1.688617,-2.260007
42,-8,11,10,planar,20,1.775752,-0.370267,-1.455459,2.232491,-2.282465
43,-9,-10,10,planar,26,2.636636,-0.293443,-1.997964,2.686548,-2.341320
44,-11,9,10,linear,22,-0.474150,0.059817,-0.286121,1.799941,-2.500394
45,-5,-10,10,planar,39,1.711591,-0.592612,-1.457688,2.203226,-2.541935
46,6,-3,-2,planar,38,0.723903,0.079266,-1.629856,1.790260,-2.616947
47,8,3,-2,corner_like,80,-4.498345,1.192156,0.980629,0.300000,-2.625559
48,4,6,5,corner_like,60,-4.013878,1.208461,0.533791,0.432338,-2.703964
49,4,-4,5,planar,135,0.781849,-0.288891,-1.658771,1.624016,-2.789829
50,15,-2,-1,linear,21,-0.403460,-0.368687,-0.252077,1.800000,-2.824224
51,3,-10,5,planar,44,1.917134,-0.811796,-1.835169,2.158468,-2.888300
52,7,4,2,planar,25,1.070042,-0.463768,-1.505817,1.998205,-2.897748
53,-12,3,10,linear,27,-0.454990,-0.160149,-0.663823,1.793470,-3.072431
54,-7,-10,10,planar,34,1.406872,-0.499314,-1.828099,2.177820,-3.098361
55,-8,8,10,planar,21,1.091288,-0.418463,-1.602645,2.170921,-3.100740
56,8,13,-1,planar,25,1.833951,-0.947816,-1.802057,2.192209,-3.108131
57,-12,5,10,linear,21,-1.194731,0.053956,-0.258825,1.799890,-3.199490
58,0,-10,5,planar,95,1.039384,-0.284346,-1.809487,2.168884,-3.223332
59,-9,8,10,planar,21,1.300355,-0.498732,-1.865153,2.178093,-3.241623
60,-7,10,10,planar,24,1.175167,-0.710205,-1.505306,2.229339,-3.269684
61,-2,14,8,planar,38,1.707357,-0.191694,-2.091097,2.697772,-3.273207
62,-6,9,10,planar,29,0.879022,-0.394171,-1.547572,2.229313,-3.292034
63,7,-3,5,planar,52,-0.429247,0.330897,-1.199562,2.012614,-3.310525
64,6,17,0,planar,23,1.825062,-0.562976,-1.998452,2.597099,-3.333465
65,-11,3,10,planar,45,1.075359,-0.170103,-1.965887,2.278939,-3.339571
66,4,-6,5,planar,64,-0.273735,-0.018722,-1.426070,1.638927,-3.357454
67,5,-11,-2,linear,20,-2.093139,0.843802,-0.333055,1.799993,-3.382385
68,-5,13,10,planar,22,0.057305,0.174448,-1.418096,2.214796,-3.401140
69,-6,10,10,planar,20,1.078673,-0.611632,-1.703016,2.192733,-3.428707
70,4,5,5,planar,77,-0.661301,0.063065,-1.540921,1.326860,-3.466017
71,2,-7,5,planar,44,-0.075461,0.315264,-1.645535,2.074415,-3.480147
72,2,-13,5,linear,33,-1.647326,0.519277,-0.576907,1.784462,-3.489418
73,-11,1,10,planar,36,0.843953,-0.435589,-1.684828,2.236114,-3.512578
