rank,vx,vy,vz,label,num_points,gaussian_center_advantage,shell_center_penalty,ranking_adjustment,morphology_filter_penalty,total_score
0,5,-5,-2,volumetric,88,2.625971,0.274978,0.982381,0.221960,3.661369
1,7,3,-2,corner_like,72,2.697826,0.322312,0.746984,0.496807,3.270315
2,5,-4,-2,corner_like,135,2.831631,0.558828,0.348193,0.564187,3.174465
3,5,-1,-1,corner_like,240,1.981447,0.098892,0.752751,0.327051,2.506038
4,5,-3,-2,corner_like,138,2.414975,0.346541,0.265051,0.587159,2.439408
5,2,0,-2,corner_like,1132,1.359549,-0.085823,0.977664,0.216092,2.035299
6,7,-2,5,corner_like,80,1.424026,0.022861,0.830652,0.354645,1.922894
7,7,-16,2,corner_like,44,0.867546,-0.372760,0.903232,0.206533,1.191485
8,-4,14,8,corner_like,28,0.647380,-0.177360,0.678832,0.260040,0.888812
9,3,-7,5,corner_like,25,0.830991,-0.369265,0.619724,0.284773,0.796677
10,1,-10,5,corner_like,91,1.444110,-0.070501,0.024154,0.670318,0.727446
11,5,1,5,corner_like,15,0.933009,-0.246149,0.429114,0.422612,0.693362
12,8,3,-1,corner_like,153,0.744971,-0.188514,0.498890,0.413029,0.642317
13,2,-1,-2,corner_like,1069,0.355202,-0.164806,0.567990,0.314872,0.443514
14,7,6,5,corner_like,23,-0.345107,0.057117,0.809606,0.522693,-0.001077
15,-6,-10,10,planar,38,2.536938,0.258277,-1.503891,1.356925,-0.065602
16,7,-2,3,corner_like,85,-0.773455,-0.094622,0.955310,0.222919,-0.135687
17,-8,-10,10,planar,36,2.501399,0.335355,-1.475268,1.502107,-0.140621
18,3,-6,5,planar,54,2.248237,0.183564,-1.245681,1.347814,-0.161693
19,6,-4,-2,planar,41,2.101778,0.223016,-1.097661,1.568359,-0.341226
20,4,-7,5,corner_like,41,0.305865,-0.078760,0.086044,0.662870,-0.349721
21,-7,11,10,linear,15,1.555266,0.278295,-0.611992,1.789112,-0.567543
22,7,-3,3,corner_like,71,-0.954244,0.021922,0.397230,0.414373,-0.949465
23,6,18,-2,corner_like,29,-1.056628,0.309364,0.351169,0.586152,-0.982247
24,4,-13,5,planar,28,1.933198,0.139352,-1.221570,1.851737,-1.000758
25,8,2,-1,corner_like,178,0.105453,-0.103095,-0.181862,0.912990,-1.092493
26,4,-9,5,planar,26,2.010481,0.057400,-1.367692,1.802122,-1.101933
27,-1,-10,6,linear,28,1.245557,-0.096615,-0.504183,1.747492,-1.102733
28,5,-2,-2,corner_like,99,-1.939042,0.146156,1.020117,0.410133,-1.182902
29,7,-4,2,planar,70,2.043184,0.028154,-1.268177,2.057391,-1.254230
30,7,-6,3,corner_like,45,-0.929998,-0.207381,0.355838,0.490309,-1.271851
31,7,-1,1,corner_like,118,-0.260107,-0.092941,-0.097748,0.828725,-1.279520
32,5,5,5,linear,15,0.872617,-0.181376,-0.331601,1.665699,-1.306059
33,6,-8,-2,linear,21,0.755379,-0.023558,-0.330040,1.799981,-1.398200
34,6,18,1,planar,21,2.228395,0.260368,-1.790363,2.131858,-1.433459
35,-9,12,10,planar,17,2.028340,0.497771,-1.766477,2.234707,-1.475073
36,-11,4,10,planar,35,2.121766,0.245621,-1.711258,2.217558,-1.561429
37,-9,-10,10,planar,26,2.636636,0.472788,-1.997964,2.686548,-1.575089
38,4,-8,5,planar,41,1.639161,-0.129500,-1.458633,1.637476,-1.586448
39,8,2,-2,corner_like,111,-2.253107,0.321506,0.686277,0.372257,-1.617580
40,-8,11,10,planar,20,1.775752,0.181478,-1.455459,2.232491,-1.730721
41,7,2,5,corner_like,65,-2.003504,0.156157,0.724874,0.684523,-1.806996
42,15,-1,-1,linear,18,0.361218,-0.183423,-0.330666,1.666362,-1.819234
43,-5,-10,10,planar,39,1.711591,0.066338,-1.457688,2.203226,-1.882985
44,7,2,3,corner_like,33,-3.144906,0.385261,1.080253,0.279634,-1.959027
45,7,-2,2,planar,45,1.643252,-0.224324,-1.322413,2.092153,-1.995639
46,3,-10,5,planar,44,1.917134,-0.088106,-1.835169,2.158468,-2.164610
47,7,-9,-2,linear,28,0.325785,-0.266250,-0.428932,1.799996,-2.169393
48,-10,-9,10,linear,16,0.089544,-0.161301,-0.332575,1.799915,-2.204247
49,8,13,-1,planar,25,1.833951,-0.054695,-1.802057,2.192209,-2.215010
50,7,-11,2,corner_like,31,-3.703532,0.720661,0.975345,0.298582,-2.306107
51,8,13,0,planar,17,1.544464,-0.158004,-1.602378,2.133034,-2.348952
52,7,-1,2,planar,107,0.120307,0.290563,-1.279208,1.489535,-2.357872
53,-5,-14,10,linear,19,0.000852,-0.230190,-0.509938,1.774837,-2.514113
54,-7,13,10,planar,16,1.715979,-0.547773,-1.548573,2.232939,-2.613306
55,-11,9,10,linear,22,-0.474150,-0.095365,-0.286121,1.799941,-2.655576
56,-10,5,10,planar,29,2.475242,0.325597,-2.176168,3.295242,-2.670571
57,4,-4,5,planar,135,0.781849,-0.194002,-1.658771,1.624016,-2.694940
58,7,4,2,planar,25,1.070042,-0.286590,-1.505817,1.998205,-2.720570
59,15,-2,-1,linear,21,-0.403460,-0.275342,-0.252077,1.800000,-2.730879
60,-2,14,8,planar,38,1.707357,0.325143,-2.091097,2.697772,-2.756370
61,6,-3,-2,planar,38,0.723903,-0.105311,-1.629856,1.790260,-2.801524
62,-7,10,10,planar,24,1.175167,-0.251385,-1.505306,2.229339,-2.810864
63,-12,8,10,planar,18,1.476666,-0.280542,-1.798080,2.240385,-2.842341
64,6,17,0,planar,23,1.825062,-0.085108,-1.998452,2.597099,-2.855597
65,-9,8,10,planar,21,1.300355,-0.148816,-1.865153,2.178093,-2.891707
66,-7,-10,10,planar,34,1.406872,-0.307443,-1.828099,2.177820,-2.906490
67,-8,8,10,planar,21,1.091288,-0.234665,-1.602645,2.170921,-2.916942
68,6,-13,-2,planar,17,1.383186,-0.448413,-1.721413,2.168702,-2.955342
69,-6,10,10,planar,20,1.078673,-0.180301,-1.703016,2.192733,-2.997376
70,-11,3,10,planar,45,1.075359,0.113846,-1.965887,2.278939,-3.055622
71,-11,1,10,planar,36,0.843953,-0.037502,-1.684828,2.236114,-3.114491
72,8,3,-2,corner_like,80,-4.498345,0.700228,0.980629,0.300000,-3.117487
73,-6,9,10,planar,29,0.879022,-0.226608,-1.547572,2.229313,-3.124472
74,-13,9,10,linear,16,-0.785892,-0.277724,-0.272350,1.799936,-3.135902
75,-12,3,10,linear,27,-0.454990,-0.234646,-0.663823,1.793470,-3.146928
76,0,-10,5,planar,95,1.039384,-0.312836,-1.809487,2.168884,-3.251823
77,-7,8,10,planar,24,1.911096,-0.207304,-2.044534,2.941392,-3.282134
78,-12,5,10,linear,21,-1.194731,-0.085341,-0.258825,1.799890,-3.338787
79,-1,14,8,linear,24,-1.394895,0.039672,-0.309389,1.688617,-3.353229
80,-13,5,10,planar,23,1.535336,-0.274167,-2.047214,2.623716,-3.409762
81,4,6,5,corner_like,60,-4.013878,0.466608,0.533791,0.432338,-3.445817
82,4,-6,5,planar,64,-0.273735,-0.138674,-1.426070,1.638927,-3.477406
83,8,11,-2,planar,26,0.623025,-0.192320,-1.689580,2.236870,-3.495745
84,-5,13,10,planar,22,0.057305,0.058689,-1.418096,2.214796,-3.516898
85,4,5,5,planar,77,-0.661301,-0.025182,-1.540921,1.326860,-3.554264
86,2,-13,5,linear,33,-1.647326,0.437052,-0.576907,1.784462,-3.571643
87,2,-7,5,planar,44,-0.075461,0.149403,-1.645535,2.074415,-3.646008
88,-10,4,10,planar,34,1.682239,0.187480,-2.259862,3.306277,-3.696420
89,-12,4,10,planar,32,1.569191,-0.003556,-2.190428,3.078466,-3.703259
90,-3,10,10,planar,40,0.312151,-0.264107,-1.519505,2.232777,-3.704238
91,4,4,5,planar,96,-0.099872,-0.090257,-1.751132,1.766811,-3.708071
92,3,-5,5,planar,58,1.911535,0.254139,-2.300905,3.582835,-3.718066
93,7,-3,5,planar,52,-0.429247,-0.146044,-1.199562,2.012614,-3.787466
94,4,-5,5,planar,85,-0.107049,-0.054277,-1.655496,1.975263,-3.792085
95,8,10,-2,planar,30,-0.356391,0.132864,-1.472053,2.121890,-3.817470
96,0,-10,6,planar,63,0.010347,0.006551,-1.617031,2.219338,-3.819470
97,5,-2,-1,planar,111,-0.841340,0.213336,-1.466190,1.732401,-3.826595
98,5,-4,-1,linear,94,-2.452705,0.296010,-0.193122,1.562610,-3.912426
99,2,-12,5,linear,16,-1.904332,0.192078,-0.424010,1.789217,-3.925481
100,7,2,2,linear,48,-2.188990,0.057747,-0.235708,1.634141,-4.001092
101,-10,-5,10,planar,21,1.009180,-0.128026,-2.110472,2.777039,-4.006357
102,-5,12,10,linear,15,-2.041275,0.096308,-0.269971,1.799922,-4.014860
103,-5,9,10,planar,45,0.953844,-0.223087,-2.072296,2.687744,-4.029283
104,6,-13,0,planar,23,1.874387,0.221266,-2.391068,3.735066,-4.030480
105,8,9,-2,planar,49,-1.161199,0.171852,-1.423781,1.639963,-4.053091
106,-2,14,4,planar,51,0.850288,-0.204924,-2.063594,2.637910,-4.056140
107,3,-8,5,planar,42,1.500004,0.040053,-2.264579,3.349866,-4.074389
108,4,3,5,planar,129,-0.301526,-0.034891,-1.796407,1.960715,-4.093538
109,-3,14,4,planar,50,1.137105,-0.309830,-2.066418,2.862286,-4.101429
110,3,-9,5,planar,28,1.800962,0.159033,-2.427165,3.714063,-4.181233
111,4,-10,5,planar,30,1.008282,-0.302981,-2.196546,2.705514,-4.196758
112,-7,9,10,planar,24,-0.207150,0.094954,-1.894879,2.191743,-4.198818
113,8,8,-1,planar,66,0.098036,-0.166667,-1.870010,2.274714,-4.213355
114,6,-2,-1,planar,123,-0.956526,-0.002977,-1.232405,2.039928,-4.231835
115,5,-11,-2,linear,20,-2.093139,-0.030034,-0.333055,1.799993,-4.256222
116,-3,11,10,planar,49,0.849739,-0.098824,-2.138457,2.884356,-4.271898
117,-4,12,10,planar,37,0.248600,-0.155279,-1.993450,2.375302,-4.275431
118,-9,5,10,linear,31,-4.228639,2.025631,-0.353571,1.793641,-4.350220
119,8,6,-2,linear,35,-3.308595,0.835856,-0.233120,1.655806,-4.361665
120,7,-7,2,planar,30,-1.061433,0.126055,-1.457471,2.052236,-4.445086
121,6,-13,-1,planar,24,1.492863,0.187810,-2.511375,3.744226,-4.574928
122,-12,-9,10,linear,20,-2.489784,-0.046334,-0.253903,1.799934,-4.589955
123,6,-5,-2,linear,46,-2.481656,0.283107,-0.623502,1.796097,-4.618148
124,-4,10,10,planar,41,1.568934,-0.135714,-2.395046,3.679062,-4.640888
125,8,6,-1,planar,57,-0.910438,-0.318216,-1.405408,2.026610,-4.660671
126,-10,-7,10,planar,20,-0.666588,0.156140,-1.932777,2.223978,-4.667203
127,8,9,-1,planar,54,0.062071,-0.077232,-1.989501,2.677957,-4.682620
128,5,-9,-2,linear,32,-2.918051,0.361827,-0.336775,1.799989,-4.692987
129,4,19,4,planar,17,-1.209625,0.349929,-1.673778,2.163363,-4.696838
130,8,7,-2,linear,45,-3.044983,0.661048,-0.583755,1.789059,-4.756748
131,1,-6,5,corner_like,75,-5.243203,0.525462,0.354426,0.429345,-4.792660
132,2,-10,5,planar,57,1.242164,-0.241769,-2.287452,3.540338,-4.827396
133,-8,10,10,planar,17,-0.740451,0.016903,-1.891279,2.216489,-4.831316
134,8,0,-1,linear,84,-2.816611,0.308897,-0.566798,1.783735,-4.858247
135,-11,5,10,planar,45,-0.264898,-0.108374,-2.030566,2.494277,-4.898115
136,2,-8,5,planar,44,-1.229261,0.186645,-1.630337,2.233418,-4.906371
137,8,0,0,planar,92,-1.120310,-0.071274,-1.509399,2.217132,-4.918116
138,7,-11,4,planar,24,-2.880189,0.387715,-1.147318,1.328481,-4.968274
139,8,10,-1,planar,41,-1.325651,0.025336,-1.741591,2.072028,-5.113934
140,4,-3,5,linear,105,-3.368671,0.099962,-0.362458,1.501543,-5.132709
141,8,8,-2,linear,38,-3.206924,0.472249,-0.653710,1.788373,-5.176758
142,-12,2,10,linear,15,-3.393200,0.516515,-0.519363,1.794601,-5.190648
143,-10,-6,10,planar,31,-0.700972,0.118355,-2.035954,2.590291,-5.208861
144,-14,5,10,planar,18,0.664040,-0.189769,-2.324047,3.515093,-5.364869
145,6,-15,-1,planar,23,-1.357820,0.006151,-1.793250,2.239844,-5.384764
146,7,1,-2,linear,41,-3.687031,0.559709,-0.477366,1.796307,-5.400995
147,7,0,2,planar,101,-2.512797,0.829235,-1.613793,2.155519,-5.452874
148,-2,13,10,planar,38,-1.590045,0.115264,-1.758257,2.240341,-5.473379
149,8,-7,-1,planar,66,0.829342,-0.246906,-2.511938,3.589970,-5.519472
150,7,-4,3,corner_like,35,-5.974618,1.431108,-0.164729,0.837160,-5.545399
151,2,-9,5,planar,59,0.655780,-0.145296,-2.417880,3.702870,-5.610266
152,6,-6,-2,planar,41,-0.809703,-0.156173,-2.060307,2.603002,-5.629185
153,-3,13,10,planar,29,-1.831767,0.230097,-1.810691,2.236281,-5.648641
154,-11,-10,10,planar,19,0.363032,0.019156,-2.418319,3.656463,-5.692595
155,1,10,10,planar,58,-1.179443,0.175576,-2.071518,2.635907,-5.711291
156,7,-7,-2,linear,22,-4.219927,0.626011,-0.348400,1.799983,-5.742298
