vx,vy,vz,center_x,center_y,center_z,num_points,label,eig1,eig2,eig3,linearity,planarity,scattering,anisotropy,omnivariance,gaussian_avg_mahalanobis2,gaussian_center_mahalanobis2,gaussian_avg_euclidean,gaussian_center_advantage,shell_avg_residual,shell_center_residual,shell_avg_radius,shell_center_penalty
-9,-12,8,-6.800000,-9.200000,6.800000,34,planar,0.050914,0.020117,0.000044,0.604886,0.394242,0.000872,0.999128,0.003569,1.917780,100.092092,0.248000,-98.174312,0.201590,5.513178,1.123101,5.311589
-9,-10,10,-6.800000,-7.600000,8.400000,26,planar,0.057486,0.044461,0.005109,0.226575,0.684543,0.088883,0.911117,0.023549,2.689639,0.053003,0.293718,2.636636,0.367873,0.840661,1.068912,0.472788
-9,-9,10,-6.800000,-6.800000,8.400000,41,planar,0.064713,0.040442,0.000113,0.375064,0.623186,0.001750,0.998250,0.006667,2.012078,12.543561,0.298622,-10.531483,0.279435,1.369749,0.842836,1.090314
-9,-8,10,-6.800000,-6.000000,8.400000,38,planar,0.067562,0.046872,0.000329,0.306245,0.688887,0.004868,0.995132,0.010136,2.153793,4.165544,0.328669,-2.011750,0.231717,0.523580,1.178416,0.291862
-9,-7,10,-6.800000,-5.200000,8.400000,49,planar,0.055780,0.037305,0.000145,0.331218,0.666189,0.002593,0.997407,0.006702,2.040139,4.721941,0.290893,-2.681802,0.218108,0.486048,1.078260,0.267940
-9,-6,-3,-6.800000,-4.400000,-2.000000,30,linear,0.066887,0.004535,0.000000,0.932207,0.067787,0.000006,0.999994,0.000501,1.744834,16.932788,0.232315,-15.187955,0.387703,1.811303,0.910350,1.423600
-9,-6,10,-6.800000,-4.400000,8.400000,22,linear,0.050493,0.000197,0.000003,0.996106,0.003833,0.000061,0.999939,0.000313,1.095790,41.797267,0.192638,-40.701477,0.334312,4.015062,0.730219,3.680750
-9,5,10,-6.800000,4.400000,8.400000,31,linear,0.067576,0.004327,0.000143,0.935971,0.061909,0.002120,0.997880,0.003473,1.860954,6.089593,0.226552,-4.228639,0.583098,2.608730,1.052468,2.025631
-9,6,-3,-6.800000,5.200000,-2.000000,30,linear,0.063791,0.002696,0.000001,0.957730,0.042258,0.000012,0.999988,0.000507,1.657635,6.437491,0.216366,-4.779856,0.388723,0.800762,0.779624,0.412039
-9,8,10,-6.800000,6.800000,8.400000,21,planar,0.068821,0.037040,0.001320,0.461798,0.519027,0.019175,0.980825,0.014984,2.407895,1.107539,0.282716,1.300355,0.448416,0.299600,0.909800,-0.148816
-9,14,4,-6.800000,11.600000,3.600000,22,planar,0.061901,0.025145,0.000160,0.593797,0.403623,0.002580,0.997420,0.006288,1.988870,15.706599,0.271213,-13.717729,0.315401,1.737233,1.045345,1.421833
-9,22,-1,-6.800000,18.000000,-0.400000,24,planar,0.052387,0.048658,0.000232,0.071196,0.924377,0.004427,0.995573,0.008393,2.059835,34.828164,0.304623,-32.768329,0.179790,3.146886,1.064618,2.967096
-8,-14,10,-6.000000,-10.800000,8.400000,22,planar,0.073201,0.051225,0.000358,0.300213,0.694896,0.004891,0.995109,0.011031,2.129595,12.155679,0.335863,-10.026083,0.255566,1.713650,1.113938,1.458084
-8,-12,8,-6.000000,-9.200000,6.800000,40,planar,0.066623,0.039589,0.000570,0.405777,0.585662,0.008562,0.991438,0.011458,2.265698,61.806851,0.307146,-59.541153,0.272626,5.267270,1.043850,4.994644
-8,-10,4,-6.000000,-7.600000,3.600000,27,planar,0.057707,0.022302,0.000867,0.613524,0.371452,0.015024,0.984976,0.010372,2.315371,53.388487,0.268418,-51.073116,0.325110,5.349235,1.307845,5.024125
-8,-10,10,-6.000000,-7.600000,8.400000,36,planar,0.072879,0.035681,0.006951,0.510408,0.394212,0.095379,0.904621,0.026244,2.754728,0.253329,0.303122,2.501399,0.341473,0.676829,1.006875,0.335355
-8,-9,10,-6.000000,-6.800000,8.400000,33,planar,0.072701,0.043571,0.000341,0.400674,0.594630,0.004695,0.995305,0.010264,2.151259,5.560324,0.326914,-3.409065,0.278812,0.732296,1.134161,0.453484
-8,-8,10,-6.000000,-6.000000,8.400000,46,planar,0.043376,0.040284,0.000059,0.071282,0.927349,0.001369,0.998631,0.004699,1.965623,6.542454,0.278669,-4.576831,0.176418,0.710426,1.013009,0.534007
-8,-7,-3,-6.000000,-5.200000,-2.000000,37,linear,0.076583,0.002214,0.000001,0.971094,0.028894,0.000012,0.999988,0.000536,1.631536,30.640828,0.243195,-29.009291,0.347116,2.875324,0.791258,2.528208
-8,-5,-3,-6.000000,-3.600000,-2.000000,39,planar,0.056220,0.019068,0.000216,0.660828,0.335330,0.003842,0.996158,0.006141,2.056209,22.885346,0.236996,-20.829138,0.409747,2.553125,0.940659,2.143378
-8,5,-3,-6.000000,4.400000,-2.000000,24,linear,0.033668,0.004238,0.000000,0.874137,0.125857,0.000006,0.999994,0.000308,1.706245,11.632416,0.168331,-9.926172,0.394880,1.821556,0.912511,1.426677
-8,8,10,-6.000000,6.800000,8.400000,21,planar,0.054082,0.021231,0.001140,0.607431,0.371481,0.021088,0.978912,0.010941,2.352074,1.260786,0.255391,1.091288,0.295194,0.060529,1.176823,-0.234665
-8,11,10,-6.000000,9.200000,8.400000,20,planar,0.089248,0.024180,0.000417,0.729066,0.266265,0.004669,0.995331,0.009652,2.131172,0.355420,0.324940,1.775752,0.339005,0.520483,1.331180,0.181478
-7,-16,4,-5.200000,-12.400000,3.600000,20,planar,0.049272,0.019233,0.001215,0.609660,0.365681,0.024658,0.975342,0.010481,2.355247,26.134606,0.243718,-23.779359,0.390200,3.280753,1.172583,2.890553
-7,-12,8,-5.200000,-9.200000,6.800000,30,planar,0.062515,0.018613,0.000242,0.702273,0.293862,0.003865,0.996135,0.006551,2.056933,83.503728,0.250566,-81.446795,0.392640,5.508784,1.073214,5.116143
-7,-10,4,-5.200000,-7.600000,3.600000,23,linear,0.055239,0.009696,0.002779,0.824476,0.125216,0.050307,0.949693,0.011417,2.510007,29.877560,0.220391,-27.367554,0.460187,4.736965,1.354216,4.276779
-7,-10,10,-5.200000,-7.600000,8.400000,34,planar,0.068882,0.035626,0.001326,0.482805,0.497947,0.019248,0.980752,0.014818,2.454072,1.047200,0.301668,1.406872,0.319647,0.012204,1.231089,-0.307443
-7,-9,-3,-5.200000,-6.800000,-2.000000,25,linear,0.067195,0.007314,0.000000,0.891158,0.108835,0.000006,0.999994,0.000595,1.790861,56.156404,0.241958,-54.365543,0.307032,3.901191,0.971753,3.594158
-7,-9,10,-5.200000,-6.800000,8.400000,52,planar,0.050171,0.039093,0.000126,0.220815,0.776672,0.002513,0.997487,0.006277,2.027731,8.314583,0.287312,-6.286852,0.174632,0.946311,1.038833,0.771679
-7,-7,-3,-5.200000,-5.200000,-2.000000,28,linear,0.165813,0.015081,0.000052,0.909047,0.090638,0.000314,0.999686,0.005071,1.910608,49.549364,0.396918,-47.638757,0.197825,3.628079,0.986213,3.430255
-7,-6,-3,-5.200000,-4.400000,-2.000000,42,planar,0.058328,0.032624,0.000083,0.440682,0.557895,0.001423,0.998577,0.005405,1.981710,43.510393,0.256254,-41.528683,0.514801,3.525182,1.025475,3.010380
-7,-5,-3,-5.200000,-3.600000,-2.000000,53,linear,0.087647,0.007378,0.000044,0.915825,0.083672,0.000503,0.999497,0.003055,1.875510,39.951981,0.265465,-38.076471,0.508975,3.134409,0.997219,2.625433
-7,-4,-3,-5.200000,-2.800000,-2.000000,22,linear,0.015164,0.000731,0.000000,0.951780,0.048217,0.000004,0.999996,0.000084,1.298715,36.621027,0.107015,-35.322313,0.363786,3.608621,0.813778,3.244835
-7,5,-3,-5.200000,4.400000,-2.000000,38,planar,0.068249,0.034387,0.000073,0.496150,0.502778,0.001072,0.998928,0.005559,1.972199,19.515810,0.268114,-17.543611,0.327728,1.944252,0.728004,1.616524
-7,6,-3,-5.200000,5.200000,-2.000000,39,linear,0.064678,0.001322,0.000001,0.979556,0.020429,0.000015,0.999985,0.000435,1.515243,24.247485,0.221265,-22.732242,0.371859,2.765152,0.789112,2.393293
-7,7,-3,-5.200000,6.000000,-2.000000,32,linear,0.081026,0.002519,0.000001,0.968910,0.031082,0.000008,0.999992,0.000508,1.651030,31.585100,0.257971,-29.934070,0.277575,2.911311,0.853544,2.633736
-7,8,10,-5.200000,6.800000,8.400000,24,planar,0.050113,0.037151,0.003167,0.258655,0.678140,0.063205,0.936795,0.018067,2.601171,0.690075,0.264134,1.911096,0.509322,0.302019,1.194435,-0.207304
-7,9,10,-5.200000,7.600000,8.400000,24,planar,0.057176,0.031663,0.001061,0.446220,0.535221,0.018559,0.981441,0.012431,2.364231,2.571381,0.265719,-0.207150,0.357734,0.452688,1.029360,0.094954
-7,10,10,-5.200000,8.400000,8.400000,24,planar,0.098638,0.029724,0.000543,0.698660,0.295830,0.005510,0.994490,0.011680,2.213288,1.038121,0.348301,1.175167,0.373936,0.122550,1.362050,-0.251385
-7,12,10,-5.200000,10.000000,8.400000,21,linear,0.065715,0.000343,0.000002,0.994777,0.005200,0.000024,0.999976,0.000327,1.182957,6.768015,0.213615,-5.585058,0.401912,1.088400,0.706036,0.686488
-7,14,4,-5.200000,11.600000,3.600000,35,planar,0.059690,0.019231,0.001074,0.677810,0.304197,0.017993,0.982007,0.010723,2.381879,7.017164,0.264318,-4.635285,0.417897,0.828736,1.409142,0.410839
-7,15,8,-5.200000,12.400000,6.800000,22,planar,0.063073,0.016185,0.000459,0.743388,0.249342,0.007270,0.992730,0.007764,2.138742,81.447395,0.260548,-79.308653,0.264397,5.986772,1.197760,5.722375
-6,-12,8,-4.400000,-9.200000,6.800000,37,planar,0.049021,0.017393,0.000085,0.645182,0.353090,0.001728,0.998272,0.004164,1.949568,104.902121,0.239285,-102.952552,0.176325,5.811731,1.016424,5.635406
-6,-11,-3,-4.400000,-8.400000,-2.000000,20,linear,0.063576,0.002774,0.000000,0.956370,0.043627,0.000003,0.999997,0.000321,1.633733,85.737490,0.220100,-84.103757,0.343553,5.223108,0.894605,4.879554
-6,-10,4,-4.400000,-7.600000,3.600000,34,planar,0.071373,0.039221,0.001516,0.450468,0.528296,0.021236,0.978764,0.016189,2.488404,28.824132,0.297750,-26.335727,0.458843,4.435239,1.156909,3.976396
-6,-10,10,-4.400000,-7.600000,8.400000,38,planar,0.079602,0.041778,0.008250,0.475164,0.421193,0.103643,0.896357,0.030161,2.780950,0.244013,0.325801,2.536938,0.391134,0.649410,1.160619,0.258277
-6,-9,-3,-4.400000,-6.800000,-2.000000,24,linear,0.059221,0.002512,0.000000,0.957587,0.042407,0.000006,0.999994,0.000379,1.628210,120.728940,0.213745,-119.100730,0.343122,6.731724,0.873796,6.388602
-6,-9,10,-4.400000,-6.800000,8.400000,23,linear,0.062525,0.000701,0.000003,0.988794,0.011150,0.000055,0.999945,0.000533,1.338828,32.943385,0.212755,-31.604557,0.317650,3.963996,0.851233,3.646346
-6,-8,-3,-4.400000,-6.000000,-2.000000,38,linear,0.069282,0.001844,0.000001,0.973382,0.026607,0.000011,0.999989,0.000459,1.591899,77.485728,0.231024,-75.893830,0.347669,4.643890,0.769202,4.296221
-6,-7,-3,-4.400000,-5.200000,-2.000000,46,linear,0.079552,0.000843,0.000002,0.989398,0.010580,0.000021,0.999979,0.000486,1.415352,67.026027,0.244602,-65.610675,0.341252,4.761257,0.785437,4.420005
-6,-6,-3,-4.400000,-4.400000,-2.000000,52,linear,0.086427,0.000748,0.000002,0.991344,0.008629,0.000027,0.999973,0.000533,1.391569,60.251896,0.254893,-58.860327,0.324020,4.609213,0.835204,4.285193
-6,-5,-3,-4.400000,-3.600000,-2.000000,70,planar,0.088982,0.025125,0.000055,0.717638,0.281743,0.000619,0.999381,0.004975,1.974207,55.681696,0.302188,-53.707490,0.323678,3.867104,0.706141,3.543425
-6,-4,-3,-4.400000,-2.800000,-2.000000,51,planar,0.054868,0.024147,0.000069,0.559901,0.438844,0.001256,0.998744,0.004502,1.967438,52.457894,0.251558,-50.490456,0.297230,3.896194,0.875757,3.598964
-6,4,-3,-4.400000,3.600000,-2.000000,53,planar,0.059156,0.019998,0.000052,0.661952,0.337177,0.000871,0.999129,0.003935,1.947295,31.303237,0.275326,-29.355941,0.206077,2.724630,1.126113,2.518553
-6,5,-3,-4.400000,4.400000,-2.000000,50,linear,0.107951,0.021571,0.000036,0.800178,0.199492,0.000331,0.999669,0.004364,1.941364,31.684006,0.352395,-29.742642,0.194851,2.632227,1.122873,2.437375
-6,6,-3,-4.400000,5.200000,-2.000000,42,linear,0.135662,0.017473,0.000040,0.871202,0.128502,0.000297,0.999703,0.004569,1.930146,29.327648,0.385915,-27.397502,0.256004,2.507842,1.244420,2.251838
-6,7,-3,-4.400000,6.000000,-2.000000,20,linear,0.019906,0.000779,0.000000,0.960880,0.039117,0.000003,0.999997,0.000102,1.320536,88.487123,0.125912,-87.166588,0.297695,7.305716,0.877801,7.008021
-6,8,-3,-4.400000,6.800000,-2.000000,33,linear,0.057993,0.001976,0.000001,0.965934,0.034056,0.000009,0.999991,0.000392,1.597581,33.636912,0.210300,-32.039331,0.338937,3.894243,0.921663,3.555305
-6,9,-3,-4.400000,7.600000,-2.000000,28,linear,0.078844,0.006564,0.000001,0.916745,0.083248,0.000006,0.999994,0.000638,1.789497,38.772775,0.255912,-36.983278,0.370658,3.228508,0.875457,2.857849
-6,9,10,-4.400000,7.600000,8.400000,29,planar,0.090622,0.029498,0.000500,0.674492,0.319991,0.005517,0.994483,0.011015,2.210642,1.331620,0.329527,0.879022,0.276826,0.050218,1.146378,-0.226608
-6,10,10,-4.400000,8.400000,8.400000,20,planar,0.050083,0.021868,0.000765,0.563371,0.421358,0.015271,0.984729,0.009426,2.251563,1.172890,0.252156,1.078673,0.370780,0.190479,1.214678,-0.180301
-6,14,4,-4.400000,11.600000,3.600000,39,planar,0.055313,0.043343,0.001297,0.216397,0.760161,0.023442,0.976558,0.014595,2.459547,5.519218,0.288193,-3.059671,0.425290,0.959378,1.101344,0.534088
-6,15,8,-4.400000,12.400000,6.800000,24,linear,0.064581,0.013049,0.000189,0.797939,0.199136,0.002925,0.997075,0.005419,1.986087,104.304681,0.249204,-102.318595,0.366169,6.155224,1.063370,5.789055
-6,22,-1,-4.400000,18.000000,-0.400000,27,planar,0.056489,0.047406,0.000054,0.160795,0.838248,0.000957,0.999043,0.005252,1.938689,38.447424,0.307389,-36.508735,0.228379,3.039745,1.175079,2.811366
-5,-12,8,-3.600000,-9.200000,6.800000,39,planar,0.050389,0.033194,0.000050,0.341245,0.657763,0.000992,0.999008,0.004373,1.947652,106.216539,0.275561,-104.268887,0.201927,5.714154,0.904576,5.512227
-5,-10,-3,-3.600000,-7.600000,-2.000000,23,linear,0.054641,0.003584,0.000000,0.934409,0.065585,0.000006,0.999994,0.000398,1.687493,91.641844,0.210987,-89.954351,0.234568,6.322269,0.976713,6.087701
-5,-10,4,-3.600000,-7.600000,3.600000,37,linear,0.064031,0.014476,0.002782,0.773915,0.182639,0.043446,0.956554,0.013713,2.583816,34.070775,0.250852,-31.486959,0.473289,2.775613,1.035995,2.302324
-5,-10,10,-3.600000,-7.600000,8.400000,39,planar,0.067163,0.019480,0.000838,0.709954,0.277573,0.012473,0.987527,0.010310,2.331012,0.619421,0.271610,1.711591,0.337970,0.404308,1.096353,0.066338
-5,-9,-3,-3.600000,-6.800000,-2.000000,21,linear,0.092478,0.011847,0.000117,0.871893,0.126844,0.001263,0.998737,0.005039,1.920052,91.331396,0.245316,-89.411343,0.305995,5.474796,0.784652,5.168801
-5,-8,-3,-3.600000,-6.000000,-2.000000,31,linear,0.163066,0.010861,0.000055,0.933394,0.066271,0.000335,0.999665,0.004590,1.898096,89.971491,0.404363,-88.073396,0.215791,5.222970,1.143405,5.007179
-5,-7,-3,-3.600000,-5.200000,-2.000000,60,planar,0.089777,0.030767,0.000034,0.657297,0.342323,0.000381,0.999619,0.004554,1.957396,86.291829,0.340321,-84.334433,0.243473,4.987373,1.190421,4.743900
-5,-6,-3,-3.600000,-4.400000,-2.000000,65,planar,0.057218,0.049162,0.000037,0.140797,0.858553,0.000650,0.999350,0.004712,1.968004,80.539124,0.300987,-78.571120,0.291954,4.798906,0.868381,4.506951
-5,-5,-3,-3.600000,-3.600000,-2.000000,93,planar,0.064238,0.052385,0.000035,0.184508,0.814949,0.000542,0.999458,0.004894,1.978093,75.032730,0.314085,-73.054637,0.309368,4.592835,0.808338,4.283467
-5,-4,-3,-3.600000,-2.800000,-2.000000,116,planar,0.055104,0.041124,0.000035,0.253694,0.745677,0.000629,0.999371,0.004282,1.974748,74.576000,0.293258,-72.601252,0.247949,4.576757,0.860852,4.328808
-5,-3,-3,-3.600000,-2.000000,-2.000000,24,planar,0.008440,0.005453,0.000036,0.353880,0.641809,0.004311,0.995689,0.001188,1.700285,84.523296,0.091891,-82.823011,0.446982,6.064111,0.759729,5.617129
-5,3,-3,-3.600000,2.800000,-2.000000,37,planar,0.031827,0.008563,0.000037,0.730946,0.267899,0.001155,0.998845,0.002156,1.849050,53.632146,0.175404,-51.783096,0.333026,4.350438,0.834020,4.017413
-5,4,-3,-3.600000,3.600000,-2.000000,84,planar,0.053019,0.036896,0.000024,0.304104,0.695441,0.000455,0.999545,0.003614,1.955098,48.549556,0.292745,-46.594459,0.257226,3.476976,1.229994,3.219750
-5,5,-3,-3.600000,4.400000,-2.000000,71,planar,0.055881,0.050193,0.000031,0.101790,0.897663,0.000547,0.999453,0.004410,1.964498,45.403077,0.307344,-43.438579,0.208861,3.363114,0.875470,3.154253
-5,6,-3,-3.600000,5.200000,-2.000000,46,linear,0.070232,0.001219,0.000001,0.982641,0.017339,0.000019,0.999981,0.000487,1.503281,42.845793,0.231585,-41.342513,0.326694,3.226910,0.871433,2.900216
-5,7,-3,-3.600000,6.000000,-2.000000,40,linear,0.063640,0.001459,0.000001,0.977079,0.022905,0.000016,0.999984,0.000455,1.539351,41.136363,0.220449,-39.597013,0.316577,3.382894,0.920553,3.066317
-5,8,-3,-3.600000,6.800000,-2.000000,36,linear,0.064590,0.003456,0.000001,0.946497,0.053492,0.000011,0.999989,0.000534,1.712089,50.175735,0.230951,-48.463646,0.308213,3.672953,0.825631,3.364740
-5,9,10,-3.600000,7.600000,8.400000,45,planar,0.054929,0.034762,0.000483,0.367141,0.624058,0.008802,0.991198,0.009737,2.229398,1.275554,0.278672,0.953844,0.295861,0.072774,1.196601,-0.223087
-5,10,10,-3.600000,8.400000,8.400000,28,linear,0.061050,0.010644,0.000137,0.825656,0.172101,0.002243,0.997757,0.004465,1.946372,7.412685,0.226569,-5.466312,0.604392,1.412456,1.047248,0.808063
-5,11,-3,-3.600000,9.200000,-2.000000,22,linear,0.059434,0.001761,0.000000,0.970367,0.029630,0.000003,0.999997,0.000273,1.547783,53.199423,0.208666,-51.651641,0.363929,4.308821,0.892525,3.944892
-5,13,10,-3.600000,10.800000,8.400000,22,planar,0.068994,0.017964,0.000648,0.739631,0.250982,0.009388,0.990612,0.009294,2.220341,2.163036,0.281313,0.057305,0.362440,0.421129,1.312461,0.058689
-5,14,4,-3.600000,11.600000,3.600000,36,planar,0.053690,0.035980,0.000505,0.329851,0.660740,0.009408,0.990592,0.009919,2.226664,10.045535,0.283946,-7.818870,0.296049,1.561131,1.047696,1.265083
-5,22,-1,-3.600000,18.000000,-0.400000,28,planar,0.056114,0.046920,0.000128,0.163838,0.833885,0.002276,0.997724,0.006954,2.000779,38.548893,0.306373,-36.548113,0.306106,3.180987,1.290225,2.874881
-4,-14,10,-2.800000,-10.800000,8.400000,22,planar,0.063452,0.032189,0.000297,0.492708,0.502616,0.004677,0.995323,0.008463,2.083952,5.161485,0.279059,-3.077533,0.274027,0.833197,0.992531,0.559170
