rank,vx,vy,vz,label,num_points,gaussian_center_advantage,shell_center_penalty,ranking_adjustment,morphology_filter_penalty,total_score
0,5,-4,-2,corner_like,135,2.831631,0.558828,1.432588,0.282094,4.540954
1,7,3,-2,corner_like,72,2.697826,0.322312,1.736315,0.248404,4.508049
2,5,-5,-2,volumetric,88,2.625971,0.274978,1.059546,0.110980,3.849515
3,5,-3,-2,corner_like,138,2.414975,0.346541,1.377590,0.293579,3.845526
4,5,-1,-1,corner_like,240,1.981447,0.098892,1.723060,0.163525,3.639872
5,7,-2,5,corner_like,80,1.424026,0.022861,1.791295,0.177323,3.060859
6,2,0,-2,corner_like,1132,1.359549,-0.085823,1.881114,0.108046,3.046794
7,1,-10,5,corner_like,91,1.444110,-0.070501,1.214760,0.335159,2.253210
8,7,-16,2,corner_like,44,0.867546,-0.372760,1.830652,0.103266,2.222172
9,-4,14,8,corner_like,28,0.647380,-0.177360,1.679552,0.130020,2.019551
10,3,-7,5,corner_like,25,0.830991,-0.369265,1.635964,0.142387,1.955303
11,8,3,-1,corner_like,153,0.744971,-0.188514,1.544847,0.206515,1.894790
12,2,-1,-2,corner_like,1069,0.355202,-0.164806,1.604064,0.157436,1.637024
13,7,6,5,corner_like,23,-0.345107,0.057117,1.780284,0.261347,1.230947
14,4,-7,5,corner_like,41,0.305865,-0.078760,1.256291,0.331435,1.151960
15,7,-2,3,corner_like,85,-0.773455,-0.094622,1.868159,0.111460,0.888622
16,8,2,-1,corner_like,178,0.105453,-0.103095,1.071285,0.456495,0.617149
17,6,18,-2,corner_like,29,-1.056628,0.309364,1.437549,0.293076,0.397209
18,7,-1,1,corner_like,118,-0.260107,-0.092941,1.125936,0.414362,0.358526
19,7,-3,3,corner_like,71,-0.954244,0.021922,1.474905,0.207186,0.335397
20,-6,-10,10,planar,38,2.536938,0.258277,-1.871027,0.678462,0.245725
21,-8,-10,10,planar,36,2.501399,0.335355,-1.849696,0.751053,0.236004
22,3,-6,5,planar,54,2.248237,0.183564,-1.686768,0.673907,0.071126
23,7,-6,3,corner_like,45,-0.929998,-0.207381,1.442713,0.245155,0.060179
24,6,-4,-2,planar,41,2.101778,0.223016,-1.579736,0.784180,-0.039122
25,5,-2,-2,corner_like,99,-1.939042,0.146156,1.928351,0.205066,-0.069601
26,-1,-10,6,linear,28,1.245557,-0.096615,-0.683434,0.873746,-0.408238
27,8,2,-2,corner_like,111,-2.253107,0.321506,1.688437,0.186128,-0.429293
28,-9,-10,10,planar,26,2.636636,0.472788,-2.222354,1.343274,-0.456205
29,7,2,5,corner_like,65,-2.003504,0.156157,1.723063,0.342261,-0.466545
30,4,-13,5,planar,28,1.933198,0.139352,-1.665759,0.925868,-0.519077
31,4,-9,5,planar,26,2.010481,0.057400,-1.770630,0.901061,-0.603810
32,6,18,1,planar,21,2.228395,0.260368,-2.067090,1.065929,-0.644257
33,7,-4,2,planar,70,2.043184,0.028154,-1.697058,1.028696,-0.654415
34,6,-8,-2,linear,21,0.755379,-0.023558,-0.557172,0.899991,-0.725342
35,-11,4,10,planar,35,2.121766,0.245621,-2.008968,1.108779,-0.750360
36,7,2,3,corner_like,33,-3.144906,0.385261,1.965809,0.139817,-0.933654
37,-8,11,10,planar,20,1.775752,0.181478,-1.825828,1.116246,-0.984844
38,4,-8,5,planar,41,1.639161,-0.129500,-1.837187,0.818738,-1.146264
39,-5,-10,10,planar,39,1.711591,0.066338,-1.828256,1.101613,-1.151941
40,-10,5,10,planar,29,2.475242,0.325597,-2.345015,1.647621,-1.191797
41,7,-11,2,corner_like,31,-3.703532,0.720661,1.888258,0.149291,-1.243903
42,3,-10,5,planar,44,1.917134,-0.088106,-2.098581,1.079234,-1.348787
43,7,-2,2,planar,45,1.643252,-0.224324,-1.734474,1.046077,-1.361623
44,8,13,-1,planar,25,1.833951,-0.054695,-2.074549,1.096104,-1.391397
45,7,-9,-2,linear,28,0.325785,-0.266250,-0.627809,0.899998,-1.468272
46,-2,14,8,planar,38,1.707357,0.325143,-2.279461,1.348886,-1.595847
47,6,17,0,planar,23,1.825062,-0.085108,-2.216623,1.298549,-1.775219
48,-11,9,10,linear,22,-0.474150,-0.095365,-0.525803,0.899970,-1.995288
49,-7,8,10,planar,24,1.911096,-0.207304,-2.252868,1.470696,-2.019772
50,7,-1,2,planar,107,0.120307,0.290563,-1.710234,0.744767,-2.044131
51,-7,10,10,planar,24,1.175167,-0.251385,-1.861523,1.114670,-2.052411
52,-9,8,10,planar,21,1.300355,-0.148816,-2.120021,1.089047,-2.057528
53,3,-5,5,planar,58,1.911535,0.254139,-2.431930,1.791418,-2.057673
54,8,3,-2,corner_like,80,-4.498345,0.700228,1.890164,0.150000,-2.057952
55,15,-2,-1,linear,21,-0.403460,-0.275342,-0.501483,0.900000,-2.080285
56,-7,-10,10,planar,34,1.406872,-0.307443,-2.093562,1.088910,-2.083043
57,7,4,2,planar,25,1.070042,-0.286590,-1.867945,0.999102,-2.083596
58,-11,3,10,planar,45,1.075359,0.113846,-2.190186,1.139470,-2.140451
59,-8,8,10,planar,21,1.091288,-0.234665,-1.932720,1.085460,-2.161557
60,4,6,5,corner_like,60,-4.013878,0.466608,1.581715,0.216169,-2.181724
61,-10,4,10,planar,34,1.682239,0.187480,-2.400467,1.653139,-2.183886
62,-6,10,10,planar,20,1.078673,-0.180301,-2.003791,1.096366,-2.201785
63,4,-4,5,planar,135,0.781849,-0.194002,-1.981805,0.812008,-2.205966
64,6,-3,-2,planar,38,0.723903,-0.105311,-1.958242,0.895130,-2.234780
65,6,-13,0,planar,23,1.874387,0.221266,-2.493998,1.867533,-2.265878
66,-13,5,10,planar,23,1.535336,-0.274167,-2.249291,1.311858,-2.299981
67,-11,1,10,planar,36,0.843953,-0.037502,-1.989560,1.118057,-2.301165
68,-12,4,10,planar,32,1.569191,-0.003556,-2.351029,1.539233,-2.324627
69,-6,9,10,planar,29,0.879022,-0.226608,-1.891714,1.114657,-2.353957
70,-12,3,10,linear,27,-0.454990,-0.234646,-0.795821,0.896735,-2.382192
71,3,-9,5,planar,28,1.800962,0.159033,-2.520430,1.857031,-2.417467
72,0,-10,5,planar,95,1.039384,-0.312836,-2.084453,1.084442,-2.442347
73,3,-8,5,planar,42,1.500004,0.040053,-2.404258,1.674933,-2.539135
74,8,11,-2,planar,26,0.623025,-0.192320,-1.992933,1.118435,-2.680663
75,-12,5,10,linear,21,-1.194731,-0.085341,-0.506308,0.899945,-2.686325
76,-1,14,8,linear,24,-1.394895,0.039672,-0.546399,0.844309,-2.745930
77,6,-13,-1,planar,24,1.492863,0.187810,-2.579718,1.872113,-2.771159
