rank,vx,vy,vz,label,num_points,gaussian_center_advantage,shell_center_penalty,ranking_adjustment,morphology_filter_penalty,total_score
0,6,-2,1,corner_like,275,2.879421,0.157518,0.000000,0.000000,3.036939
1,6,13,0,volumetric,36,2.835336,0.062385,0.000000,0.000000,2.897722
2,6,-3,1,corner_like,276,2.803596,-0.132084,0.000000,0.000000,2.671513
3,4,-3,-1,volumetric,193,2.785246,-0.124857,0.000000,0.000000,2.660389
4,-7,-7,8,planar,62,2.491674,0.060277,0.000000,0.000000,2.551951
5,6,1,2,corner_like,206,2.683688,-0.160808,0.000000,0.000000,2.522881
6,-10,-5,8,planar,44,2.019771,0.483047,0.000000,0.000000,2.502818
7,-8,-6,8,planar,49,2.506183,-0.029921,0.000000,0.000000,2.476262
8,-2,-11,8,planar,36,2.186065,0.280527,0.000000,0.000000,2.466592
9,6,2,2,corner_like,161,2.762012,-0.302292,0.000000,0.000000,2.459721
10,6,3,3,planar,94,2.233836,0.196588,0.000000,0.000000,2.430424
11,-1,-11,8,planar,31,2.297167,0.079345,0.000000,0.000000,2.376512
12,6,7,0,planar,83,2.567656,-0.205521,0.000000,0.000000,2.362135
13,-8,-7,8,planar,34,2.552528,-0.206404,0.000000,0.000000,2.346124
14,0,-5,-2,planar,220,1.883999,0.411162,0.000000,0.000000,2.295161
15,1,1,-2,planar,1429,1.937996,0.354727,0.000000,0.000000,2.292723
16,6,14,1,corner_like,26,2.641705,-0.362377,0.000000,0.000000,2.279327
17,6,12,-1,corner_like,35,2.575320,-0.369686,0.000000,0.000000,2.205634
18,2,6,-2,planar,64,1.947717,0.231022,0.000000,0.000000,2.178739
19,-8,-5,8,planar,57,2.277379,-0.100359,0.000000,0.000000,2.177020
20,2,7,-2,linear,44,1.891897,0.262054,0.000000,0.000000,2.153951
21,-5,11,3,planar,49,2.437178,-0.322743,0.000000,0.000000,2.114435
22,6,-3,0,corner_like,288,2.441887,-0.371476,0.000000,0.000000,2.070411
23,6,4,1,planar,212,2.534593,-0.467488,0.000000,0.000000,2.067105
24,6,1,3,planar,187,2.384408,-0.326409,0.000000,0.000000,2.057999
25,6,3,2,corner_like,154,2.653074,-0.601479,0.000000,0.000000,2.051595
26,4,-2,-1,volumetric,168,2.395232,-0.371806,0.000000,0.000000,2.023426
27,6,2,3,planar,170,2.076148,-0.066887,0.000000,0.000000,2.009261
28,4,-1,-1,corner_like,310,2.601651,-0.604318,0.000000,0.000000,1.997332
29,6,0,3,planar,224,2.002238,-0.017869,0.000000,0.000000,1.984369
30,1,2,-2,planar,667,1.801356,0.179746,0.000000,0.000000,1.981102
31,6,2,-1,corner_like,272,2.439848,-0.520797,0.000000,0.000000,1.919050
