rank,vx,vy,vz,label,num_points,gaussian_center_advantage,shell_center_penalty,ranking_adjustment,morphology_filter_penalty,total_score
0,5,-5,-2,volumetric,88,2.625971,0.054672,0.982381,0.221960,3.441063
1,7,3,-2,corner_like,72,2.697826,0.145340,0.746984,0.496807,3.093343
2,5,-4,-2,corner_like,135,2.831631,0.382516,0.348193,0.564187,2.998152
3,5,-1,-1,corner_like,240,1.981447,-0.227377,0.752751,0.327051,2.179770
4,5,-3,-2,corner_like,138,2.414975,-0.089498,0.265051,0.587159,2.003370
5,2,0,-2,corner_like,1132,1.359549,-0.435658,0.977664,0.216092,1.685463
6,7,-2,5,corner_like,80,1.424026,-0.381286,0.830652,0.354645,1.518747
7,7,-16,2,corner_like,44,0.867546,-0.167356,0.903232,0.206533,1.396888
8,-4,14,8,corner_like,28,0.647380,-0.029001,0.678832,0.260040,1.037171
9,3,-7,5,corner_like,25,0.830991,-0.505443,0.619724,0.284773,0.660499
10,8,3,-1,corner_like,153,0.744971,-0.196494,0.498890,0.413029,0.634337
11,5,1,5,corner_like,15,0.933009,-0.326631,0.429114,0.422612,0.612879
12,2,-1,-2,corner_like,1069,0.355202,-0.082191,0.567990,0.314872,0.526129
13,1,-10,5,corner_like,91,1.444110,-0.309112,0.024154,0.670318,0.488834
14,7,6,5,corner_like,23,-0.345107,0.127484,0.809606,0.522693,0.069290
15,7,-2,3,corner_like,85,-0.773455,-0.063883,0.955310,0.222919,-0.104948
16,-6,-10,10,planar,38,2.536938,0.064845,-1.503891,1.356925,-0.259033
17,4,-7,5,corner_like,41,0.305865,0.004037,0.086044,0.662870,-0.266923
18,3,-6,5,planar,54,2.248237,-0.101533,-1.245681,1.347814,-0.446791
19,-8,-10,10,planar,36,2.501399,0.017282,-1.475268,1.502107,-0.458694
20,7,-6,3,corner_like,45,-0.929998,0.532952,0.355838,0.490309,-0.531518
21,6,-4,-2,planar,41,2.101778,0.025073,-1.097661,1.568359,-0.539169
22,6,18,-2,corner_like,29,-1.056628,0.455387,0.351169,0.586152,-0.836224
23,7,-1,1,corner_like,118,-0.260107,0.247053,-0.097748,0.828725,-0.939526
24,5,-2,-2,corner_like,99,-1.939042,0.367516,1.020117,0.410133,-0.961542
25,7,-3,3,corner_like,71,-0.954244,-0.030819,0.397230,0.414373,-1.002206
26,-7,11,10,linear,15,1.555266,-0.192208,-0.611992,1.789112,-1.038045
27,8,2,-1,corner_like,178,0.105453,-0.098423,-0.181862,0.912990,-1.087821
28,5,5,5,linear,15,0.872617,-0.229432,-0.331601,1.665699,-1.354115
29,4,-9,5,planar,26,2.010481,-0.229642,-1.367692,1.802122,-1.388975
30,-1,-10,6,linear,28,1.245557,-0.489454,-0.504183,1.747492,-1.495571
31,-9,12,10,planar,17,2.028340,0.462447,-1.766477,2.234707,-1.510397
32,6,-8,-2,linear,21,0.755379,-0.148326,-0.330040,1.799981,-1.522968
33,7,2,5,corner_like,65,-2.003504,0.381899,0.724874,0.684523,-1.581254
34,15,-1,-1,linear,18,0.361218,0.047934,-0.330666,1.666362,-1.587877
35,7,2,3,corner_like,33,-3.144906,0.752110,1.080253,0.279634,-1.592177
36,8,2,-2,corner_like,111,-2.253107,0.346835,0.686277,0.372257,-1.592251
37,6,18,1,planar,21,2.228395,0.082277,-1.790363,2.131858,-1.611549
38,7,-4,2,planar,70,2.043184,-0.377107,-1.268177,2.057391,-1.659491
39,-11,4,10,planar,35,2.121766,0.124348,-1.711258,2.217558,-1.682701
40,4,-8,5,planar,41,1.639161,-0.281825,-1.458633,1.637476,-1.738773
41,-8,11,10,planar,20,1.775752,0.125891,-1.455459,2.232491,-1.786307
42,7,-11,2,corner_like,31,-3.703532,1.228568,0.975345,0.298582,-1.798199
43,4,-13,5,planar,28,1.933198,-0.661584,-1.221570,1.851737,-1.801694
44,-9,-10,10,planar,26,2.636636,0.178177,-1.997964,2.686548,-1.869699
45,-5,-10,10,planar,39,1.711591,-0.155780,-1.457688,2.203226,-2.105103
46,-10,-9,10,linear,16,0.089544,-0.087160,-0.332575,1.799915,-2.130106
47,7,-1,2,planar,107,0.120307,0.484824,-1.279208,1.489535,-2.163611
48,7,-9,-2,linear,28,0.325785,-0.300977,-0.428932,1.799996,-2.204120
49,7,-2,2,planar,45,1.643252,-0.436211,-1.322413,2.092153,-2.207526
50,3,-10,5,planar,44,1.917134,-0.245830,-1.835169,2.158468,-2.322334
51,-1,14,8,linear,24,-1.394895,0.910227,-0.309389,1.688617,-2.482674
52,8,13,-1,planar,25,1.833951,-0.322428,-1.802057,2.192209,-2.482742
53,-11,9,10,linear,22,-0.474150,-0.009075,-0.286121,1.799941,-2.569287
54,6,-3,-2,planar,38,0.723903,0.099454,-1.629856,1.790260,-2.596759
55,-7,13,10,planar,16,1.715979,-0.570358,-1.548573,2.232939,-2.635891
56,-5,-14,10,linear,19,0.000852,-0.379384,-0.509938,1.774837,-2.663307
57,15,-2,-1,linear,21,-0.403460,-0.250376,-0.252077,1.800000,-2.705913
58,4,-4,5,planar,135,0.781849,-0.232135,-1.658771,1.624016,-2.733073
59,-12,8,10,planar,18,1.476666,-0.202954,-1.798080,2.240385,-2.764754
60,8,13,0,planar,17,1.544464,-0.590720,-1.602378,2.133034,-2.781668
61,-2,14,8,planar,38,1.707357,0.230336,-2.091097,2.697772,-2.851177
62,7,4,2,planar,25,1.070042,-0.438407,-1.505817,1.998205,-2.872387
63,8,3,-2,corner_like,80,-4.498345,0.907651,0.980629,0.300000,-2.910065
64,-7,10,10,planar,24,1.175167,-0.401981,-1.505306,2.229339,-2.961459
65,-7,-10,10,planar,34,1.406872,-0.379264,-1.828099,2.177820,-2.978311
66,-8,8,10,planar,21,1.091288,-0.337542,-1.602645,2.170921,-3.019819
67,4,6,5,corner_like,60,-4.013878,0.853833,0.533791,0.432338,-3.058592
68,6,-13,-2,planar,17,1.383186,-0.569699,-1.721413,2.168702,-3.076628
69,-11,3,10,planar,45,1.075359,0.078604,-1.965887,2.278939,-3.090864
70,6,17,0,planar,23,1.825062,-0.368434,-1.998452,2.597099,-3.138923
71,-6,10,10,planar,20,1.078673,-0.327480,-1.703016,2.192733,-3.144556
72,-13,9,10,linear,16,-0.785892,-0.290214,-0.272350,1.799936,-3.148392
73,-12,3,10,linear,27,-0.454990,-0.243939,-0.663823,1.793470,-3.156222
74,-6,9,10,planar,29,0.879022,-0.282263,-1.547572,2.229313,-3.180126
75,-10,5,10,planar,29,2.475242,-0.219122,-2.176168,3.295242,-3.215290
76,0,-10,5,planar,95,1.039384,-0.302279,-1.809487,2.168884,-3.241266
77,-9,8,10,planar,21,1.300355,-0.545596,-1.865153,2.178093,-3.288487
78,2,-7,5,planar,44,-0.075461,0.493880,-1.645535,2.074415,-3.301531
79,4,-6,5,planar,64,-0.273735,0.035293,-1.426070,1.638927,-3.303438
80,-11,1,10,planar,36,0.843953,-0.240890,-1.684828,2.236114,-3.317879
81,2,-12,5,linear,16,-1.904332,0.793099,-0.424010,1.789217,-3.324461
82,-12,5,10,linear,21,-1.194731,-0.071571,-0.258825,1.799890,-3.325017
83,7,-3,5,planar,52,-0.429247,0.207442,-1.199562,2.012614,-3.433980
84,-13,5,10,planar,23,1.535336,-0.300857,-2.047214,2.623716,-3.436452
85,4,5,5,planar,77,-0.661301,0.068526,-1.540921,1.326860,-3.460556
86,-5,13,10,planar,22,0.057305,0.039812,-1.418096,2.214796,-3.535776
87,8,11,-2,planar,26,0.623025,-0.248894,-1.689580,2.236870,-3.552319
88,-7,8,10,planar,24,1.911096,-0.483038,-2.044534,2.941392,-3.557868
89,4,4,5,planar,96,-0.099872,0.011637,-1.751132,1.766811,-3.606178
90,2,-13,5,linear,33,-1.647326,0.401946,-0.576907,1.784462,-3.606749
91,5,-4,-1,linear,94,-2.452705,0.536382,-0.193122,1.562610,-3.672054
92,4,-5,5,planar,85,-0.107049,0.062303,-1.655496,1.975263,-3.675505
93,7,2,2,linear,48,-2.188990,0.360929,-0.235708,1.634141,-3.697910
94,-3,10,10,planar,40,0.312151,-0.284979,-1.519505,2.232777,-3.725110
95,-12,4,10,planar,32,1.569191,-0.074581,-2.190428,3.078466,-3.774284
96,5,-11,-2,linear,20,-2.093139,0.450456,-0.333055,1.799993,-3.775731
97,8,10,-2,planar,30,-0.356391,0.169959,-1.472053,2.121890,-3.780375
98,5,-2,-1,planar,111,-0.841340,0.214681,-1.466190,1.732401,-3.825250
99,0,-10,6,planar,63,0.010347,-0.001599,-1.617031,2.219338,-3.827620
100,-10,4,10,planar,34,1.682239,0.042690,-2.259862,3.306277,-3.841209
101,6,-2,-1,planar,123,-0.956526,0.255338,-1.232405,2.039928,-3.973521
102,1,-6,5,corner_like,75,-5.243203,1.333034,0.354426,0.429345,-3.985087
103,-5,12,10,linear,15,-2.041275,0.111425,-0.269971,1.799922,-3.999743
104,4,3,5,planar,129,-0.301526,0.036655,-1.796407,1.960715,-4.021992
105,8,9,-2,planar,49,-1.161199,0.185680,-1.423781,1.639963,-4.039263
106,6,-13,0,planar,23,1.874387,0.200259,-2.391068,3.735066,-4.051487
107,-3,14,4,planar,50,1.137105,-0.291976,-2.066418,2.862286,-4.083574
108,7,-7,2,planar,30,-1.061433,0.469354,-1.457471,2.052236,-4.101787
109,-10,-5,10,planar,21,1.009180,-0.244180,-2.110472,2.777039,-4.122510
110,7,-4,3,corner_like,35,-5.974618,2.853219,-0.164729,0.837160,-4.123288
111,3,-5,5,planar,58,1.911535,-0.167736,-2.300905,3.582835,-4.139941
112,4,-10,5,planar,30,1.008282,-0.263821,-2.196546,2.705514,-4.157598
113,-7,9,10,planar,24,-0.207150,0.123403,-1.894879,2.191743,-4.170369
114,-5,9,10,planar,45,0.953844,-0.365032,-2.072296,2.687744,-4.171229
115,8,8,-1,planar,66,0.098036,-0.140642,-1.870010,2.274714,-4.187330
116,-2,14,4,planar,51,0.850288,-0.363013,-2.063594,2.637910,-4.214229
117,-4,12,10,planar,37,0.248600,-0.168596,-1.993450,2.375302,-4.288747
118,3,-8,5,planar,42,1.500004,-0.218163,-2.264579,3.349866,-4.332604
119,3,-9,5,planar,28,1.800962,0.001703,-2.427165,3.714063,-4.338563
120,-3,11,10,planar,49,0.849739,-0.175684,-2.138457,2.884356,-4.348758
