rank,vx,vy,vz,label,num_points,gaussian_center_advantage,shell_center_penalty,ranking_adjustment,morphology_filter_penalty,total_score
0,6,13,0,volumetric,36,2.835336,0.579221,1.318980,0.132549,4.600988
1,4,-3,-1,volumetric,193,2.785246,0.496144,1.350097,0.199947,4.431540
2,4,-1,-1,corner_like,310,2.601651,0.341700,0.912959,0.196657,3.659653
3,6,2,2,corner_like,161,2.762012,0.502553,0.644436,0.354662,3.554339
4,6,14,1,corner_like,26,2.641705,0.263622,0.776490,0.270888,3.410928
5,6,3,2,corner_like,154,2.653074,0.394962,0.619811,0.351833,3.316014
6,4,-2,-1,volumetric,168,2.395232,0.277399,1.083355,0.486083,3.269904
7,6,5,2,volumetric,58,2.172327,0.087700,1.019555,0.179061,3.100521
8,6,-2,1,corner_like,275,2.879421,0.579888,0.191258,0.593394,3.057173
9,6,0,2,corner_like,147,2.253954,0.235433,0.599817,0.221404,2.867801
10,1,-1,-2,corner_like,1646,1.960966,0.054810,1.019528,0.217410,2.817894
11,6,-2,0,corner_like,160,2.104318,0.154695,0.721290,0.198831,2.781472
12,6,-3,2,corner_like,169,2.290833,0.265046,0.399856,0.320815,2.634920
13,6,-3,1,corner_like,276,2.803596,0.401076,0.006749,0.628945,2.582475
14,6,-4,2,corner_like,123,2.416321,0.238341,0.227355,0.410627,2.471391
15,6,-1,2,corner_like,141,2.038183,0.247625,0.451247,0.292924,2.444131
16,6,12,-1,corner_like,35,2.575320,0.287415,0.092861,0.560220,2.395376
17,6,6,2,corner_like,60,2.121384,0.217407,0.398543,0.344801,2.392533
18,6,1,2,corner_like,206,2.683688,0.444453,-0.058263,0.687923,2.381955
19,6,-2,2,volumetric,201,2.289798,0.144574,0.365272,0.446159,2.353484
20,6,4,2,corner_like,149,2.083900,0.216221,0.259120,0.372733,2.186508
21,6,8,2,corner_like,38,1.648937,-0.260119,0.795565,0.191866,1.992518
22,6,-3,0,corner_like,288,2.441887,0.170114,-0.023707,0.632977,1.955318
23,6,3,-1,corner_like,213,2.185997,0.234889,0.050975,0.584978,1.886884
24,6,7,2,volumetric,35,1.004453,-0.299767,1.115927,0.231046,1.589566
25,6,-2,3,corner_like,197,1.951188,0.144627,0.074435,0.627716,1.542535
26,6,2,-1,corner_like,272,2.439848,0.100881,-0.280448,0.826474,1.433807
27,6,4,-1,corner_like,204,2.253878,0.287798,-0.299895,0.840997,1.400784
28,6,-2,-1,corner_like,68,0.446755,-0.139253,0.745707,0.275631,0.777578
29,1,-8,4,corner_like,121,0.628149,-0.121920,0.476004,0.234054,0.748179
30,6,5,0,corner_like,115,0.739882,0.072948,0.333424,0.439406,0.706848
31,-6,11,3,linear,33,2.090394,0.413912,-0.566816,1.760825,0.176665
32,6,-9,1,corner_like,50,0.300576,-0.247788,0.394234,0.308721,0.138301
33,2,7,-2,linear,44,1.891897,0.563695,-0.622416,1.798878,0.034298
34,0,-7,-2,linear,54,1.918047,0.522916,-0.660049,1.797929,-0.017014
35,6,-7,2,corner_like,57,-0.202495,-0.280514,0.702017,0.265448,-0.046440
36,-7,11,3,linear,24,1.890515,0.313313,-0.476430,1.787034,-0.059635
37,3,15,3,linear,33,2.002997,-0.233469,-0.362533,1.527343,-0.120348
38,-8,-8,8,planar,24,2.467679,0.074503,-1.338246,1.381321,-0.177385
39,6,-3,-1,corner_like,184,-0.027718,-0.258785,0.270237,0.569285,-0.585552
40,-1,-11,8,planar,31,2.297167,0.552828,-1.398390,2.207994,-0.756389
41,-8,-7,8,planar,34,2.552528,0.591343,-1.864226,2.123363,-0.843719
42,6,-1,1,planar,153,1.625116,0.037384,-1.208461,1.439198,-0.985159
43,1,0,-2,planar,1343,2.107231,-0.105102,-1.333359,1.711814,-1.043044
44,-5,-8,8,planar,63,2.378941,0.130385,-1.770326,1.825658,-1.086657
45,-2,-11,8,planar,36,2.186065,0.636558,-1.772851,2.230367,-1.180596
46,-1,-9,-2,linear,36,0.817730,0.059696,-0.296789,1.799980,-1.219343
47,2,6,-2,planar,64,1.947717,0.644994,-1.599173,2.248597,-1.255059
48,-7,-8,8,planar,47,2.347275,0.125149,-1.811958,2.046622,-1.386157
49,-6,-8,8,planar,59,2.198510,0.308409,-1.848438,2.084665,-1.426185
50,3,-5,4,corner_like,96,-1.381671,-0.194851,0.427853,0.293229,-1.441899
51,-6,-7,8,planar,67,1.980189,0.456176,-1.764636,2.239911,-1.568182
52,-9,-3,8,planar,56,2.161980,0.290201,-1.958385,2.295770,-1.801974
53,-4,-8,8,linear,47,0.529016,-0.157137,-0.475427,1.748685,-1.852233
54,6,5,-1,planar,110,1.287938,-0.296136,-1.324376,1.519736,-1.852309
55,6,4,1,planar,212,2.534593,0.317116,-2.078967,2.636007,-1.863266
56,-3,-11,8,linear,23,0.815285,-0.498264,-0.424051,1.782380,-1.889410
57,-5,11,3,planar,49,2.437178,0.279555,-2.033048,2.673449,-1.989764
58,-8,-6,8,planar,49,2.506183,0.512381,-2.164459,2.949004,-2.094898
59,6,-6,2,corner_like,57,-2.873240,0.364674,0.669379,0.276234,-2.115420
60,-5,-11,8,planar,25,1.629629,-0.006446,-1.611362,2.160159,-2.148338
61,-9,-6,8,planar,35,2.067452,0.392818,-2.047650,2.591294,-2.178674
62,6,-5,2,planar,93,0.778354,-0.166741,-1.576083,1.325112,-2.289582
63,6,6,0,planar,90,2.084648,0.068242,-1.971368,2.483902,-2.302379
64,-7,-7,8,planar,62,2.491674,0.539643,-2.208318,3.143755,-2.320756
65,6,1,3,planar,187,2.384408,0.298405,-2.110407,2.968605,-2.396198
66,-12,4,8,planar,24,1.235079,-0.191828,-1.409452,2.065961,-2.432161
67,12,-1,-1,linear,24,-0.757915,0.301880,-0.286426,1.733605,-2.476066
68,0,-5,-2,planar,220,1.883999,0.533118,-2.120123,2.792309,-2.495315
69,-1,-8,-2,linear,43,-0.158711,-0.273302,-0.287279,1.799968,-2.519260
70,0,-6,-2,planar,114,1.737275,0.428200,-2.097166,2.714325,-2.646016
71,6,7,0,planar,83,2.567656,0.401938,-2.343721,3.312758,-2.686885
72,-10,-5,8,planar,44,2.019771,0.673322,-2.223717,3.157181,-2.687805
73,-7,-6,8,planar,68,1.276408,0.125101,-1.875180,2.245126,-2.718797
74,-4,11,3,planar,45,1.317601,-0.093135,-1.727386,2.219569,-2.722488
75,-9,-7,8,planar,38,1.318623,0.098333,-1.928425,2.240466,-2.751935
76,-9,-8,8,planar,30,1.806275,-0.011390,-2.081496,2.729114,-3.015726
77,-13,-7,8,planar,21,1.206538,-0.117135,-1.881242,2.226030,-3.017870
78,-9,-5,8,planar,55,1.716467,0.371026,-2.180304,3.005556,-3.098366
79,-8,-5,8,planar,57,2.277379,0.395074,-2.308372,3.477022,-3.112941
80,6,2,0,planar,243,2.191695,0.195180,-2.203626,3.308475,-3.125226
81,6,-10,2,planar,28,-0.329778,-0.046794,-1.221510,1.560678,-3.158760
82,-10,-7,8,planar,30,2.382606,0.083641,-2.268932,3.357766,-3.160452
83,1,8,-2,linear,38,-0.999477,-0.159747,-0.315545,1.799975,-3.274744
84,0,-10,6,planar,38,1.107023,-0.047774,-1.995321,2.367192,-3.303264
85,6,3,3,planar,94,2.233836,0.585455,-2.429010,3.726754,-3.336473
86,-3,11,3,planar,64,1.307673,-0.256570,-1.967509,2.484528,-3.400933
87,-10,-4,8,linear,21,-1.386594,0.146231,-0.405926,1.797766,-3.444055
88,6,1,0,planar,291,1.884528,0.162033,-2.271660,3.277988,-3.503086
89,-11,-6,8,planar,22,0.219949,-0.054532,-1.432797,2.245104,-3.512485
90,2,5,-2,planar,85,1.680668,0.408148,-2.300756,3.413528,-3.625467
91,-2,-9,-2,linear,32,-1.600179,0.062852,-0.368168,1.799986,-3.705480
92,0,-9,-2,linear,40,-2.964928,1.572828,-0.610571,1.795616,-3.798286
93,1,5,-2,planar,113,0.355003,-0.040040,-1.880672,2.249098,-3.814807
94,-1,-8,5,linear,25,-1.971618,0.489534,-0.584381,1.777671,-3.844137
95,5,-2,4,linear,37,-1.860668,0.277285,-0.506485,1.765911,-3.855778
96,-9,3,8,planar,61,0.270454,-0.089913,-1.847649,2.207349,-3.874456
97,1,4,-2,planar,187,0.883217,0.036829,-2.101096,2.726796,-3.907846
98,6,0,3,planar,224,2.002238,0.366324,-2.553232,3.735771,-3.920441
99,3,-8,4,planar,46,0.126091,-0.166114,-1.829807,2.073317,-3.943147
100,1,1,-2,planar,1429,1.937996,0.550423,-2.699660,3.747548,-3.958788
101,6,2,3,planar,170,2.076148,0.365297,-2.697261,3.732272,-3.988088
102,6,-9,2,planar,29,-1.420914,0.197073,-1.368168,1.521034,-4.113044
