vx,vy,vz,center_x,center_y,center_z,num_points,label,eig1,eig2,eig3,linearity,planarity,scattering,anisotropy,omnivariance,gaussian_avg_mahalanobis2,gaussian_center_mahalanobis2,gaussian_avg_euclidean,gaussian_center_advantage,shell_avg_residual,shell_center_residual,shell_avg_radius,shell_center_penalty
0,-10,6,0.400000,-7.600000,5.200000,63,planar,0.056158,0.020850,0.000459,0.628722,0.363102,0.008176,0.991824,0.008131,2.215681,2.205333,0.255348,0.010347,0.492672,0.491074,1.375195,-0.001599
0,-10,9,0.400000,-7.600000,7.600000,20,planar,0.079279,0.025205,0.001497,0.682076,0.299042,0.018882,0.981118,0.014408,2.421443,35.124373,0.303447,-32.702930,0.542474,4.992331,1.488231,4.449857
0,-9,-2,0.400000,-6.800000,-1.200000,44,planar,0.062391,0.046227,0.000065,0.259082,0.739869,0.001049,0.998951,0.005737,1.978493,83.143469,0.286236,-81.164976,0.465760,5.146638,1.116523,4.680878
0,-8,-2,0.400000,-6.000000,-1.200000,46,linear,0.059222,0.007345,0.000046,0.875967,0.123250,0.000783,0.999217,0.002722,1.866399,93.165877,0.219051,-91.299478,0.601387,5.936031,1.147755,5.334643
0,-7,-2,0.400000,-5.200000,-1.200000,103,planar,0.068460,0.045389,0.000024,0.337007,0.662644,0.000348,0.999652,0.004200,1.968038,97.875724,0.325782,-95.907686,0.177460,5.370011,0.976234,5.192551
0,-6,-2,0.400000,-4.400000,-1.200000,123,planar,0.060595,0.029003,0.000016,0.521363,0.478370,0.000268,0.999732,0.003054,1.950403,99.020158,0.283664,-97.069755,0.238129,5.399468,1.122808,5.161339
0,-5,-2,0.400000,-3.600000,-1.200000,240,planar,0.057774,0.051108,0.000023,0.115392,0.884203,0.000405,0.999595,0.004103,1.978376,99.830197,0.307538,-97.851821,0.307645,5.418612,1.018483,5.110967
0,-4,-2,0.400000,-2.800000,-1.200000,456,planar,0.055848,0.049947,0.000027,0.105668,0.893854,0.000478,0.999522,0.004208,1.984439,101.264208,0.304424,-99.279770,0.293080,5.469146,0.984859,5.176066
0,-3,-2,0.400000,-2.000000,-1.200000,879,planar,0.055644,0.042454,0.000036,0.237040,0.762318,0.000642,0.999358,0.004387,1.991568,103.126907,0.291982,-101.135338,0.316379,5.555521,1.029657,5.239142
0,-2,-2,0.400000,-1.200000,-1.200000,254,linear,0.028604,0.004059,0.000135,0.858106,0.137180,0.004714,0.995286,0.002502,1.879931,121.260035,0.158288,-119.380104,0.356163,7.503895,1.075722,7.147732
0,1,-2,0.400000,1.200000,-1.200000,217,linear,0.028960,0.003105,0.000068,0.892768,0.104870,0.002362,0.997638,0.001832,1.778828,148.773890,0.157146,-146.995062,0.352154,8.135700,0.994690,7.783546
0,2,-2,0.400000,2.000000,-1.200000,922,planar,0.053931,0.046817,0.000057,0.131909,0.867040,0.001051,0.998949,0.005231,2.012345,124.144919,0.296951,-122.132574,0.293265,6.268774,1.018067,5.975510
0,3,-2,0.400000,2.800000,-1.200000,452,planar,0.054666,0.051404,0.000023,0.059681,0.939900,0.000419,0.999581,0.004007,1.980939,133.367965,0.303691,-131.387026,0.332212,6.419517,1.045020,6.087304
0,4,-2,0.400000,3.600000,-1.200000,230,planar,0.058030,0.045383,0.000019,0.217938,0.781740,0.000322,0.999678,0.003664,1.971234,139.049388,0.299664,-137.078154,0.280509,6.553043,1.002532,6.272534
0,5,-2,0.400000,4.400000,-1.200000,144,planar,0.069574,0.037992,0.000016,0.453929,0.545838,0.000233,0.999767,0.003501,1.962434,145.421893,0.304657,-143.459459,0.293819,6.706991,1.008463,6.413172
0,6,-3,0.400000,5.200000,-2.000000,21,planar,0.036600,0.009211,0.000012,0.748335,0.251350,0.000315,0.999685,0.001572,1.797008,164.546079,0.192622,-162.749071,0.343973,8.003563,1.029176,7.659590
0,6,-2,0.400000,5.200000,-1.200000,47,planar,0.046617,0.024317,0.000028,0.478375,0.521033,0.000592,0.999408,0.003151,1.924516,147.954120,0.242246,-146.029604,0.321600,6.939090,0.986115,6.617490
0,7,-3,0.400000,6.000000,-2.000000,31,linear,0.082845,0.014772,0.000018,0.821690,0.178099,0.000212,0.999788,0.002779,1.879263,159.536193,0.300272,-157.656930,0.306938,7.496077,1.188008,7.189139
0,7,-2,0.400000,6.000000,-1.200000,47,linear,0.084762,0.019358,0.000027,0.771614,0.228067,0.000319,0.999681,0.003540,1.923722,151.274529,0.317256,-149.350806,0.298839,7.013158,1.279647,6.714318
0,8,-3,0.400000,6.800000,-2.000000,22,linear,0.035454,0.001003,0.000000,0.971697,0.028293,0.000010,0.999990,0.000231,1.406793,185.633226,0.161081,-184.226433,0.365190,8.537672,1.042456,8.172483
0,10,10,0.400000,8.400000,8.400000,59,planar,0.053139,0.040923,0.000123,0.229893,0.767792,0.002316,0.997684,0.006444,2.032204,3.474692,0.294266,-1.442488,0.301977,0.318244,1.284486,0.016267
0,11,10,0.400000,9.200000,8.400000,47,planar,0.054023,0.047765,0.000123,0.115838,0.881881,0.002281,0.997719,0.006826,2.026973,4.994209,0.305697,-2.967236,0.217303,0.574871,1.092907,0.357569
0,12,10,0.400000,10.000000,8.400000,21,linear,0.049804,0.000256,0.000001,0.994859,0.005115,0.000026,0.999974,0.000255,1.129014,14.973217,0.187588,-13.844203,0.377723,1.584306,0.718853,1.206583
0,13,5,0.400000,10.800000,4.400000,24,linear,0.055743,0.002134,0.000000,0.961710,0.038282,0.000008,0.999992,0.000373,1.594448,71.179654,0.207194,-69.585206,0.367263,4.843706,1.046932,4.476444
0,13,10,0.400000,10.800000,8.400000,41,planar,0.085286,0.057668,0.000303,0.323825,0.672625,0.003549,0.996451,0.011419,2.149992,3.988096,0.366755,-1.838105,0.357199,0.522180,1.322942,0.164980
0,14,4,0.400000,11.600000,3.600000,33,linear,0.058268,0.013746,0.000538,0.764084,0.226681,0.009235,0.990765,0.007554,2.196525,32.294224,0.244829,-30.097699,0.428548,4.016693,1.237027,3.588145
0,14,8,0.400000,11.600000,6.800000,28,linear,0.058186,0.014064,0.000682,0.758290,0.229981,0.011729,0.988271,0.008235,2.239409,9.549232,0.240418,-7.309823,0.755264,2.139335,1.669862,1.384071
