vx,vy,vz,center_x,center_y,center_z,num_points,label,eig1,eig2,eig3,linearity,planarity,scattering,anisotropy,omnivariance,gaussian_avg_mahalanobis2,gaussian_center_mahalanobis2,gaussian_avg_euclidean,gaussian_center_advantage,shell_avg_residual,shell_center_residual,shell_avg_radius,shell_center_penalty
-11,22,-1,-8.400000,18.000000,-0.400000,22,planar,0.057599,0.053168,0.000068,0.076935,0.921882,0.001184,0.998816,0.005932,1.936100,42.622155,0.317473,-40.686055,0.307585,3.359942,1.294943,3.052357
-10,-12,8,-7.600000,-9.200000,6.800000,24,planar,0.068780,0.019625,0.000200,0.714671,0.282427,0.002902,0.997098,0.006458,2.015906,64.162431,0.272856,-62.146525,0.498745,5.239285,1.377190,4.740540
-10,-8,10,-7.600000,-6.000000,8.400000,30,planar,0.104700,0.047651,0.000716,0.544880,0.448282,0.006838,0.993162,0.015286,2.307624,10.124057,0.367368,-7.816433,0.648501,1.906285,1.640074,1.257784
-10,-7,-3,-7.600000,-5.200000,-2.000000,22,linear,0.080338,0.005161,0.000000,0.935754,0.064241,0.000005,0.999995,0.000562,1.742841,11.038024,0.255518,-9.295183,0.620373,2.086086,1.387562,1.465712
-10,-7,10,-7.600000,-5.200000,8.400000,20,planar,0.105526,0.058183,0.000847,0.448644,0.543332,0.008024,0.991976,0.017324,2.310616,2.977204,0.367606,-0.666588,0.545987,0.689802,1.363174,0.143815
-10,-6,10,-7.600000,-4.400000,8.400000,31,planar,0.086960,0.054002,0.001104,0.378997,0.608303,0.012701,0.987299,0.017310,2.414771,3.115743,0.331584,-0.700972,0.676224,0.889013,1.565704,0.212789
-10,-5,10,-7.600000,-3.600000,8.400000,21,planar,0.068371,0.043828,0.000193,0.358977,0.638194,0.002830,0.997170,0.008338,2.024180,1.015000,0.310181,1.009180,0.533407,0.217285,1.398037,-0.316123
-10,3,10,-7.600000,2.800000,8.400000,25,linear,0.064438,0.000415,0.000004,0.993556,0.006387,0.000057,0.999943,0.000461,1.230495,24.832091,0.219376,-23.601596,0.312209,4.023145,0.941769,3.710936
-10,4,10,-7.600000,3.600000,8.400000,34,planar,0.061379,0.044928,0.000324,0.268017,0.726706,0.005277,0.994723,0.009631,2.141949,0.459709,0.296025,1.682239,0.597570,0.255295,1.475849,-0.342275
-10,5,10,-7.600000,4.400000,8.400000,29,planar,0.062664,0.048661,0.002863,0.223465,0.730843,0.045692,0.954308,0.020591,2.612020,0.136778,0.311497,2.475242,1.099741,0.454076,2.008601,-0.645665
-10,22,-1,-7.600000,18.000000,-0.400000,25,planar,0.058941,0.052147,0.000031,0.115276,0.884192,0.000532,0.999468,0.004584,1.915099,37.752766,0.317981,-35.837666,0.439415,3.024330,1.429488,2.584915
-9,-12,8,-6.800000,-9.200000,6.800000,34,planar,0.050914,0.020117,0.000044,0.604886,0.394242,0.000872,0.999128,0.003569,1.917780,100.092092,0.248000,-98.174312,0.499646,5.754915,1.491589,5.255268
-9,-10,10,-6.800000,-7.600000,8.400000,26,planar,0.057486,0.044461,0.005109,0.226575,0.684543,0.088883,0.911117,0.023549,2.689639,0.053003,0.293718,2.636636,0.973973,0.680530,1.935356,-0.293443
-9,-9,10,-6.800000,-6.800000,8.400000,41,planar,0.064713,0.040442,0.000113,0.375064,0.623186,0.001750,0.998250,0.006667,2.012078,12.543561,0.298622,-10.531483,0.399961,1.416830,1.171336,1.016869
-9,-8,10,-6.800000,-6.000000,8.400000,38,planar,0.067562,0.046872,0.000329,0.306245,0.688887,0.004868,0.995132,0.010136,2.153793,4.165544,0.328669,-2.011750,0.653749,0.680803,1.636015,0.027055
-9,-7,10,-6.800000,-5.200000,8.400000,49,planar,0.055780,0.037305,0.000145,0.331218,0.666189,0.002593,0.997407,0.006702,2.040139,4.721941,0.290893,-2.681802,0.562774,0.583590,1.553878,0.020816
-9,-6,-3,-6.800000,-4.400000,-2.000000,30,linear,0.066887,0.004535,0.000000,0.932207,0.067787,0.000006,0.999994,0.000501,1.744834,16.932788,0.232315,-15.187955,0.497078,2.252276,1.182147,1.755198
-9,-6,10,-6.800000,-4.400000,8.400000,22,linear,0.050493,0.000197,0.000003,0.996106,0.003833,0.000061,0.999939,0.000313,1.095790,41.797267,0.192638,-40.701477,0.298156,5.228125,0.893099,4.929969
-9,5,10,-6.800000,4.400000,8.400000,31,linear,0.067576,0.004327,0.000143,0.935971,0.061909,0.002120,0.997880,0.003473,1.860954,6.089593,0.226552,-4.228639,0.707520,3.129176,1.378394,2.421657
-9,6,-3,-6.800000,5.200000,-2.000000,30,linear,0.063791,0.002696,0.000001,0.957730,0.042258,0.000012,0.999988,0.000507,1.657635,6.437491,0.216366,-4.779856,0.518541,1.499682,1.158019,0.981141
-9,8,10,-6.800000,6.800000,8.400000,21,planar,0.068821,0.037040,0.001320,0.461798,0.519027,0.019175,0.980825,0.014984,2.407895,1.107539,0.282716,1.300355,0.849472,0.350739,1.603327,-0.498732
-9,14,4,-6.800000,11.600000,3.600000,22,planar,0.061901,0.025145,0.000160,0.593797,0.403623,0.002580,0.997420,0.006288,1.988870,15.706599,0.271213,-13.717729,0.570613,1.910281,1.454514,1.339668
-9,22,-1,-6.800000,18.000000,-0.400000,24,planar,0.052387,0.048658,0.000232,0.071196,0.924377,0.004427,0.995573,0.008393,2.059835,34.828164,0.304623,-32.768329,0.505091,3.194706,1.496811,2.689615
-8,-14,10,-6.000000,-10.800000,8.400000,22,planar,0.073201,0.051225,0.000358,0.300213,0.694896,0.004891,0.995109,0.011031,2.129595,12.155679,0.335863,-10.026083,0.557199,2.198372,1.491765,1.641173
-8,-12,8,-6.000000,-9.200000,6.800000,40,planar,0.066623,0.039589,0.000570,0.405777,0.585662,0.008562,0.991438,0.011458,2.265698,61.806851,0.307146,-59.541153,0.528639,5.525128,1.497289,4.996489
-8,-10,4,-6.000000,-7.600000,3.600000,27,planar,0.057707,0.022302,0.000867,0.613524,0.371452,0.015024,0.984976,0.010372,2.315371,53.388487,0.268418,-51.073116,0.760232,5.575172,1.760232,4.814940
-8,-10,10,-6.000000,-7.600000,8.400000,36,planar,0.072879,0.035681,0.006951,0.510408,0.394212,0.095379,0.904621,0.026244,2.754728,0.253329,0.303122,2.501399,0.809578,0.388952,1.797507,-0.420626
-8,-9,10,-6.000000,-6.800000,8.400000,33,planar,0.072701,0.043571,0.000341,0.400674,0.594630,0.004695,0.995305,0.010264,2.151259,5.560324,0.326914,-3.409065,0.599426,0.770345,1.563418,0.170919
-8,-8,10,-6.000000,-6.000000,8.400000,46,planar,0.043376,0.040284,0.000059,0.071282,0.927349,0.001369,0.998631,0.004699,1.965623,6.542454,0.278669,-4.576831,0.412697,0.882930,1.383034,0.470233
-8,-7,-3,-6.000000,-5.200000,-2.000000,37,linear,0.076583,0.002214,0.000001,0.971094,0.028894,0.000012,0.999988,0.000536,1.631536,30.640828,0.243195,-29.009291,0.533035,4.566697,1.261056,4.033662
-8,-5,-3,-6.000000,-3.600000,-2.000000,39,planar,0.056220,0.019068,0.000216,0.660828,0.335330,0.003842,0.996158,0.006141,2.056209,22.885346,0.236996,-20.829138,0.844169,3.803998,1.671116,2.959830
-8,5,-3,-6.000000,4.400000,-2.000000,24,linear,0.033668,0.004238,0.000000,0.874137,0.125857,0.000006,0.999994,0.000308,1.706245,11.632416,0.168331,-9.926172,0.557359,3.074683,1.228748,2.517323
-8,8,10,-6.000000,6.800000,8.400000,21,planar,0.054082,0.021231,0.001140,0.607431,0.371481,0.021088,0.978912,0.010941,2.352074,1.260786,0.255391,1.091288,0.810799,0.392336,1.810799,-0.418463
-8,11,10,-6.000000,9.200000,8.400000,20,planar,0.089248,0.024180,0.000417,0.729066,0.266265,0.004669,0.995331,0.009652,2.131172,0.355420,0.324940,1.775752,0.789896,0.419629,1.789896,-0.370267
-7,-16,4,-5.200000,-12.400000,3.600000,20,planar,0.049272,0.019233,0.001215,0.609660,0.365681,0.024658,0.975342,0.010481,2.355247,26.134606,0.243718,-23.779359,0.804862,4.227249,1.756624,3.422387
-7,-12,8,-5.200000,-9.200000,6.800000,30,planar,0.062515,0.018613,0.000242,0.702273,0.293862,0.003865,0.996135,0.006551,2.056933,83.503728,0.250566,-81.446795,0.754742,5.916782,1.593469,5.162040
-7,-10,4,-5.200000,-7.600000,3.600000,23,linear,0.055239,0.009696,0.002779,0.824476,0.125216,0.050307,0.949693,0.011417,2.510007,29.877560,0.220391,-27.367554,1.018699,5.766832,2.012810,4.748133
-7,-10,10,-5.200000,-7.600000,8.400000,34,planar,0.068882,0.035626,0.001326,0.482805,0.497947,0.019248,0.980752,0.014818,2.454072,1.047200,0.301668,1.406872,0.795731,0.296417,1.786597,-0.499314
-7,-9,-3,-5.200000,-6.800000,-2.000000,25,linear,0.067195,0.007314,0.000000,0.891158,0.108835,0.000006,0.999994,0.000595,1.790861,56.156404,0.241958,-54.365543,0.474257,4.440646,1.268151,3.966389
-7,-9,10,-5.200000,-6.800000,8.400000,52,planar,0.050171,0.039093,0.000126,0.220815,0.776672,0.002513,0.997487,0.006277,2.027731,8.314583,0.287312,-6.286852,0.431524,1.024138,1.423314,0.592613
