rank,vx,vy,vz,label,num_points,gaussian_center_advantage,shell_center_penalty,ranking_adjustment,morphology_filter_penalty,total_score
0,6,-2,1,corner_like,275,2.879421,0.398547,0.000000,0.000000,3.277968
1,6,13,0,volumetric,36,2.835336,0.329004,0.000000,0.000000,3.164340
2,4,-3,-1,volumetric,193,2.785246,0.287700,0.000000,0.000000,3.072946
3,6,2,2,corner_like,161,2.762012,0.246134,0.000000,0.000000,3.008147
4,6,1,2,corner_like,206,2.683688,0.253136,0.000000,0.000000,2.936825
5,6,-3,1,corner_like,276,2.803596,0.081246,0.000000,0.000000,2.884842
6,6,3,2,corner_like,154,2.653074,0.183945,0.000000,0.000000,2.837019
7,-8,-7,8,planar,34,2.552528,0.257942,0.000000,0.000000,2.810470
8,-7,-7,8,planar,62,2.491674,0.268030,0.000000,0.000000,2.759704
9,-8,-6,8,planar,49,2.506183,0.193460,0.000000,0.000000,2.699644
10,4,-1,-1,corner_like,310,2.601651,0.051998,0.000000,0.000000,2.653648
11,6,7,0,planar,83,2.567656,0.078348,0.000000,0.000000,2.646004
12,6,3,3,planar,94,2.233836,0.393812,0.000000,0.000000,2.627649
13,-10,-5,8,planar,44,2.019771,0.590246,0.000000,0.000000,2.610017
14,-2,-11,8,planar,36,2.186065,0.412483,0.000000,0.000000,2.598547
15,-1,-11,8,planar,31,2.297167,0.286904,0.000000,0.000000,2.584071
16,6,14,1,corner_like,26,2.641705,-0.082174,0.000000,0.000000,2.559531
17,6,4,1,planar,212,2.534593,-0.004734,0.000000,0.000000,2.529859
18,4,-2,-1,volumetric,168,2.395232,0.131032,0.000000,0.000000,2.526264
19,6,12,-1,corner_like,35,2.575320,-0.056109,0.000000,0.000000,2.519212
20,-8,-5,8,planar,57,2.277379,0.189290,0.000000,0.000000,2.466669
21,1,1,-2,planar,1429,1.937996,0.516076,0.000000,0.000000,2.454072
22,0,-7,-2,linear,54,1.918047,0.524386,0.000000,0.000000,2.442433
23,0,-5,-2,planar,220,1.883999,0.545260,0.000000,0.000000,2.429259
24,-5,11,3,planar,49,2.437178,-0.012929,0.000000,0.000000,2.424249
25,6,1,3,planar,187,2.384408,0.014114,0.000000,0.000000,2.398522
26,6,-4,2,corner_like,123,2.416321,-0.096328,0.000000,0.000000,2.319993
27,-6,-8,8,planar,59,2.198510,0.112727,0.000000,0.000000,2.311237
28,2,6,-2,planar,64,1.947717,0.362791,0.000000,0.000000,2.310508
29,6,-3,2,corner_like,169,2.290833,0.011684,0.000000,0.000000,2.302518
30,6,4,-1,corner_like,204,2.253878,0.025324,0.000000,0.000000,2.279203
31,6,-3,0,corner_like,288,2.441887,-0.182950,0.000000,0.000000,2.258937
32,6,0,2,corner_like,147,2.253954,-0.006639,0.000000,0.000000,2.247315
33,2,7,-2,linear,44,1.891897,0.355112,0.000000,0.000000,2.247009
34,6,3,-1,corner_like,213,2.185997,0.023122,0.000000,0.000000,2.209120
35,-7,-8,8,planar,47,2.347275,-0.197169,0.000000,0.000000,2.150106
36,6,0,3,planar,224,2.002238,0.146010,0.000000,0.000000,2.148248
37,-6,11,3,linear,33,2.090394,0.052787,0.000000,0.000000,2.143180
38,6,2,3,planar,170,2.076148,0.066333,0.000000,0.000000,2.142481
39,6,2,-1,corner_like,272,2.439848,-0.310652,0.000000,0.000000,2.129195
40,6,2,0,planar,243,2.191695,-0.063951,0.000000,0.000000,2.127744
41,-8,-8,8,planar,24,2.467679,-0.343175,0.000000,0.000000,2.124504
42,-9,-6,8,planar,35,2.067452,0.056663,0.000000,0.000000,2.124115
43,6,-2,2,volumetric,201,2.289798,-0.178990,0.000000,0.000000,2.110808
44,1,2,-2,planar,667,1.801356,0.308640,0.000000,0.000000,2.109996
45,-5,-8,8,planar,63,2.378941,-0.278297,0.000000,0.000000,2.100644
46,-9,-3,8,planar,56,2.161980,-0.073873,0.000000,0.000000,2.088107
47,6,6,2,corner_like,60,2.121384,-0.056270,0.000000,0.000000,2.065114
48,-6,-7,8,planar,67,1.980189,0.070323,0.000000,0.000000,2.050513
49,-10,-7,8,planar,30,2.382606,-0.337148,0.000000,0.000000,2.045458
50,0,-6,-2,planar,114,1.737275,0.304321,0.000000,0.000000,2.041596
51,6,4,2,corner_like,149,2.083900,-0.048805,0.000000,0.000000,2.035095
52,6,-1,2,corner_like,141,2.038183,-0.012670,0.000000,0.000000,2.025512
53,-7,11,3,linear,24,1.890515,0.111778,0.000000,0.000000,2.002293
54,0,-4,-2,planar,411,1.695486,0.235749,0.000000,0.000000,1.931236
55,6,-2,3,corner_like,197,1.951188,-0.028907,0.000000,0.000000,1.922281
56,6,5,2,volumetric,58,2.172327,-0.256479,0.000000,0.000000,1.915848
57,6,-1,3,planar,229,1.811054,0.095098,0.000000,0.000000,1.906151
58,6,-2,0,corner_like,160,2.104318,-0.215324,0.000000,0.000000,1.888994
59,2,5,-2,planar,85,1.680668,0.200637,0.000000,0.000000,1.881306
60,6,-16,1,planar,15,1.845921,-0.025640,0.000000,0.000000,1.820281
61,-5,18,2,planar,15,1.783915,0.015526,0.000000,0.000000,1.799441
62,6,1,0,planar,291,1.884528,-0.113526,0.000000,0.000000,1.771002
63,-9,-5,8,planar,55,1.716467,0.052999,0.000000,0.000000,1.769465
64,6,6,0,planar,90,2.084648,-0.320209,0.000000,0.000000,1.764439
65,0,-3,-2,planar,923,1.573645,0.127656,0.000000,0.000000,1.701302
66,1,0,-2,planar,1343,2.107231,-0.464994,0.000000,0.000000,1.642237
67,1,-1,-2,corner_like,1646,1.960966,-0.324566,0.000000,0.000000,1.636400
68,1,-2,-2,planar,1447,1.490530,0.136911,0.000000,0.000000,1.627441
69,-4,11,7,planar,27,1.770169,-0.194019,0.000000,0.000000,1.576150
70,2,4,-2,planar,147,1.348799,0.206212,0.000000,0.000000,1.555010
71,1,3,-2,planar,331,1.485330,0.033032,0.000000,0.000000,1.518362
72,-8,11,3,planar,18,1.375410,0.116182,0.000000,0.000000,1.491593
73,6,-1,1,planar,153,1.625116,-0.173184,0.000000,0.000000,1.451933
74,-11,-7,8,planar,17,1.727201,-0.300272,0.000000,0.000000,1.426928
75,-9,-8,8,planar,30,1.806275,-0.406319,0.000000,0.000000,1.399955
76,-10,-11,8,planar,15,1.627666,-0.229711,0.000000,0.000000,1.397955
77,-5,-11,8,planar,25,1.629629,-0.300729,0.000000,0.000000,1.328900
78,3,15,3,linear,33,2.002997,-0.846830,0.000000,0.000000,1.156167
79,-9,-7,8,planar,38,1.318623,-0.235189,0.000000,0.000000,1.083434
80,-3,11,3,planar,64,1.307673,-0.228292,0.000000,0.000000,1.079381
81,-10,-6,8,planar,37,1.358003,-0.289994,0.000000,0.000000,1.068009
82,-7,-6,8,planar,68,1.276408,-0.214366,0.000000,0.000000,1.062042
83,6,1,1,planar,266,1.120655,-0.059121,0.000000,0.000000,1.061535
84,-12,4,8,planar,24,1.235079,-0.231091,0.000000,0.000000,1.003988
85,1,-3,-2,planar,676,1.059323,-0.090493,0.000000,0.000000,0.968830
86,2,3,-2,planar,245,0.945606,0.003149,0.000000,0.000000,0.948755
87,-13,-7,8,planar,21,1.206538,-0.287769,0.000000,0.000000,0.918769
88,6,8,2,corner_like,38,1.648937,-0.752185,0.000000,0.000000,0.896753
89,6,7,2,volumetric,35,1.004453,-0.146068,0.000000,0.000000,0.858385
90,-4,11,3,planar,45,1.317601,-0.482559,0.000000,0.000000,0.835042
91,1,4,-2,planar,187,0.883217,-0.110807,0.000000,0.000000,0.772410
92,-1,-9,-2,linear,36,0.817730,-0.055256,0.000000,0.000000,0.762474
93,6,5,-1,planar,110,1.287938,-0.535533,0.000000,0.000000,0.752406
94,0,-10,6,planar,38,1.107023,-0.359007,0.000000,0.000000,0.748016
95,1,-4,-2,planar,342,0.783094,-0.059683,0.000000,0.000000,0.723410
96,6,3,0,planar,202,1.314311,-0.632733,0.000000,0.000000,0.681578
97,6,-3,3,planar,150,1.025098,-0.345825,0.000000,0.000000,0.679273
98,-12,-7,8,planar,17,0.504347,0.030326,0.000000,0.000000,0.534673
99,6,5,0,corner_like,115,0.739882,-0.218745,0.000000,0.000000,0.521137
100,6,-2,-1,corner_like,68,0.446755,0.048354,0.000000,0.000000,0.495109
101,6,4,3,planar,109,0.700840,-0.226993,0.000000,0.000000,0.473847
102,-6,6,8,planar,17,1.102214,-0.637728,0.000000,0.000000,0.464486
103,-11,-6,8,planar,22,0.219949,0.241941,0.000000,0.000000,0.461890
104,-8,-11,8,planar,15,1.032702,-0.587714,0.000000,0.000000,0.444988
105,6,-4,3,planar,74,0.680687,-0.274613,0.000000,0.000000,0.406075
106,-4,-8,8,linear,47,0.529016,-0.167394,0.000000,0.000000,0.361622
107,6,5,3,planar,16,0.528888,-0.178597,0.000000,0.000000,0.350291
108,1,-5,-2,planar,171,0.486534,-0.202241,0.000000,0.000000,0.284293
109,-3,-11,8,linear,23,0.815285,-0.546902,0.000000,0.000000,0.268382
110,1,-8,4,corner_like,121,0.628149,-0.365476,0.000000,0.000000,0.262673
111,-9,4,8,planar,62,0.390081,-0.128665,0.000000,0.000000,0.261416
112,6,-5,2,planar,93,0.778354,-0.544858,0.000000,0.000000,0.233496
113,1,5,-2,planar,113,0.355003,-0.151238,0.000000,0.000000,0.203765
114,2,9,-2,linear,17,0.059580,0.064646,0.000000,0.000000,0.124226
115,6,11,-1,planar,47,0.055556,0.038834,0.000000,0.000000,0.094390
116,6,-5,3,planar,72,0.149357,-0.055440,0.000000,0.000000,0.093918
117,-4,-11,8,planar,46,0.104736,-0.047889,0.000000,0.000000,0.056847
118,-4,18,2,planar,22,-0.018581,0.062775,0.000000,0.000000,0.044194
119,-9,3,8,planar,61,0.270454,-0.227141,0.000000,0.000000,0.043313
120,1,-6,-2,planar,104,0.334724,-0.302670,0.000000,0.000000,0.032054
121,-6,18,2,planar,15,0.132859,-0.132852,0.000000,0.000000,0.000007
122,3,-8,4,planar,46,0.126091,-0.139718,0.000000,0.000000,-0.013627
123,6,10,1,planar,36,-0.088589,0.035584,0.000000,0.000000,-0.053004
124,2,2,-2,planar,411,0.268330,-0.340588,0.000000,0.000000,-0.072258
125,6,-9,1,corner_like,50,0.300576,-0.411111,0.000000,0.000000,-0.110535
126,4,-13,4,planar,16,-0.106566,-0.018102,0.000000,0.000000,-0.124668
127,12,-1,-1,linear,24,-0.757915,0.631967,0.000000,0.000000,-0.125948
128,-10,3,8,planar,32,-0.313590,0.131598,0.000000,0.000000,-0.181991
129,0,-2,-2,planar,1051,-0.129333,-0.073587,0.000000,0.000000,-0.202920
130,6,6,-1,planar,112,0.190616,-0.394924,0.000000,0.000000,-0.204308
131,6,-3,-1,corner_like,184,-0.027718,-0.227208,0.000000,0.000000,-0.254926
132,-6,7,8,planar,35,-0.008493,-0.247665,0.000000,0.000000,-0.256158
133,-10,7,8,planar,24,-0.148873,-0.135977,0.000000,0.000000,-0.284851
134,6,4,0,planar,177,0.119373,-0.409499,0.000000,0.000000,-0.290126
135,-8,4,8,planar,55,-0.640073,0.272590,0.000000,0.000000,-0.367483
136,-1,-8,-2,linear,43,-0.158711,-0.226765,0.000000,0.000000,-0.385476
137,6,-7,2,corner_like,57,-0.202495,-0.187491,0.000000,0.000000,-0.389986
138,6,-10,2,planar,28,-0.329778,-0.066161,0.000000,0.000000,-0.395939
139,1,6,-2,planar,63,-0.266133,-0.220418,0.000000,0.000000,-0.486551
140,6,-5,-1,planar,137,-0.545863,0.045978,0.000000,0.000000,-0.499885
141,6,-6,1,planar,124,-0.489063,-0.045901,0.000000,0.000000,-0.534964
142,-1,-7,-2,planar,98,-0.450862,-0.103998,0.000000,0.000000,-0.554860
143,6,-13,2,planar,16,0.125303,-0.747170,0.000000,0.000000,-0.621867
144,2,1,-2,planar,686,-0.532644,-0.121616,0.000000,0.000000,-0.654260
145,-7,-11,8,planar,22,-0.820419,0.086552,0.000000,0.000000,-0.733866
146,4,0,4,planar,19,-0.865109,0.096037,0.000000,0.000000,-0.769072
147,-10,4,8,planar,41,-1.035190,0.219511,0.000000,0.000000,-0.815678
148,0,-9,-2,linear,40,-2.964928,2.060637,0.000000,0.000000,-0.904290
149,-1,11,7,planar,19,-1.296226,0.377982,0.000000,0.000000,-0.918244
150,6,-9,2,planar,29,-1.420914,0.486976,0.000000,0.000000,-0.933938
151,-2,11,7,linear,16,-1.048199,0.090094,0.000000,0.000000,-0.958104
152,-9,2,8,planar,61,-1.094661,0.121846,0.000000,0.000000,-0.972814
153,1,8,-2,linear,38,-0.999477,0.005986,0.000000,0.000000,-0.993491
154,-10,-4,8,linear,21,-1.386594,0.388697,0.000000,0.000000,-0.997897
155,6,-7,1,planar,107,-1.013854,0.005770,0.000000,0.000000,-1.008083
156,6,0,0,planar,195,-1.155408,0.112542,0.000000,0.000000,-1.042867
157,-6,-11,8,planar,25,-1.336654,0.282129,0.000000,0.000000,-1.054524
158,6,8,1,planar,65,-0.935816,-0.148039,0.000000,0.000000,-1.083855
159,6,-11,2,planar,24,-1.786858,0.695693,0.000000,0.000000,-1.091165
160,-1,-5,-2,planar,153,-1.057839,-0.057235,0.000000,0.000000,-1.115074
161,-1,-6,-2,planar,118,-1.633323,0.516060,0.000000,0.000000,-1.117263
162,-8,-10,6,planar,27,-1.621109,0.495526,0.000000,0.000000,-1.125583
163,-8,6,8,planar,18,-1.799083,0.648227,0.000000,0.000000,-1.150856
164,2,0,-2,planar,734,-1.389359,0.225113,0.000000,0.000000,-1.164246
165,5,4,4,planar,49,-1.360596,0.157137,0.000000,0.000000,-1.203459
166,-11,-5,8,planar,18,-1.251559,0.010233,0.000000,0.000000,-1.241326
167,-1,-8,5,linear,25,-1.971618,0.713492,0.000000,0.000000,-1.258126
168,-2,-9,-2,linear,32,-1.600179,0.341896,0.000000,0.000000,-1.258283
169,-9,6,8,planar,19,-1.072686,-0.191112,0.000000,0.000000,-1.263798
170,1,-7,-2,planar,84,-1.256026,-0.075598,0.000000,0.000000,-1.331624
171,3,-5,4,corner_like,96,-1.381671,-0.079423,0.000000,0.000000,-1.461094
172,-5,18,1,planar,23,-1.353793,-0.164261,0.000000,0.000000,-1.518054
173,3,-7,4,planar,49,-1.179804,-0.347182,0.000000,0.000000,-1.526986
174,-2,18,-1,planar,35,-1.408366,-0.129009,0.000000,0.000000,-1.537376
175,5,-2,4,linear,37,-1.860668,0.241046,0.000000,0.000000,-1.619621
176,0,2,-2,planar,917,-1.767611,0.129183,0.000000,0.000000,-1.638428
177,6,-12,2,linear,17,-2.119796,0.468055,0.000000,0.000000,-1.651741
178,-7,-10,6,linear,39,-2.498895,0.829272,0.000000,0.000000,-1.669623
179,-10,2,8,planar,25,-3.329818,1.623083,0.000000,0.000000,-1.706734
180,2,-5,4,planar,120,-1.517398,-0.201610,0.000000,0.000000,-1.719008
181,-9,-4,8,linear,30,-1.946764,0.205445,0.000000,0.000000,-1.741319
182,0,-10,7,planar,63,-2.371195,0.625092,0.000000,0.000000,-1.746103
183,3,6,-2,planar,50,-2.009707,0.232968,0.000000,0.000000,-1.776740
184,6,-8,2,planar,46,-2.469894,0.603260,0.000000,0.000000,-1.866634
185,3,10,-2,linear,15,-1.888258,-0.008547,0.000000,0.000000,-1.896805
186,-9,1,8,planar,61,-2.740360,0.809797,0.000000,0.000000,-1.930563
187,0,1,-2,planar,1065,-2.422239,0.461047,0.000000,0.000000,-1.961191
188,12,-3,0,planar,45,-2.842669,0.861015,0.000000,0.000000,-1.981654
189,-1,-4,-2,planar,448,-2.023076,0.021472,0.000000,0.000000,-2.001604
190,3,-6,4,planar,48,-1.889902,-0.134178,0.000000,0.000000,-2.024080
191,0,-8,4,planar,162,-2.388852,0.360925,0.000000,0.000000,-2.027928
192,-5,9,8,linear,18,-2.989976,0.863694,0.000000,0.000000,-2.126282
193,-6,10,8,planar,17,-2.680616,0.519136,0.000000,0.000000,-2.161480
194,-1,18,2,planar,35,-2.729000,0.512796,0.000000,0.000000,-2.216203
195,6,-8,1,planar,88,-2.401728,0.166495,0.000000,0.000000,-2.235233
196,3,-3,4,planar,161,-2.488948,0.247623,0.000000,0.000000,-2.241325
197,6,-6,2,corner_like,57,-2.873240,0.620860,0.000000,0.000000,-2.252380
198,6,7,-1,planar,86,-2.487106,0.197219,0.000000,0.000000,-2.289887
199,1,-8,-2,planar,42,-2.892727,0.571669,0.000000,0.000000,-2.321058
