vx,vy,vz,center_x,center_y,center_z,num_points,label,eig1,eig2,eig3,linearity,planarity,scattering,anisotropy,omnivariance,gaussian_avg_mahalanobis2,gaussian_center_mahalanobis2,gaussian_avg_euclidean,gaussian_center_advantage,shell_avg_residual,shell_center_residual,shell_avg_radius,shell_center_penalty
6,9,-1,6.500000,9.500000,-0.500000,62,planar,0.106468,0.087055,0.000246,0.182343,0.815348,0.002309,0.997691,0.013159,2.141577,46.771686,0.413344,-44.630109,0.529647,3.844953,1.446559,3.315306
6,9,0,6.500000,9.500000,0.500000,46,planar,0.085034,0.053137,0.000210,0.375108,0.622427,0.002465,0.997535,0.009820,2.096588,32.616447,0.344076,-30.519859,0.473300,3.058480,1.314700,2.585180
6,9,1,6.500000,9.500000,1.500000,65,planar,0.112700,0.084524,0.000142,0.250007,0.748736,0.001257,0.998743,0.011051,2.071232,23.608243,0.413486,-21.537012,0.337219,2.354085,1.192752,2.016866
6,10,-1,6.500000,10.500000,-0.500000,35,planar,0.130979,0.091649,0.001089,0.300276,0.691408,0.008316,0.991684,0.023558,2.431461,36.464777,0.443826,-34.033316,0.622767,4.253535,1.597628,3.630768
6,10,0,6.500000,10.500000,0.500000,34,planar,0.127838,0.065639,0.001479,0.486548,0.501880,0.011571,0.988429,0.023154,2.498186,18.533483,0.419959,-16.035297,0.758875,2.462433,1.714837,1.703558
6,10,1,6.500000,10.500000,1.500000,36,planar,0.116846,0.075816,0.005545,0.351141,0.601404,0.047454,0.952546,0.036623,2.747212,2.835801,0.417948,-0.088589,0.974822,1.010406,1.896650,0.035584
6,10,2,6.500000,10.500000,2.500000,15,linear,0.119505,0.011088,0.000915,0.907218,0.085126,0.007656,0.992344,0.010663,2.227635,16.905930,0.325583,-14.678294,0.626119,3.610452,1.623766,2.984333
6,11,-2,6.500000,11.500000,-1.500000,22,linear,0.076617,0.012532,0.004728,0.836432,0.101853,0.061715,0.938285,0.016559,2.614166,10.290955,0.260469,-7.676789,0.525641,1.327588,1.353450,0.801947
6,11,-1,6.500000,11.500000,-0.500000,47,planar,0.067540,0.047130,0.002620,0.302185,0.659019,0.038796,0.961204,0.020280,2.631211,2.575655,0.314126,0.055556,0.713739,0.752573,1.619092,0.038834
6,11,0,6.500000,11.500000,0.500000,46,planar,0.077774,0.038697,0.003311,0.502435,0.454994,0.042571,0.957429,0.021519,2.670793,6.382161,0.323233,-3.711368,0.760957,1.112480,1.643410,0.351523
6,11,1,6.500000,11.500000,1.500000,47,planar,0.069967,0.032938,0.002735,0.529232,0.431681,0.039088,0.960912,0.018472,2.631490,8.082217,0.301201,-5.450726,0.804486,1.649619,1.715668,0.845133
