vx,vy,vz,center_x,center_y,center_z,num_points,label,eig1,eig2,eig3,linearity,planarity,scattering,anisotropy,omnivariance,gaussian_avg_mahalanobis2,gaussian_center_mahalanobis2,gaussian_avg_euclidean,gaussian_center_advantage,shell_avg_residual,shell_center_residual,shell_avg_radius,shell_center_penalty
-13,9,10,-10.000000,7.600000,8.400000,16,linear,0.090042,0.001154,0.000002,0.987180,0.012799,0.000021,0.999979,0.000584,1.431332,2.217224,0.255763,-0.785892,0.372479,0.196500,1.096679,-0.175978
-12,-9,10,-9.200000,-6.800000,8.400000,20,linear,0.096427,0.000220,0.000002,0.997720,0.002258,0.000022,0.999978,0.000356,1.113506,3.603290,0.269412,-2.489784,0.360914,0.500086,0.831827,0.139172
-12,-8,10,-9.200000,-6.000000,8.400000,24,planar,0.053745,0.050465,0.000613,0.061037,0.927564,0.011399,0.988601,0.011844,2.244613,11.603347,0.283028,-9.358733,0.406204,1.993844,1.276132,1.587640
-12,-7,10,-9.200000,-5.200000,8.400000,26,planar,0.074873,0.044083,0.000190,0.411230,0.586233,0.002536,0.997464,0.008558,2.042541,11.302946,0.333017,-9.260405,0.485053,1.618384,1.470487,1.133330
-12,-6,10,-9.200000,-4.400000,8.400000,21,planar,0.051407,0.039707,0.000245,0.227595,0.767643,0.004762,0.995238,0.007935,2.050483,3.415219,0.261519,-1.364736,0.398373,0.498930,1.125113,0.100557
-12,-4,10,-9.200000,-2.800000,8.400000,24,linear,0.059793,0.009399,0.000090,0.842803,0.155693,0.001504,0.998496,0.003698,1.887838,14.250735,0.226892,-12.362897,0.475035,1.642661,1.078522,1.167626
-12,2,10,-9.200000,2.000000,8.400000,15,linear,0.045172,0.007139,0.000081,0.841965,0.156235,0.001800,0.998200,0.002971,1.801945,5.195145,0.217681,-3.393200,0.464062,1.158580,1.461739,0.694518
-12,3,10,-9.200000,2.800000,8.400000,27,linear,0.065320,0.015771,0.000142,0.758554,0.239269,0.002177,0.997823,0.005271,1.973863,2.428853,0.249682,-0.454990,0.452925,0.331294,1.205655,-0.121632
-12,4,10,-9.200000,3.600000,8.400000,32,planar,0.064928,0.045168,0.000438,0.304330,0.688921,0.006748,0.993252,0.010872,2.196968,0.627777,0.310509,1.569191,0.565200,0.172391,1.485747,-0.392809
-12,5,10,-9.200000,4.400000,8.400000,21,linear,0.072624,0.000372,0.000003,0.994873,0.005090,0.000037,0.999963,0.000416,1.200351,2.395082,0.237666,-1.194731,0.244822,0.307261,0.920196,0.062439
-12,8,10,-9.200000,6.800000,8.400000,18,planar,0.046703,0.021572,0.000120,0.538094,0.459342,0.002564,0.997436,0.004941,1.928246,0.451581,0.223518,1.476666,0.796461,0.581307,1.725615,-0.215154
-12,22,-1,-9.200000,18.000000,-0.400000,18,planar,0.063181,0.039004,0.000280,0.382662,0.612903,0.004435,0.995565,0.008839,2.057273,29.685674,0.302651,-27.628401,0.385532,3.127308,1.291692,2.741776
-11,-10,10,-8.400000,-7.600000,8.400000,19,planar,0.055047,0.047752,0.001373,0.132519,0.842538,0.024943,0.975057,0.015339,2.406548,2.043517,0.283984,0.363032,0.490697,0.590377,1.314102,0.099679
-11,-9,10,-8.400000,-6.800000,8.400000,22,planar,0.077839,0.029368,0.000275,0.622710,0.373752,0.003538,0.996462,0.008571,2.071672,19.340560,0.287736,-17.268888,0.369939,2.260001,1.117901,1.890062
-11,-8,10,-8.400000,-6.000000,8.400000,19,planar,0.068545,0.045111,0.000192,0.341883,0.655316,0.002801,0.997199,0.008405,2.013174,3.236576,0.304294,-1.223402,0.285712,0.545823,1.068288,0.260111
-11,-7,10,-8.400000,-5.200000,8.400000,31,planar,0.071917,0.053493,0.000374,0.256189,0.738613,0.005198,0.994802,0.011288,2.167785,9.041339,0.334121,-6.873554,0.536684,1.471964,1.416825,0.935280
-11,-6,10,-8.400000,-4.400000,8.400000,44,planar,0.073257,0.041802,0.000094,0.429381,0.569339,0.001280,0.998720,0.006597,2.002333,7.283137,0.329538,-5.280803,0.274828,0.855363,1.219243,0.580535
-11,-5,10,-8.400000,-3.600000,8.400000,22,linear,0.060988,0.000149,0.000004,0.997564,0.002371,0.000064,0.999936,0.000329,1.066342,6.685428,0.209992,-5.619086,0.373752,1.263680,0.786507,0.889928
-11,-4,10,-8.400000,-2.800000,8.400000,30,linear,0.062915,0.002530,0.000261,0.959792,0.036058,0.004150,0.995850,0.003464,1.844500,12.314719,0.222504,-10.470220,0.556719,3.901456,1.348293,3.344737
-11,-3,10,-8.400000,-2.000000,8.400000,20,planar,0.021016,0.010380,0.000245,0.506084,0.482237,0.011679,0.988321,0.003769,1.960585,10.869319,0.166719,-8.908734,0.393819,2.214617,1.353073,1.820798
-11,1,10,-8.400000,1.200000,8.400000,36,planar,0.048825,0.019520,0.000181,0.600206,0.396091,0.003703,0.996297,0.005565,2.026416,1.182463,0.240292,0.843953,0.422642,0.034479,1.232910,-0.388163
-11,2,10,-8.400000,2.000000,8.400000,44,planar,0.044260,0.033001,0.000139,0.254384,0.742465,0.003151,0.996849,0.005884,2.023820,2.538384,0.263247,-0.514564,0.317866,0.538123,1.213518,0.220257
-11,3,10,-8.400000,2.800000,8.400000,45,planar,0.073397,0.040928,0.000183,0.442378,0.555134,0.002488,0.997512,0.008186,2.070070,0.994711,0.326087,1.075359,0.288524,0.236241,1.231668,-0.052283
-11,4,10,-8.400000,3.600000,8.400000,35,planar,0.086889,0.037033,0.000752,0.573792,0.417556,0.008651,0.991349,0.013424,2.323129,0.201363,0.308457,2.121766,0.598582,0.514344,1.442747,-0.084239
-11,5,10,-8.400000,4.400000,8.400000,45,planar,0.070407,0.041715,0.000110,0.407525,0.590909,0.001566,0.998434,0.006867,2.016073,2.280971,0.323996,-0.264898,0.205501,0.201593,1.167258,-0.003908
-11,8,10,-8.400000,6.800000,8.400000,20,planar,0.050733,0.044460,0.000167,0.123659,0.873046,0.003296,0.996704,0.007225,1.996820,3.035946,0.272311,-1.039126,0.292754,0.336883,1.017486,0.044128
-11,9,10,-8.400000,7.600000,8.400000,22,linear,0.079327,0.001641,0.000002,0.979315,0.020666,0.000020,0.999980,0.000588,1.537254,2.011404,0.243864,-0.474150,0.341358,0.353640,1.095686,0.012282
-11,12,10,-8.400000,10.000000,8.400000,17,linear,0.093969,0.000883,0.000002,0.990603,0.009371,0.000026,0.999974,0.000588,1.374913,9.775158,0.259712,-8.400245,0.419442,2.151513,1.030716,1.732071
-11,22,-1,-8.400000,18.000000,-0.400000,22,planar,0.057599,0.053168,0.000068,0.076935,0.921882,0.001184,0.998816,0.005932,1.936100,42.622155,0.317473,-40.686055,0.195750,3.346487,1.146015,3.150736
-10,-12,8,-7.600000,-9.200000,6.800000,24,planar,0.068780,0.019625,0.000200,0.714671,0.282427,0.002902,0.997098,0.006458,2.015906,64.162431,0.272856,-62.146525,0.440939,5.197272,1.286261,4.756332
-10,-9,10,-7.600000,-6.800000,8.400000,16,linear,0.129180,0.006104,0.000004,0.952750,0.047222,0.000028,0.999972,0.001421,1.739226,1.649682,0.320311,0.089544,0.262702,0.137556,1.102225,-0.125146
-10,-8,10,-7.600000,-6.000000,8.400000,30,planar,0.104700,0.047651,0.000716,0.544880,0.448282,0.006838,0.993162,0.015286,2.307624,10.124057,0.367368,-7.816433,0.541137,1.877259,1.523473,1.336122
-10,-7,-3,-7.600000,-5.200000,-2.000000,22,linear,0.080338,0.005161,0.000000,0.935754,0.064241,0.000005,0.999995,0.000562,1.742841,11.038024,0.255518,-9.295183,0.514518,1.995350,1.225496,1.480832
-10,-7,10,-7.600000,-5.200000,8.400000,20,planar,0.105526,0.058183,0.000847,0.448644,0.543332,0.008024,0.991976,0.017324,2.310616,2.977204,0.367606,-0.666588,0.500207,0.668261,1.280051,0.168054
-10,-6,10,-7.600000,-4.400000,8.400000,31,planar,0.086960,0.054002,0.001104,0.378997,0.608303,0.012701,0.987299,0.017310,2.414771,3.115743,0.331584,-0.700972,0.580494,0.709936,1.400187,0.129442
-10,-5,10,-7.600000,-3.600000,8.400000,21,planar,0.068371,0.043828,0.000193,0.358977,0.638194,0.002830,0.997170,0.008338,2.024180,1.015000,0.310181,1.009180,0.456581,0.136935,1.271043,-0.319645
-10,3,10,-7.600000,2.800000,8.400000,25,linear,0.064438,0.000415,0.000004,0.993556,0.006387,0.000057,0.999943,0.000461,1.230495,24.832091,0.219376,-23.601596,0.309804,4.014050,0.901037,3.704246
-10,4,10,-7.600000,3.600000,8.400000,34,planar,0.061379,0.044928,0.000324,0.268017,0.726706,0.005277,0.994723,0.009631,2.141949,0.459709,0.296025,1.682239,0.443590,0.367285,1.244832,-0.076305
-10,5,10,-7.600000,4.400000,8.400000,29,planar,0.062664,0.048661,0.002863,0.223465,0.730843,0.045692,0.954308,0.020591,2.612020,0.136778,0.311497,2.475242,0.601317,0.674111,1.400488,0.072794
-10,22,-1,-7.600000,18.000000,-0.400000,25,planar,0.058941,0.052147,0.000031,0.115276,0.884192,0.000532,0.999468,0.004584,1.915099,37.752766,0.317981,-35.837666,0.295472,3.014638,1.274766,2.719166
-9,-12,8,-6.800000,-9.200000,6.800000,34,planar,0.050914,0.020117,0.000044,0.604886,0.394242,0.000872,0.999128,0.003569,1.917780,100.092092,0.248000,-98.174312,0.406409,5.740830,1.392822,5.334421
-9,-10,10,-6.800000,-7.600000,8.400000,26,planar,0.057486,0.044461,0.005109,0.226575,0.684543,0.088883,0.911117,0.023549,2.689639,0.053003,0.293718,2.636636,0.519872,0.784441,1.376151,0.264569
-9,-9,10,-6.800000,-6.800000,8.400000,41,planar,0.064713,0.040442,0.000113,0.375064,0.623186,0.001750,0.998250,0.006667,2.012078,12.543561,0.298622,-10.531483,0.338356,1.411593,1.054960,1.073236
-9,-8,10,-6.800000,-6.000000,8.400000,38,planar,0.067562,0.046872,0.000329,0.306245,0.688887,0.004868,0.995132,0.010136,2.153793,4.165544,0.328669,-2.011750,0.527391,0.660795,1.503129,0.133404
-9,-7,10,-6.800000,-5.200000,8.400000,49,planar,0.055780,0.037305,0.000145,0.331218,0.666189,0.002593,0.997407,0.006702,2.040139,4.721941,0.290893,-2.681802,0.396138,0.562880,1.364166,0.166741
-9,-6,-3,-6.800000,-4.400000,-2.000000,30,linear,0.066887,0.004535,0.000000,0.932207,0.067787,0.000006,0.999994,0.000501,1.744834,16.932788,0.232315,-15.187955,0.446319,2.212510,1.082920,1.766191
-9,-6,10,-6.800000,-4.400000,8.400000,22,linear,0.050493,0.000197,0.000003,0.996106,0.003833,0.000061,0.999939,0.000313,1.095790,41.797267,0.192638,-40.701477,0.303682,5.210237,0.842161,4.906555
-9,-5,-3,-6.800000,-3.600000,-2.000000,15,linear,0.182567,0.006626,0.000141,0.963708,0.035519,0.000773,0.999227,0.005547,1.854572,13.019023,0.409742,-11.164450,0.496010,1.748322,1.437599,1.252313
-9,5,10,-6.800000,4.400000,8.400000,31,linear,0.067576,0.004327,0.000143,0.935971,0.061909,0.002120,0.997880,0.003473,1.860954,6.089593,0.226552,-4.228639,0.674991,3.106208,1.314526,2.431217
-9,6,-3,-6.800000,5.200000,-2.000000,30,linear,0.063791,0.002696,0.000001,0.957730,0.042258,0.000012,0.999988,0.000507,1.657635,6.437491,0.216366,-4.779856,0.406963,1.077582,0.928353,0.670619
-9,6,10,-6.800000,5.200000,8.400000,18,linear,0.046409,0.007378,0.000404,0.841033,0.150252,0.008715,0.991285,0.005174,2.028224,60.584983,0.212504,-58.556759,0.319443,5.547290,1.218647,5.227847
-9,8,10,-6.800000,6.800000,8.400000,21,planar,0.068821,0.037040,0.001320,0.461798,0.519027,0.019175,0.980825,0.014984,2.407895,1.107539,0.282716,1.300355,0.577263,0.091479,1.182361,-0.485783
-9,12,10,-6.800000,10.000000,8.400000,17,planar,0.086435,0.038663,0.000352,0.552691,0.443230,0.004078,0.995922,0.010561,2.093155,0.064816,0.318260,2.028340,0.453648,0.745080,1.264395,0.291431
-9,14,4,-6.800000,11.600000,3.600000,22,planar,0.061901,0.025145,0.000160,0.593797,0.403623,0.002580,0.997420,0.006288,1.988870,15.706599,0.271213,-13.717729,0.472165,1.884211,1.319230,1.412046
-9,22,-1,-6.800000,18.000000,-0.400000,24,planar,0.052387,0.048658,0.000232,0.071196,0.924377,0.004427,0.995573,0.008393,2.059835,34.828164,0.304623,-32.768329,0.360829,3.187206,1.340941,2.826377
-8,-14,10,-6.000000,-10.800000,8.400000,22,planar,0.073201,0.051225,0.000358,0.300213,0.694896,0.004891,0.995109,0.011031,2.129595,12.155679,0.335863,-10.026083,0.485622,2.147788,1.411194,1.662166
-8,-13,4,-6.000000,-10.000000,3.600000,18,linear,0.085279,0.012579,0.002686,0.852496,0.116009,0.031495,0.968505,0.014230,2.496601,17.137572,0.283758,-14.640971,0.828992,3.130148,1.751898,2.301156
-8,-12,8,-6.000000,-9.200000,6.800000,40,planar,0.066623,0.039589,0.000570,0.405777,0.585662,0.008562,0.991438,0.011458,2.265698,61.806851,0.307146,-59.541153,0.397701,5.480898,1.328680,5.083197
-8,-10,4,-6.000000,-7.600000,3.600000,27,planar,0.057707,0.022302,0.000867,0.613524,0.371452,0.015024,0.984976,0.010372,2.315371,53.388487,0.268418,-51.073116,0.680803,5.559620,1.680803,4.878817
-8,-10,10,-6.000000,-7.600000,8.400000,36,planar,0.072879,0.035681,0.006951,0.510408,0.394212,0.095379,0.904621,0.026244,2.754728,0.253329,0.303122,2.501399,0.470709,0.580828,1.299647,0.110118
-8,-9,10,-6.000000,-6.800000,8.400000,33,planar,0.072701,0.043571,0.000341,0.400674,0.594630,0.004695,0.995305,0.010264,2.151259,5.560324,0.326914,-3.409065,0.515763,0.767809,1.466021,0.252046
-8,-8,10,-6.000000,-6.000000,8.400000,46,planar,0.043376,0.040284,0.000059,0.071282,0.927349,0.001369,0.998631,0.004699,1.965623,6.542454,0.278669,-4.576831,0.300220,0.862689,1.246392,0.562469
-8,-7,-3,-6.000000,-5.200000,-2.000000,37,linear,0.076583,0.002214,0.000001,0.971094,0.028894,0.000012,0.999988,0.000536,1.631536,30.640828,0.243195,-29.009291,0.371036,3.631704,0.921808,3.260668
-8,-6,-3,-6.000000,-4.400000,-2.000000,17,linear,0.134000,0.008891,0.000112,0.933652,0.065509,0.000839,0.999161,0.005117,1.875388,31.728711,0.316987,-29.853323,0.357513,3.080946,1.158089,2.723433
-8,-5,-3,-6.000000,-3.600000,-2.000000,39,planar,0.056220,0.019068,0.000216,0.660828,0.335330,0.003842,0.996158,0.006141,2.056209,22.885346,0.236996,-20.829138,0.466843,3.051353,1.158073,2.584510
-8,5,-3,-6.000000,4.400000,-2.000000,24,linear,0.033668,0.004238,0.000000,0.874137,0.125857,0.000006,0.999994,0.000308,1.706245,11.632416,0.168331,-9.926172,0.461547,2.776551,1.077807,2.315004
-8,7,-3,-6.000000,6.000000,-2.000000,19,linear,0.023420,0.001444,0.000000,0.938357,0.061640,0.000003,0.999997,0.000134,1.468328,34.578856,0.135761,-33.110529,0.399092,4.594677,1.074577,4.195585
-8,8,10,-6.000000,6.800000,8.400000,21,planar,0.054082,0.021231,0.001140,0.607431,0.371481,0.021088,0.978912,0.010941,2.352074,1.260786,0.255391,1.091288,0.542926,0.184942,1.527461,-0.357984
-8,10,10,-6.000000,8.400000,8.400000,17,planar,0.034110,0.018069,0.000305,0.470272,0.520792,0.008936,0.991064,0.005727,2.026052,2.766502,0.197162,-0.740451,0.528482,0.825731,1.284337,0.297248
-8,11,10,-6.000000,9.200000,8.400000,20,planar,0.089248,0.024180,0.000417,0.729066,0.266265,0.004669,0.995331,0.009652,2.131172,0.355420,0.324940,1.775752,0.725810,0.434796,1.725810,-0.291014
-8,14,4,-6.000000,11.600000,3.600000,17,linear,0.050849,0.006031,0.000178,0.881402,0.115100,0.003498,0.996502,0.003792,1.872454,16.945965,0.206026,-15.073511,0.641312,2.499245,1.439337,1.857933
-8,15,8,-6.000000,12.400000,6.800000,17,linear,0.057429,0.000157,0.000000,0.997261,0.002736,0.000004,0.999996,0.000126,1.053215,96.095606,0.200650,-95.042391,0.352754,7.016639,0.751917,6.663885
-7,-16,4,-5.200000,-12.400000,3.600000,20,planar,0.049272,0.019233,0.001215,0.609660,0.365681,0.024658,0.975342,0.010481,2.355247,26.134606,0.243718,-23.779359,0.632292,3.602397,1.526365,2.970105
-7,-12,8,-5.200000,-9.200000,6.800000,30,planar,0.062515,0.018613,0.000242,0.702273,0.293862,0.003865,0.996135,0.006551,2.056933,83.503728,0.250566,-81.446795,0.597895,5.848458,1.403098,5.250563
-7,-10,4,-5.200000,-7.600000,3.600000,23,linear,0.055239,0.009696,0.002779,0.824476,0.125216,0.050307,0.949693,0.011417,2.510007,29.877560,0.220391,-27.367554,0.792733,5.472091,1.750539,4.679358
-7,-10,10,-5.200000,-7.600000,8.400000,34,planar,0.068882,0.035626,0.001326,0.482805,0.497947,0.019248,0.980752,0.014818,2.454072,1.047200,0.301668,1.406872,0.598741,0.220640,1.575756,-0.378101
-7,-9,-3,-5.200000,-6.800000,-2.000000,25,linear,0.067195,0.007314,0.000000,0.891158,0.108835,0.000006,0.999994,0.000595,1.790861,56.156404,0.241958,-54.365543,0.403209,4.343153,1.148758,3.939944
-7,-9,10,-5.200000,-6.800000,8.400000,52,planar,0.050171,0.039093,0.000126,0.220815,0.776672,0.002513,0.997487,0.006277,2.027731,8.314583,0.287312,-6.286852,0.313312,1.013596,1.289544,0.700284
-7,-8,-3,-5.200000,-6.000000,-2.000000,19,linear,0.023854,0.004217,0.000000,0.823205,0.176789,0.000006,0.999994,0.000246,1.675178,50.068547,0.143177,-48.393368,0.394623,6.890808,1.111785,6.496186
-7,-7,-3,-5.200000,-5.200000,-2.000000,28,linear,0.165813,0.015081,0.000052,0.909047,0.090638,0.000314,0.999686,0.005071,1.910608,49.549364,0.396918,-47.638757,0.309105,3.911472,1.213906,3.602367
-7,-6,-3,-5.200000,-4.400000,-2.000000,42,planar,0.058328,0.032624,0.000083,0.440682,0.557895,0.001423,0.998577,0.005405,1.981710,43.510393,0.256254,-41.528683,0.587667,3.954412,1.238301,3.366745
-7,-5,-3,-5.200000,-3.600000,-2.000000,53,linear,0.087647,0.007378,0.000044,0.915825,0.083672,0.000503,0.999497,0.003055,1.875510,39.951981,0.265465,-38.076471,0.552526,3.346735,1.195799,2.794209
-7,-4,-3,-5.200000,-2.800000,-2.000000,22,linear,0.015164,0.000731,0.000000,0.951780,0.048217,0.000004,0.999996,0.000084,1.298715,36.621027,0.107015,-35.322313,0.372109,4.958884,0.947147,4.586776
-7,5,-3,-5.200000,4.400000,-2.000000,38,planar,0.068249,0.034387,0.000073,0.496150,0.502778,0.001072,0.998928,0.005559,1.972199,19.515810,0.268114,-17.543611,0.291404,2.187911,0.880866,1.896507
-7,6,-3,-5.200000,5.200000,-2.000000,39,linear,0.064678,0.001322,0.000001,0.979556,0.020429,0.000015,0.999985,0.000435,1.515243,24.247485,0.221265,-22.732242,0.417298,3.620720,0.930099,3.203422
-7,7,-3,-5.200000,6.000000,-2.000000,32,linear,0.081026,0.002519,0.000001,0.968910,0.031082,0.000008,0.999992,0.000508,1.651030,31.585100,0.257971,-29.934070,0.292083,3.687553,1.000511,3.395470
-7,8,10,-5.200000,6.800000,8.400000,24,planar,0.050113,0.037151,0.003167,0.258655,0.678140,0.063205,0.936795,0.018067,2.601171,0.690075,0.264134,1.911096,0.708359,0.086391,1.544390,-0.621968
-7,9,10,-5.200000,7.600000,8.400000,24,planar,0.057176,0.031663,0.001061,0.446220,0.535221,0.018559,0.981441,0.012431,2.364231,2.571381,0.265719,-0.207150,0.521193,0.845595,1.314269,0.324403
-7,10,10,-5.200000,8.400000,8.400000,24,planar,0.098638,0.029724,0.000543,0.698660,0.295830,0.005510,0.994490,0.011680,2.213288,1.038121,0.348301,1.175167,0.763023,0.108014,1.761874,-0.655009
-7,11,-3,-5.200000,9.200000,-2.000000,15,linear,0.043383,0.005851,0.000000,0.865135,0.134861,0.000004,0.999996,0.000341,1.709548,10.952899,0.180005,-9.243351,0.442442,2.213444,1.128409,1.771001
-7,11,10,-5.200000,9.200000,8.400000,15,linear,0.092612,0.019925,0.000336,0.784852,0.211519,0.003629,0.996371,0.008528,2.046886,0.491620,0.299915,1.555266,0.371564,0.434639,1.276769,0.063074
-7,12,10,-5.200000,10.000000,8.400000,21,linear,0.065715,0.000343,0.000002,0.994777,0.005200,0.000024,0.999976,0.000327,1.182957,6.768015,0.213615,-5.585058,0.432295,1.552604,0.836741,1.120309
-7,13,10,-5.200000,10.800000,8.400000,16,planar,0.049335,0.015978,0.000224,0.676131,0.319320,0.004550,0.995450,0.005614,1.973007,0.257028,0.215373,1.715979,0.837866,0.244605,1.792633,-0.593261
-7,14,4,-5.200000,11.600000,3.600000,35,planar,0.059690,0.019231,0.001074,0.677810,0.304197,0.017993,0.982007,0.010723,2.381879,7.017164,0.264318,-4.635285,0.831337,0.862247,1.831337,0.030910
-7,15,8,-5.200000,12.400000,6.800000,22,planar,0.063073,0.016185,0.000459,0.743388,0.249342,0.007270,0.992730,0.007764,2.138742,81.447395,0.260548,-79.308653,0.542354,6.393687,1.530522,5.851332
-7,22,-1,-5.200000,18.000000,-0.400000,19,planar,0.062260,0.037040,0.001058,0.405082,0.577921,0.016997,0.983003,0.013463,2.341948,36.333200,0.297118,-33.991252,0.448860,3.925426,1.424540,3.476566
-6,-16,4,-4.400000,-12.400000,3.600000,17,linear,0.060699,0.000145,0.000000,0.997610,0.002387,0.000003,0.999997,0.000116,1.045343,121.991840,0.206820,-120.946497,0.337959,9.265086,0.745521,8.927127
-6,-14,10,-4.400000,-10.800000,8.400000,17,planar,0.078497,0.039043,0.000340,0.502619,0.493049,0.004332,0.995668,0.010139,2.085839,6.398238,0.309521,-4.312398,0.456360,1.312541,1.348276,0.856180
-6,-13,4,-4.400000,-10.000000,3.600000,16,linear,0.029395,0.000837,0.000000,0.971516,0.028482,0.000002,0.999998,0.000104,1.333929,75.390512,0.149967,-74.056584,0.400478,7.225973,0.968959,6.825495
-6,-12,8,-4.400000,-9.200000,6.800000,37,planar,0.049021,0.017393,0.000085,0.645182,0.353090,0.001728,0.998272,0.004164,1.949568,104.902121,0.239285,-102.952552,0.289352,6.146986,1.264829,5.857634
-6,-11,-3,-4.400000,-8.400000,-2.000000,20,linear,0.063576,0.002774,0.000000,0.956370,0.043627,0.000003,0.999997,0.000321,1.633733,85.737490,0.220100,-84.103757,0.405202,6.036350,1.053009,5.631148
-6,-10,4,-4.400000,-7.600000,3.600000,34,planar,0.071373,0.039221,0.001516,0.450468,0.528296,0.021236,0.978764,0.016189,2.488404,28.824132,0.297750,-26.335727,0.637161,4.826209,1.490690,4.189047
-6,-10,10,-4.400000,-7.600000,8.400000,38,planar,0.079602,0.041778,0.008250,0.475164,0.421193,0.103643,0.896357,0.030161,2.780950,0.244013,0.325801,2.536938,0.622183,0.564235,1.502767,-0.057947
-6,-9,-3,-4.400000,-6.800000,-2.000000,24,linear,0.059221,0.002512,0.000000,0.957587,0.042407,0.000006,0.999994,0.000379,1.628210,120.728940,0.213745,-119.100730,0.387420,8.144913,1.012069,7.757493
-6,-9,10,-4.400000,-6.800000,8.400000,23,linear,0.062525,0.000701,0.000003,0.988794,0.011150,0.000055,0.999945,0.000533,1.338828,32.943385,0.212755,-31.604557,0.381772,5.012006,1.021285,4.630234
-6,-8,-3,-4.400000,-6.000000,-2.000000,38,linear,0.069282,0.001844,0.000001,0.973382,0.026607,0.000011,0.999989,0.000459,1.591899,77.485728,0.231024,-75.893830,0.371158,4.978626,0.893509,4.607468
-6,-7,-3,-4.400000,-5.200000,-2.000000,46,linear,0.079552,0.000843,0.000002,0.989398,0.010580,0.000021,0.999979,0.000486,1.415352,67.026027,0.244602,-65.610675,0.349169,5.758777,0.929376,5.409608
-6,-6,-3,-4.400000,-4.400000,-2.000000,52,linear,0.086427,0.000748,0.000002,0.991344,0.008629,0.000027,0.999973,0.000533,1.391569,60.251896,0.254893,-58.860327,0.354512,5.638651,0.988598,5.284140
-6,-5,-3,-4.400000,-3.600000,-2.000000,70,planar,0.088982,0.025125,0.000055,0.717638,0.281743,0.000619,0.999381,0.004975,1.974207,55.681696,0.302188,-53.707490,0.290684,3.991187,0.833637,3.700503
-6,-4,-3,-4.400000,-2.800000,-2.000000,51,planar,0.054868,0.024147,0.000069,0.559901,0.438844,0.001256,0.998744,0.004502,1.967438,52.457894,0.251558,-50.490456,0.337935,4.379768,1.075726,4.041833
-6,4,-3,-4.400000,3.600000,-2.000000,53,planar,0.059156,0.019998,0.000052,0.661952,0.337177,0.000871,0.999129,0.003935,1.947295,31.303237,0.275326,-29.355941,0.426354,3.023617,1.403800,2.597263
-6,5,-3,-4.400000,4.400000,-2.000000,50,linear,0.107951,0.021571,0.000036,0.800178,0.199492,0.000331,0.999669,0.004364,1.941364,31.684006,0.352395,-29.742642,0.398715,2.702999,1.377838,2.304284
-6,6,-3,-4.400000,5.200000,-2.000000,42,linear,0.135662,0.017473,0.000040,0.871202,0.128502,0.000297,0.999703,0.004569,1.930146,29.327648,0.385915,-27.397502,0.537398,2.604236,1.536148,2.066838
