vx,vy,vz,center_x,center_y,center_z,num_points,label,eig1,eig2,eig3,linearity,planarity,scattering,anisotropy,omnivariance,gaussian_avg_mahalanobis2,gaussian_center_mahalanobis2,gaussian_avg_euclidean,gaussian_center_advantage,shell_avg_residual,shell_center_residual,shell_avg_radius,shell_center_penalty
-9,18,-1,-8.500000,18.500000,-0.500000,27,planar,0.081660,0.054514,0.000090,0.332431,0.666467,0.001102,0.998898,0.007373,1.976463,78.790477,0.350542,-76.814014,0.611872,5.120854,1.610043,4.508983
-8,-10,6,-7.500000,-9.500000,6.500000,27,planar,0.072920,0.025790,0.000177,0.646325,0.351253,0.002422,0.997578,0.006926,2.021508,3.642617,0.291380,-1.621109,0.485869,1.011010,1.405784,0.525142
-8,-8,8,-7.500000,-7.500000,8.500000,24,planar,0.113601,0.046809,0.010873,0.587955,0.316337,0.095708,0.904292,0.038668,2.765874,0.298195,0.380493,2.467679,0.935529,0.351985,1.884329,-0.583544
-8,-7,8,-7.500000,-6.500000,8.500000,34,planar,0.128235,0.068304,0.002177,0.467349,0.515673,0.016978,0.983022,0.026717,2.584762,0.032234,0.426947,2.552528,0.966957,0.760552,1.965665,-0.206404
-8,-6,-2,-7.500000,-5.500000,-1.500000,21,linear,0.076989,0.005623,0.000001,0.926958,0.073034,0.000008,0.999992,0.000641,1.749339,167.397699,0.243913,-165.648360,0.568012,8.804761,1.315394,8.236749
-8,-6,8,-7.500000,-5.500000,8.500000,49,planar,0.139113,0.097469,0.002145,0.299355,0.685227,0.015417,0.984583,0.030752,2.610335,0.104152,0.454357,2.506183,0.703587,0.673666,1.703587,-0.029921
-8,-5,8,-7.500000,-4.500000,8.500000,57,planar,0.116720,0.089852,0.001132,0.230189,0.760112,0.009699,0.990301,0.022813,2.467419,0.190040,0.430322,2.277379,0.605639,0.505279,1.535133,-0.100359
-8,-4,8,-7.500000,-3.500000,8.500000,28,planar,0.133072,0.040693,0.000295,0.694202,0.303582,0.002215,0.997785,0.011687,2.117797,8.230113,0.387813,-6.112316,0.590588,1.314851,1.519826,0.724263
-8,2,8,-7.500000,2.500000,8.500000,29,linear,0.088673,0.000321,0.000011,0.996383,0.003490,0.000127,0.999873,0.000685,1.199987,133.288515,0.248998,-132.088528,0.410431,9.793292,0.943504,9.382861
-8,3,8,-7.500000,3.500000,8.500000,42,planar,0.089620,0.046539,0.000410,0.480710,0.514719,0.004571,0.995429,0.011955,2.204768,12.089813,0.343824,-9.885045,0.696439,2.322171,1.690939,1.625732
-8,4,8,-7.500000,4.500000,8.500000,55,planar,0.101429,0.071498,0.002034,0.295086,0.684860,0.020054,0.979946,0.024525,2.598722,3.238795,0.391619,-0.640073,0.664618,1.141253,1.604751,0.476635
-8,7,8,-7.500000,7.500000,8.500000,20,planar,0.175018,0.070590,0.001606,0.596672,0.394153,0.009175,0.990825,0.027071,2.466771,7.098987,0.461471,-4.632216,0.961921,2.139572,1.946095,1.177651
-8,10,8,-7.500000,10.500000,8.500000,23,planar,0.107550,0.064756,0.000594,0.397902,0.596579,0.005520,0.994480,0.016050,2.245994,10.787772,0.395179,-8.541778,0.618546,1.737131,1.572096,1.118585
-8,18,-1,-7.500000,18.500000,-0.500000,31,planar,0.087567,0.052151,0.000039,0.404442,0.595111,0.000447,0.999553,0.005633,1.942799,88.992651,0.353552,-87.049852,0.643275,5.439737,1.643275,4.796462
-7,-11,3,-6.500000,-10.500000,3.500000,21,linear,0.063733,0.001503,0.000000,0.976418,0.023578,0.000003,0.999997,0.000268,1.509732,26.820988,0.213111,-25.311255,0.404780,4.808597,1.163943,4.403817
-7,-11,8,-6.500000,-10.500000,8.500000,22,planar,0.093753,0.044603,0.000842,0.524248,0.466766,0.008985,0.991015,0.015216,2.314531,3.134950,0.354710,-0.820419,0.963853,1.000482,1.963853,0.036629
-7,-10,6,-6.500000,-9.500000,6.500000,39,linear,0.089280,0.019814,0.000247,0.778070,0.219159,0.002771,0.997229,0.007592,2.084341,4.583237,0.303649,-2.498895,0.716662,1.578680,1.692164,0.862018
-7,-8,3,-6.500000,-7.500000,3.500000,24,linear,0.089345,0.009768,0.000411,0.890665,0.104731,0.004604,0.995396,0.007107,2.096380,137.029203,0.276897,-134.932824,0.720253,8.176980,1.629218,7.456728
-7,-8,8,-6.500000,-7.500000,8.500000,47,planar,0.100360,0.058209,0.005094,0.419999,0.529240,0.050761,0.949239,0.030990,2.749390,0.402115,0.377019,2.347275,0.846505,0.142809,1.741961,-0.703696
-7,-7,8,-6.500000,-6.500000,8.500000,62,planar,0.114595,0.082314,0.001396,0.281698,0.706125,0.012178,0.987822,0.023612,2.520580,0.028906,0.414899,2.491674,0.748623,0.808901,1.738905,0.060277
-7,-6,-2,-6.500000,-5.500000,-1.500000,22,linear,0.201758,0.026225,0.000119,0.870019,0.129392,0.000588,0.999412,0.008563,1.970594,96.050599,0.441330,-94.080005,0.439224,5.750791,1.353094,5.311567
-7,-6,8,-6.500000,-5.500000,8.500000,68,planar,0.087684,0.044112,0.000114,0.496926,0.501774,0.001300,0.998700,0.007611,2.038438,0.762030,0.343082,1.276408,0.654925,0.352330,1.653595,-0.302595
-7,-5,-2,-6.500000,-4.500000,-1.500000,42,linear,0.147168,0.003808,0.000003,0.974124,0.025855,0.000021,0.999979,0.001199,1.745760,106.363912,0.337901,-104.618152,0.491939,7.383203,1.228685,6.891263
-7,-4,-2,-6.500000,-3.500000,-1.500000,35,linear,0.056869,0.003661,0.000000,0.935627,0.064364,0.000009,0.999991,0.000470,1.718132,146.999430,0.215395,-145.281298,0.544351,7.584522,1.284549,7.040171
-7,4,8,-6.500000,4.500000,8.500000,28,linear,0.052930,0.006103,0.000752,0.884703,0.101096,0.014201,0.985799,0.006239,2.188719,28.024062,0.214768,-25.835342,0.877046,6.625628,1.791954,5.748582
-7,5,-2,-6.500000,5.500000,-1.500000,37,linear,0.101953,0.002918,0.000001,0.971381,0.028605,0.000014,0.999986,0.000746,1.689503,207.405431,0.284852,-205.715928,0.364087,9.228645,1.062238,8.864558
-7,6,-2,-6.500000,6.500000,-1.500000,25,linear,0.143141,0.005801,0.000001,0.959470,0.040523,0.000007,0.999993,0.000947,1.773175,157.440734,0.350659,-155.667559,0.496305,9.448886,1.357015,8.952581
-7,6,8,-6.500000,6.500000,8.500000,23,linear,0.121439,0.011635,0.000348,0.904187,0.092945,0.002868,0.997132,0.007895,2.076594,15.860104,0.339925,-13.783510,0.536601,3.072678,1.529028,2.536077
-7,8,8,-6.500000,8.500000,8.500000,21,linear,0.095687,0.001471,0.000002,0.984629,0.015352,0.000019,0.999981,0.000640,1.511231,7.497911,0.270828,-5.986681,0.447916,2.102427,1.234608,1.654511
-7,9,8,-6.500000,9.500000,8.500000,26,planar,0.095174,0.064162,0.001501,0.325846,0.658386,0.015768,0.984232,0.020927,2.475357,5.958354,0.377654,-3.482997,0.716343,1.350194,1.708458,0.633851
-7,10,8,-6.500000,10.500000,8.500000,24,planar,0.123882,0.070764,0.000836,0.428781,0.564472,0.006747,0.993253,0.019423,2.331949,12.818599,0.418271,-10.486650,0.770543,2.264841,1.764589,1.494297
-7,11,3,-6.500000,11.500000,3.500000,24,linear,0.099646,0.013877,0.000431,0.860733,0.134945,0.004322,0.995678,0.008413,2.131210,0.240694,0.286180,1.890515,0.840240,0.397816,1.683060,-0.442425
-7,12,6,-6.500000,12.500000,6.500000,20,linear,0.085350,0.010043,0.000062,0.882333,0.116940,0.000727,0.999273,0.003761,1.858500,127.710206,0.261615,-125.851706,0.849785,13.471546,1.617473,12.621760
-7,18,-1,-6.500000,18.500000,-0.500000,23,planar,0.071603,0.050570,0.001081,0.293740,0.691166,0.015093,0.984907,0.015758,2.378136,29.517388,0.328361,-27.139252,0.973434,4.549013,1.973434,3.575579
-6,-11,8,-5.500000,-10.500000,8.500000,25,planar,0.099345,0.044686,0.000590,0.550195,0.443862,0.005942,0.994058,0.013787,2.245780,3.582434,0.359787,-1.336654,0.699172,0.897980,1.696196,0.198808
