rank,vx,vy,vz,label,num_points,gaussian_center_advantage,shell_center_penalty,ranking_adjustment,morphology_filter_penalty,total_score
0,6,13,0,volumetric,36,2.835336,0.329004,1.318980,0.132549,4.350771
1,4,-3,-1,volumetric,193,2.785246,0.287700,1.350097,0.199947,4.223096
2,4,-1,-1,corner_like,310,2.601651,0.051998,0.912959,0.196657,3.369950
3,6,2,2,corner_like,161,2.762012,0.246134,0.644436,0.354662,3.297920
4,4,-2,-1,volumetric,168,2.395232,0.131032,1.083355,0.486083,3.123537
5,6,3,2,corner_like,154,2.653074,0.183945,0.619811,0.351833,3.104997
6,6,14,1,corner_like,26,2.641705,-0.082174,0.776490,0.270888,3.065133
7,6,-2,1,corner_like,275,2.879421,0.398547,0.191258,0.593394,2.875832
8,6,5,2,volumetric,58,2.172327,-0.256479,1.019555,0.179061,2.756342
9,6,0,2,corner_like,147,2.253954,-0.006639,0.599817,0.221404,2.625729
10,1,-1,-2,corner_like,1646,1.960966,-0.324566,1.019528,0.217410,2.438518
11,6,-2,0,corner_like,160,2.104318,-0.215324,0.721290,0.198831,2.411454
12,6,-3,2,corner_like,169,2.290833,0.011684,0.399856,0.320815,2.381559
13,6,-3,1,corner_like,276,2.803596,0.081246,0.006749,0.628945,2.262646
14,6,1,2,corner_like,206,2.683688,0.253136,-0.058263,0.687923,2.190639
15,6,-1,2,corner_like,141,2.038183,-0.012670,0.451247,0.292924,2.183836
16,6,-4,2,corner_like,123,2.416321,-0.096328,0.227355,0.410627,2.136721
17,6,6,2,corner_like,60,2.121384,-0.056270,0.398543,0.344801,2.118856
18,6,12,-1,corner_like,35,2.575320,-0.056109,0.092861,0.560220,2.051852
19,6,-2,2,volumetric,201,2.289798,-0.178990,0.365272,0.446159,2.029921
20,6,4,2,corner_like,149,2.083900,-0.048805,0.259120,0.372733,1.921482
21,6,7,2,volumetric,35,1.004453,-0.146068,1.115927,0.231046,1.743265
22,6,3,-1,corner_like,213,2.185997,0.023122,0.050975,0.584978,1.675117
23,6,-3,0,corner_like,288,2.441887,-0.182950,-0.023707,0.632977,1.602253
24,6,8,2,corner_like,38,1.648937,-0.752185,0.795565,0.191866,1.500452
25,6,-2,3,corner_like,197,1.951188,-0.028907,0.074435,0.627716,1.369001
26,6,4,-1,corner_like,204,2.253878,0.025324,-0.299895,0.840997,1.138310
27,6,2,-1,corner_like,272,2.439848,-0.310652,-0.280448,0.826474,1.022274
28,6,-2,-1,corner_like,68,0.446755,0.048354,0.745707,0.275631,0.965185
29,1,-8,4,corner_like,121,0.628149,-0.365476,0.476004,0.234054,0.504623
30,6,5,0,corner_like,115,0.739882,-0.218745,0.333424,0.439406,0.415155
31,6,-7,2,corner_like,57,-0.202495,-0.187491,0.702017,0.265448,0.046583
32,0,-7,-2,linear,54,1.918047,0.524386,-0.660049,1.797929,-0.015545
33,6,-9,1,corner_like,50,0.300576,-0.411111,0.394234,0.308721,-0.025022
34,2,7,-2,linear,44,1.891897,0.355112,-0.622416,1.798878,-0.174285
35,-6,11,3,linear,33,2.090394,0.052787,-0.566816,1.760825,-0.184460
36,-7,11,3,linear,24,1.890515,0.111778,-0.476430,1.787034,-0.261171
37,6,-3,-1,corner_like,184,-0.027718,-0.227208,0.270237,0.569285,-0.553974
38,-8,-8,8,planar,24,2.467679,-0.343175,-1.338246,1.381321,-0.595063
39,3,15,3,linear,33,2.002997,-0.846830,-0.362533,1.527343,-0.733709
40,-1,-11,8,planar,31,2.297167,0.286904,-1.398390,2.207994,-1.022312
41,-8,-7,8,planar,34,2.552528,0.257942,-1.864226,2.123363,-1.177120
42,6,-1,1,planar,153,1.625116,-0.173184,-1.208461,1.439198,-1.195726
43,3,-5,4,corner_like,96,-1.381671,-0.079423,0.427853,0.293229,-1.326470
44,-1,-9,-2,linear,36,0.817730,-0.055256,-0.296789,1.799980,-1.334295
45,1,0,-2,planar,1343,2.107231,-0.464994,-1.333359,1.711814,-1.402936
46,-2,-11,8,planar,36,2.186065,0.412483,-1.772851,2.230367,-1.404671
47,-5,-8,8,planar,63,2.378941,-0.278297,-1.770326,1.825658,-1.495339
48,2,6,-2,planar,64,1.947717,0.362791,-1.599173,2.248597,-1.537262
49,-6,-8,8,planar,59,2.198510,0.112727,-1.848438,2.084665,-1.621867
50,-7,-8,8,planar,47,2.347275,-0.197169,-1.811958,2.046622,-1.708474
51,6,-6,2,corner_like,57,-2.873240,0.620860,0.669379,0.276234,-1.859235
52,-4,-8,8,linear,47,0.529016,-0.167394,-0.475427,1.748685,-1.862490
53,-3,-11,8,linear,23,0.815285,-0.546902,-0.424051,1.782380,-1.938048
54,-6,-7,8,planar,67,1.980189,0.070323,-1.764636,2.239911,-1.954034
55,6,5,-1,planar,110,1.287938,-0.535533,-1.324376,1.519736,-2.091706
56,12,-1,-1,linear,24,-0.757915,0.631967,-0.286426,1.733605,-2.145979
57,-9,-3,8,planar,56,2.161980,-0.073873,-1.958385,2.295770,-2.166048
58,6,4,1,planar,212,2.534593,-0.004734,-2.078967,2.636007,-2.185116
59,-5,11,3,planar,49,2.437178,-0.012929,-2.033048,2.673449,-2.282247
60,-8,-6,8,planar,49,2.506183,0.193460,-2.164459,2.949004,-2.413819
61,-5,-11,8,planar,25,1.629629,-0.300729,-1.611362,2.160159,-2.442621
62,-12,4,8,planar,24,1.235079,-0.231091,-1.409452,2.065961,-2.471424
63,-1,-8,-2,linear,43,-0.158711,-0.226765,-0.287279,1.799968,-2.472723
64,0,-5,-2,planar,220,1.883999,0.545260,-2.120123,2.792309,-2.483173
65,-9,-6,8,planar,35,2.067452,0.056663,-2.047650,2.591294,-2.514828
66,-7,-7,8,planar,62,2.491674,0.268030,-2.208318,3.143755,-2.592370
67,6,-5,2,planar,93,0.778354,-0.544858,-1.576083,1.325112,-2.667699
68,6,1,3,planar,187,2.384408,0.014114,-2.110407,2.968605,-2.680489
69,6,6,0,planar,90,2.084648,-0.320209,-1.971368,2.483902,-2.690831
70,0,-6,-2,planar,114,1.737275,0.304321,-2.097166,2.714325,-2.769895
71,-10,-5,8,planar,44,2.019771,0.590246,-2.223717,3.157181,-2.770882
72,6,7,0,planar,83,2.567656,0.078348,-2.343721,3.312758,-3.010475
73,-7,-6,8,planar,68,1.276408,-0.214366,-1.875180,2.245126,-3.058264
74,-9,-7,8,planar,38,1.318623,-0.235189,-1.928425,2.240466,-3.085457
