vx,vy,vz,center_x,center_y,center_z,num_points,label,eig1,eig2,eig3,linearity,planarity,scattering,anisotropy,omnivariance,gaussian_avg_mahalanobis2,gaussian_center_mahalanobis2,gaussian_avg_euclidean,gaussian_center_advantage,shell_avg_residual,shell_center_residual,shell_avg_radius,shell_center_penalty
0,15,2,0.600000,18.600000,3.000000,48,planar,0.140163,0.082999,0.001081,0.407844,0.584444,0.007712,0.992288,0.023255,2.448379,16.641002,0.441141,-14.192623,0.378161,2.755706,1.157480,2.377545
1,-13,3,1.800000,-15.000000,4.200000,26,linear,0.116620,0.004084,0.001049,0.964978,0.026027,0.008996,0.991004,0.007935,2.218069,6.553824,0.301188,-4.335755,0.483873,2.036651,1.221688,1.552778
1,-11,3,1.800000,-12.600000,4.200000,46,planar,0.102462,0.036963,0.000947,0.639251,0.351507,0.009242,0.990758,0.015307,2.397094,0.787356,0.346491,1.609738,0.337668,0.214482,1.154826,-0.123186
1,-9,3,1.800000,-10.200000,4.200000,87,corner_like,0.103179,0.085468,0.018526,0.171659,0.648786,0.179555,0.820445,0.054667,2.893973,0.148376,0.438709,2.745596,0.277248,0.700762,1.242587,0.423514
1,-8,-2,1.800000,-9.000000,-1.800000,34,linear,0.130283,0.004928,0.000001,0.962178,0.037814,0.000009,0.999991,0.000893,1.771116,147.505856,0.311190,-145.734740,0.392498,7.385677,0.829258,6.993180
1,-8,3,1.800000,-9.000000,4.200000,27,linear,0.077929,0.001821,0.000651,0.976628,0.015021,0.008351,0.991649,0.004520,1.952024,73.212772,0.239737,-71.260747,0.468362,7.420762,1.131779,6.952400
1,-7,-2,1.800000,-7.800000,-1.800000,51,linear,0.149089,0.002557,0.000002,0.982852,0.017135,0.000013,0.999987,0.000901,1.680473,137.357560,0.332661,-135.677087,0.383644,6.975410,0.819917,6.591766
1,-7,3,1.800000,-7.800000,4.200000,130,planar,0.116226,0.058939,0.008522,0.492891,0.433789,0.073320,0.926680,0.038792,2.847687,0.144290,0.395324,2.703398,0.320888,0.743951,1.056412,0.423063
1,-6,-2,1.800000,-6.600000,-1.800000,91,planar,0.111280,0.095144,0.000082,0.145003,0.854260,0.000737,0.999263,0.009541,2.033903,131.773604,0.435555,-129.739702,0.201020,6.602331,0.974376,6.401311
1,-6,3,1.800000,-6.600000,4.200000,124,planar,0.125430,0.120937,0.003138,0.035820,0.939165,0.025015,0.974985,0.036240,2.720091,2.492171,0.463406,0.227920,0.397443,0.080512,1.243693,-0.316931
1,-5,-2,1.800000,-5.400000,-1.800000,159,planar,0.133290,0.100373,0.000033,0.246961,0.752789,0.000251,0.999749,0.007647,2.002358,124.073897,0.448566,-122.071540,0.246100,6.176376,0.852527,5.930277
1,-5,3,1.800000,-5.400000,4.200000,145,planar,0.177098,0.131599,0.015667,0.256916,0.654619,0.088465,0.911535,0.071474,2.906660,0.158921,0.545987,2.747739,0.265560,0.720996,1.084817,0.455436
1,-4,-2,1.800000,-4.200000,-1.800000,284,planar,0.118482,0.109711,0.000021,0.074030,0.925790,0.000180,0.999820,0.006522,1.996440,123.111692,0.447982,-121.115252,0.268438,6.107238,0.827500,5.838800
1,-4,3,1.800000,-4.200000,4.200000,260,planar,0.151957,0.101614,0.005991,0.331299,0.629274,0.039427,0.960573,0.045227,2.829756,0.408305,0.474501,2.421450,0.290455,0.614052,1.025011,0.323597
1,-3,-2,1.800000,-3.000000,-1.800000,621,planar,0.122214,0.119680,0.000040,0.020734,0.978937,0.000329,0.999671,0.008376,2.018964,116.516022,0.458432,-114.497057,0.287995,5.982868,0.881190,5.694873
1,-2,-2,1.800000,-1.800000,-1.800000,1404,planar,0.118996,0.112943,0.000025,0.050866,0.948925,0.000209,0.999791,0.006942,2.005747,112.117583,0.449164,-110.111836,0.280707,5.804238,0.798738,5.523531
1,-1,-2,1.800000,-0.600000,-1.800000,1734,planar,0.109235,0.074542,0.000099,0.317593,0.681499,0.000907,0.999093,0.009310,2.066664,98.573770,0.393853,-96.507106,0.307587,5.633319,0.823014,5.325732
1,-1,-1,1.800000,-0.600000,-0.600000,1788,planar,0.077202,0.021322,0.006062,0.723814,0.197670,0.078516,0.921484,0.021528,2.799236,5.994154,0.301102,-3.194919,0.323725,0.680664,1.112456,0.356939
