rank,vx,vy,vz,label,num_points,gaussian_center_advantage,shell_center_penalty,ranking_adjustment,morphology_filter_penalty,total_score
114,-2,-7,5,planar,22,-0.467713,0.263324,-1.885029,2.110440,-4.199859
115,3,6,3,planar,45,0.792383,-0.251249,-2.043797,2.725402,-4.228064
116,5,3,2,planar,156,0.329937,-0.120163,-2.067347,2.586589,-4.444163
117,2,9,3,planar,61,-1.121314,0.110646,-1.585045,1.857118,-4.452830
118,-5,4,-2,linear,61,-2.285559,0.155637,-0.661288,1.799012,-4.590222
119,5,2,2,planar,202,1.107297,-0.330057,-2.219086,3.150918,-4.592764
120,-4,-3,-2,planar,166,-0.353800,-0.213479,-1.918830,2.248561,-4.734670
121,-6,-4,-2,planar,54,-0.140247,-0.181358,-2.015191,2.439087,-4.775883
122,1,-13,3,linear,26,-4.335755,1.552778,-0.275306,1.773013,-4.831296
123,4,11,0,planar,43,-0.333102,0.395410,-2.138862,2.900375,-4.976929
124,-5,-3,-2,linear,48,-2.916593,0.306189,-0.618205,1.797413,-5.026023
125,4,4,3,planar,53,-4.036418,2.275976,-1.378125,1.905047,-5.043614
126,-2,-7,6,planar,28,-0.597200,-0.011955,-2.026381,2.411290,-5.046826
127,0,-7,6,planar,44,-1.454179,0.124346,-1.684835,2.095535,-5.110203
128,5,5,0,planar,138,0.383096,-0.205041,-2.234652,3.230014,-5.286611
129,0,-13,3,linear,34,-3.304462,0.124666,-0.428846,1.711588,-5.320230
130,5,6,2,planar,26,-1.103013,0.178908,-1.980225,2.417051,-5.321381
131,-3,2,-2,planar,282,-1.190724,-0.062540,-1.833119,2.248918,-5.335301
132,-3,4,-2,planar,107,0.270846,-0.171717,-2.243662,3.216475,-5.361007
133,5,10,1,planar,28,-1.085116,0.142584,-2.019333,2.466100,-5.427965
134,3,-13,3,linear,24,-3.715494,0.288230,-0.254085,1.799987,-5.481337
135,2,5,3,planar,85,0.077404,0.028772,-2.287906,3.413511,-5.595241
136,4,6,3,linear,24,-6.906959,3.434023,-0.391147,1.775569,-5.639651
137,-3,3,-2,planar,204,-0.322031,-0.246583,-2.176003,2.983651,-5.728268
138,3,-10,-1,planar,63,-3.156721,0.341821,-1.566788,1.375924,-5.757613
139,-5,3,-2,planar,65,-2.380221,0.311511,-1.450802,2.245905,-5.765416
140,1,-1,-1,planar,1788,-3.194919,0.356939,-1.169261,1.767647,-5.774888
141,2,2,3,planar,124,-2.416057,0.276905,-1.533457,2.203632,-5.876241
142,5,1,2,planar,274,0.103479,-0.306552,-2.343128,3.340725,-5.886927
143,5,-10,1,planar,29,-2.827347,0.601019,-1.537437,2.247698,-6.011463
144,10,-2,0,planar,113,0.105438,-0.168810,-2.379164,3.572046,-6.014582
145,5,2,0,planar,311,-0.247342,0.016542,-2.429143,3.428742,-6.088684
146,0,-11,3,planar,51,-2.870627,0.621543,-1.608665,2.235215,-6.092964
147,1,-6,3,planar,124,0.227920,-0.316931,-2.587254,3.503944,-6.180208
148,-4,-7,3,planar,64,-0.757723,-0.288394,-2.147678,3.014243,-6.208038
149,5,-3,2,planar,160,-1.974578,0.190504,-2.002392,2.444064,-6.230530
150,5,8,0,planar,57,-1.456542,0.243192,-2.150356,2.928533,-6.292239
151,-3,9,5,corner_like,33,-6.593304,0.704904,0.083805,0.555557,-6.360153
152,5,9,1,planar,53,-2.550418,0.217659,-1.883924,2.296303,-6.512986
153,-5,5,-2,planar,36,-2.794976,0.207348,-1.694386,2.247495,-6.529509
154,5,-1,2,planar,314,-0.751566,-0.143925,-2.367948,3.344241,-6.607679
155,-1,-11,3,planar,57,-3.692918,0.849128,-1.671188,2.232271,-6.747249
156,3,-6,3,planar,28,-1.453439,0.006285,-2.199276,3.185492,-6.831922
157,5,3,0,planar,263,-1.459477,0.138260,-2.269100,3.264111,-6.854427
158,5,4,2,planar,54,-3.604203,0.463605,-1.827681,1.896447,-6.864726
159,5,11,1,planar,32,-0.948090,0.035958,-2.359070,3.624990,-6.896192
160,5,-2,3,planar,181,-4.481018,0.087932,-1.536361,1.084940,-7.014386
161,0,9,5,planar,43,-3.937055,0.324604,-1.327387,2.107462,-7.047299
162,2,3,3,planar,121,-1.719683,0.327022,-2.318235,3.475993,-7.186890
163,2,-13,3,linear,24,-6.069806,0.904960,-0.256844,1.799994,-7.221684
164,-4,-4,-2,planar,136,-1.183129,-0.004194,-2.547216,3.748401,-7.482941
165,5,-4,2,planar,119,-2.863784,0.497893,-2.239512,3.206383,-7.811785
166,5,-4,1,planar,238,-3.701320,0.136888,-1.951303,2.304857,-7.820592
167,4,-11,1,corner_like,24,-10.246626,1.578814,0.999742,0.346626,-8.014696
168,-5,7,-2,linear,24,-6.422220,0.515695,-0.336654,1.799983,-8.043162
169,-4,-5,-2,planar,84,-3.391275,0.174746,-2.145400,2.880260,-8.242189
170,1,12,-2,linear,35,-6.813397,0.759213,-0.538833,1.759057,-8.352074
171,-4,-6,-2,planar,74,-5.005467,0.541366,-1.892843,2.248154,-8.605098
172,2,12,3,planar,40,-5.374009,0.434084,-1.763843,1.928292,-8.632059
173,5,-7,3,corner_like,35,-10.265635,1.058391,0.839420,0.341989,-8.709812
174,-4,-7,-2,linear,33,-7.250948,0.887110,-0.571706,1.798982,-8.734527
175,5,7,-1,planar,89,-3.673871,0.241118,-2.243729,3.204642,-8.881123
176,-2,-7,3,linear,68,-7.665520,0.725854,-0.372330,1.663308,-8.975305
177,5,-6,2,planar,30,-6.066939,0.887109,-1.908176,2.114614,-9.202621
178,-4,-9,3,planar,22,-7.773571,1.448932,-1.324993,1.855628,-9.505260
179,5,3,3,planar,116,-6.645592,0.548553,-1.645770,1.806694,-9.549502
180,-3,-8,3,linear,22,-8.989255,1.436985,-0.394708,1.790055,-9.737033
181,2,-3,3,planar,95,-6.853176,0.723290,-1.437947,2.189571,-9.757405
182,4,-2,3,linear,42,-8.659828,1.065416,-0.454910,1.733787,-9.783109
183,-2,6,-2,planar,55,-4.714114,0.527026,-2.280633,3.347368,-9.815090
184,-4,7,-2,linear,23,-9.275132,1.449074,-0.322613,1.799980,-9.948651
185,5,1,3,planar,224,-7.333016,0.708331,-1.737607,1.920557,-10.282850
186,5,8,-1,planar,51,-6.744485,1.135097,-2.056037,2.634939,-10.300364
187,5,2,3,planar,141,-6.973953,0.537157,-1.928150,2.276346,-10.641291
188,5,7,0,planar,77,-5.196074,0.702238,-2.511986,3.741210,-10.747031
189,-3,6,-2,linear,41,-9.832883,0.942493,-0.376646,1.799970,-11.067006
190,4,-10,0,planar,28,-9.038663,1.712076,-1.604953,2.228004,-11.159543
191,4,-11,2,planar,20,-8.635697,1.164703,-1.590114,2.244043,-11.305150
192,3,12,-1,planar,73,-5.966869,0.793984,-2.410504,3.739492,-11.322880
193,0,9,3,planar,71,-7.699942,0.505513,-1.951954,2.324529,-11.470913
194,1,9,3,planar,79,-8.418367,1.271652,-2.091282,2.823721,-12.061718
195,4,12,-1,planar,40,-10.070829,1.520035,-1.638710,2.231013,-12.420517
196,5,-5,2,planar,40,-10.271805,1.109000,-1.346873,2.053482,-12.563159
197,-2,5,-2,planar,99,-7.184862,0.797096,-2.501093,3.748857,-12.637716
198,-3,-2,-2,linear,198,-11.489987,1.282331,-0.681204,1.798614,-12.687474
199,-5,-7,-2,linear,24,-12.163690,1.585421,-0.320141,1.799964,-12.698373
