rank,vx,vy,vz,label,num_points,gaussian_center_advantage,shell_center_penalty,ranking_adjustment,morphology_filter_penalty,total_score
39,3,15,3,linear,33,2.002997,-0.653052,-0.362533,1.527343,-0.539931
40,-1,-11,8,planar,31,2.297167,0.412307,-1.398390,2.207994,-0.896910
41,3,-5,4,corner_like,96,-1.381671,0.010969,0.427853,0.293229,-1.236079
42,-8,-7,8,planar,34,2.552528,0.155387,-1.864226,2.123363,-1.279674
43,-2,-11,8,planar,36,2.186065,0.510902,-1.772851,2.230367,-1.306252
44,-1,-9,-2,linear,36,0.817730,-0.037928,-0.296789,1.799980,-1.316967
45,-5,-8,8,planar,63,2.378941,-0.171848,-1.770326,1.825658,-1.388890
46,6,-1,1,planar,153,1.625116,-0.367006,-1.208461,1.439198,-1.389548
47,1,0,-2,planar,1343,2.107231,-0.465326,-1.333359,1.711814,-1.403268
48,2,6,-2,planar,64,1.947717,0.483562,-1.599173,2.248597,-1.416491
49,-6,-7,8,planar,67,1.980189,0.245160,-1.764636,2.239911,-1.779198
50,-7,-8,8,planar,47,2.347275,-0.299796,-1.811958,2.046622,-1.811102
51,-4,-8,8,linear,47,0.529016,-0.142377,-0.475427,1.748685,-1.837473
52,6,-6,2,corner_like,57,-2.873240,0.593427,0.669379,0.276234,-1.886668
53,-6,-8,8,planar,59,2.198510,-0.156215,-1.848438,2.084665,-1.890809
54,-3,-11,8,linear,23,0.815285,-0.519387,-0.424051,1.782380,-1.910533
55,-9,-3,8,planar,56,2.161980,0.100643,-1.958385,2.295770,-1.991532
56,6,5,-1,planar,110,1.287938,-0.490475,-1.324376,1.519736,-2.046648
57,12,-1,-1,linear,24,-0.757915,0.682241,-0.286426,1.733605,-2.095705
58,6,4,1,planar,212,2.534593,0.036552,-2.078967,2.636007,-2.143829
59,-5,11,3,planar,49,2.437178,0.071793,-2.033048,2.673449,-2.197526
60,-8,-6,8,planar,49,2.506183,0.374998,-2.164459,2.949004,-2.232281
61,6,-5,2,planar,93,0.778354,-0.284130,-1.576083,1.325112,-2.406971
62,-9,-6,8,planar,35,2.067452,0.164081,-2.047650,2.591294,-2.407410
63,-12,4,8,planar,24,1.235079,-0.191010,-1.409452,2.065961,-2.431343
64,0,-5,-2,planar,220,1.883999,0.555828,-2.120123,2.792309,-2.472605
65,-7,-7,8,planar,62,2.491674,0.354141,-2.208318,3.143755,-2.506259
66,6,6,0,planar,90,2.084648,-0.150428,-1.971368,2.483902,-2.521050
67,-1,-8,-2,linear,43,-0.158711,-0.302477,-0.287279,1.799968,-2.548436
68,6,1,3,planar,187,2.384408,0.087545,-2.110407,2.968605,-2.607058
69,0,-6,-2,planar,114,1.737275,0.360635,-2.097166,2.714325,-2.713581
70,-10,-5,8,planar,44,2.019771,0.642101,-2.223717,3.157181,-2.719026
71,-5,-11,8,planar,25,1.629629,-0.616635,-1.611362,2.160159,-2.758526
72,-7,-6,8,planar,68,1.276408,-0.024394,-1.875180,2.245126,-2.868292
73,6,7,0,planar,83,2.567656,0.175442,-2.343721,3.312758,-2.913381
74,-9,-7,8,planar,38,1.318623,-0.071482,-1.928425,2.240466,-2.921750
75,6,-10,2,planar,28,-0.329778,0.100485,-1.221510,1.560678,-3.011481
76,-4,11,3,planar,45,1.317601,-0.399083,-1.727386,2.219569,-3.028436
77,-9,-8,8,planar,30,1.806275,-0.169391,-2.081496,2.729114,-3.173727
78,1,8,-2,linear,38,-0.999477,-0.097624,-0.315545,1.799975,-3.212621
79,-9,-5,8,planar,55,1.716467,0.178472,-2.180304,3.005556,-3.290921
80,-13,-7,8,planar,21,1.206538,-0.411631,-1.881242,2.226030,-3.312365
81,-10,-4,8,linear,21,-1.386594,0.256906,-0.405926,1.797766,-3.333380
82,-8,-5,8,planar,57,2.277379,0.163615,-2.308372,3.477022,-3.344400
83,6,2,0,planar,243,2.191695,-0.028164,-2.203626,3.308475,-3.348570
84,-11,-6,8,planar,22,0.219949,0.080730,-1.432797,2.245104,-3.377223
85,-3,11,3,planar,64,1.307673,-0.239726,-1.967509,2.484528,-3.384089
86,-10,-7,8,planar,30,2.382606,-0.162095,-2.268932,3.357766,-3.406187
87,6,3,3,planar,94,2.233836,0.473065,-2.429010,3.726754,-3.448863
88,0,-10,6,planar,38,1.107023,-0.255305,-1.995321,2.367192,-3.510795
89,-2,-9,-2,linear,32,-1.600179,0.249683,-0.368168,1.799986,-3.518649
90,0,-9,-2,linear,40,-2.964928,1.850521,-0.610571,1.795616,-3.520594
91,-1,-8,5,linear,25,-1.971618,0.616536,-0.584381,1.777671,-3.717135
92,2,5,-2,planar,85,1.680668,0.300315,-2.300756,3.413528,-3.733300
93,6,1,0,planar,291,1.884528,-0.118819,-2.271660,3.277988,-3.783939
94,6,-9,2,planar,29,-1.420914,0.487663,-1.368168,1.521034,-3.822453
95,-9,3,8,planar,61,0.270454,-0.056739,-1.847649,2.207349,-3.841282
96,1,5,-2,planar,113,0.355003,-0.068755,-1.880672,2.249098,-3.843522
97,5,-2,4,linear,37,-1.860668,0.258662,-0.506485,1.765911,-3.874401
98,3,-8,4,planar,46,0.126091,-0.160708,-1.829807,2.073317,-3.937741
99,-3,11,6,corner_like,38,-5.463686,0.870930,0.859947,0.247664,-3.980473
100,1,4,-2,planar,187,0.883217,-0.036812,-2.101096,2.726796,-3.981487
101,1,1,-2,planar,1429,1.937996,0.495072,-2.699660,3.747548,-4.014139
102,6,0,3,planar,224,2.002238,0.241604,-2.553232,3.735771,-4.045161
103,6,2,3,planar,170,2.076148,0.212893,-2.697261,3.732272,-4.140492
104,0,-2,-2,planar,1051,-0.129333,-0.103706,-1.671070,2.246664,-4.150772
105,-4,-11,8,planar,46,0.104736,-0.004144,-1.962204,2.289336,-4.150948
106,6,10,1,planar,36,-0.088589,0.206429,-1.945686,2.366995,-4.194840
107,-4,18,2,planar,22,-0.018581,-0.014822,-1.926324,2.240030,-4.199757
108,-9,-4,8,linear,30,-1.946764,0.133776,-0.606293,1.796854,-4.216136
109,-10,7,8,planar,24,-0.148873,-0.098874,-1.755641,2.233326,-4.236715
110,1,2,-2,planar,667,1.801356,0.356070,-2.646744,3.748916,-4.238234
111,-7,-10,6,linear,39,-2.498895,0.670246,-0.627294,1.791688,-4.247631
112,6,6,-1,planar,112,0.190616,-0.269609,-1.920454,2.286372,-4.285820
113,0,-4,-2,planar,411,1.695486,0.292232,-2.578000,3.749001,-4.339282
114,6,4,3,planar,109,0.700840,-0.224907,-2.038759,2.779004,-4.341830
115,6,4,0,planar,177,0.119373,-0.262759,-1.938275,2.270592,-4.352254
116,6,0,0,planar,195,-1.155408,0.225990,-1.575150,1.888848,-4.393417
117,6,-1,3,planar,229,1.811054,0.175725,-2.642808,3.737429,-4.393459
118,6,-4,3,planar,74,0.680687,-0.274905,-2.088049,2.718940,-4.401207
119,1,-6,-2,planar,104,0.334724,-0.246265,-2.030786,2.486581,-4.428907
120,5,4,4,planar,49,-1.360596,0.226030,-1.623958,1.702495,-4.461019
121,-6,7,8,planar,35,-0.008493,-0.214215,-1.949933,2.333677,-4.506318
122,2,4,-2,planar,147,1.348799,0.214664,-2.396041,3.738541,-4.571118
123,-4,11,7,planar,27,1.770169,-0.128894,-2.553747,3.715644,-4.628116
124,0,-3,-2,planar,923,1.573645,0.186164,-2.677335,3.748654,-4.666179
125,-7,-11,8,planar,22,-0.820419,0.166770,-1.796624,2.216305,-4.666578
126,6,3,0,planar,202,1.314311,-0.528385,-2.317688,3.239643,-4.771405
127,1,-2,-2,planar,1447,1.490530,0.185962,-2.715481,3.748297,-4.787286
128,1,3,-2,planar,331,1.485330,0.115086,-2.646271,3.749342,-4.795198
129,6,11,-1,planar,47,0.055556,0.077090,-2.065992,2.872392,-4.805738
130,0,-11,8,linear,24,-4.952595,2.225906,-0.296238,1.785379,-4.808306
131,1,6,-2,planar,63,-0.266133,-0.289916,-1.975743,2.299404,-4.831195
132,-10,-6,8,planar,37,1.358003,-0.113084,-2.404499,3.732350,-4.891929
133,6,-8,2,planar,46,-2.469894,0.986341,-1.384106,2.052628,-4.920288
134,6,1,1,planar,266,1.120655,-0.178454,-2.354603,3.523528,-4.935930
135,3,-3,4,planar,161,-2.488948,0.577432,-1.224541,1.831434,-4.967490
136,-6,-11,8,planar,25,-1.336654,0.265209,-1.763389,2.227716,-5.062549
137,-8,-10,6,planar,27,-1.621109,0.359737,-1.609243,2.240917,-5.111532
138,6,-3,3,planar,150,1.025098,-0.317049,-2.317880,3.506458,-5.116289
139,-2,18,-1,planar,35,-1.408366,0.115743,-1.756503,2.095766,-5.144893
140,-1,-5,-2,planar,153,-1.057839,-0.107242,-1.797553,2.249360,-5.211994
141,6,-13,1,corner_like,26,-7.071113,1.529870,0.742647,0.458098,-5.256695
142,6,8,1,planar,65,-0.935816,-0.013546,-1.971221,2.349618,-5.270201
143,2,3,-2,planar,245,0.945606,0.044138,-2.528363,3.749380,-5.288000
144,1,-3,-2,planar,676,1.059323,-0.017548,-2.661938,3.748875,-5.369038
145,-8,4,8,planar,55,-0.640073,0.396591,-2.153385,3.001703,-5.398569
146,3,-7,4,planar,49,-1.179804,-0.218272,-1.864170,2.195169,-5.457414
147,-2,-8,-2,linear,40,-4.217754,0.696216,-0.292083,1.799975,-5.613596
148,12,-2,-1,linear,21,-5.062323,1.546172,-0.318400,1.791675,-5.626226
149,-10,3,8,planar,32,-0.313590,0.378858,-2.282651,3.424964,-5.642347
150,3,6,-2,planar,50,-2.009707,0.157357,-1.556357,2.248863,-5.657570
151,12,-3,0,planar,45,-2.842669,0.782401,-1.500105,2.108905,-5.669278
152,-5,18,1,planar,23,-1.353793,0.013360,-1.979950,2.353897,-5.674279
153,1,-4,-2,planar,342,0.783094,-0.025022,-2.696709,3.749077,-5.687714
154,-9,2,8,planar,61,-1.094661,0.167032,-2.089907,2.719622,-5.737158
155,-9,4,8,planar,62,0.390081,-0.023855,-2.455935,3.661651,-5.751359
156,1,-7,-2,planar,84,-1.256026,-0.049736,-2.014292,2.432612,-5.752665
157,-10,4,8,planar,41,-1.035190,0.281571,-2.150342,2.939086,-5.843047
158,0,1,-2,planar,1065,-2.422239,0.334242,-1.514642,2.246830,-5.849468
159,-10,2,8,planar,25,-3.329818,1.329810,-1.659643,2.225872,-5.885523
160,1,-5,-2,planar,171,0.486534,-0.127752,-2.499147,3.749106,-5.889471
161,6,-5,3,planar,72,0.149357,-0.062165,-2.507707,3.553313,-5.973828
162,0,-10,7,planar,63,-2.371195,0.551327,-1.912317,2.244974,-5.977158
163,3,-6,4,planar,48,-1.889902,0.007150,-1.895357,2.222995,-6.001105
164,0,-8,4,planar,162,-2.388852,0.347727,-1.870916,2.112397,-6.024438
165,-9,1,8,planar,61,-2.740360,0.701285,-1.895536,2.235395,-6.170006
166,6,11,2,planar,29,-3.047608,0.120747,-1.425086,1.825290,-6.177238
167,6,-11,2,planar,24,-1.786858,0.747016,-2.135521,3.012384,-6.187747
168,-1,11,3,linear,52,-5.028284,1.098331,-0.513986,1.760239,-6.204177
169,2,0,-2,planar,734,-1.389359,0.102628,-2.120925,2.799346,-6.207002
170,1,7,-2,linear,47,-5.010357,0.874420,-0.278028,1.799961,-6.213926
171,3,2,4,planar,171,-3.978095,0.882491,-1.230605,1.907574,-6.233784
172,5,-13,4,planar,22,-3.474898,0.959839,-1.582500,2.154620,-6.252179
173,-1,-7,-2,planar,98,-0.450862,-0.118804,-2.295354,3.393545,-6.258565
174,2,-8,4,planar,72,-2.719231,0.536997,-1.923206,2.189235,-6.294675
175,-2,18,0,planar,35,-2.391388,0.113670,-1.842612,2.188159,-6.308489
176,-1,18,2,planar,35,-2.729000,0.466708,-1.867924,2.244506,-6.374721
177,1,10,8,planar,29,-2.996110,0.253625,-1.516026,2.136629,-6.395139
178,3,-4,4,planar,137,-2.806216,0.478338,-1.875585,2.200408,-6.403871
179,2,2,-2,planar,411,0.268330,-0.273859,-2.704622,3.749229,-6.459379
180,6,8,0,planar,52,-2.730436,0.502776,-1.949152,2.303990,-6.480802
181,2,-5,4,planar,120,-1.517398,0.231093,-2.178469,3.068308,-6.533082
182,6,-5,-1,planar,137,-0.545863,0.186856,-2.477037,3.700314,-6.536358
183,6,-6,1,planar,124,-0.489063,0.000514,-2.458267,3.718725,-6.665541
184,-3,18,2,planar,24,-3.372276,0.571777,-1.680671,2.246341,-6.727510
185,-1,-6,-2,planar,118,-1.633323,0.305288,-2.244729,3.220119,-6.792883
186,6,11,0,planar,46,-3.711368,0.632016,-1.700455,2.076120,-6.855928
187,-7,8,8,linear,21,-5.986681,1.165704,-0.276822,1.799942,-6.897741
188,3,5,-2,planar,73,-2.988021,0.232047,-1.923992,2.248004,-6.927971
189,4,4,4,planar,67,-4.208298,0.757787,-1.737713,1.785016,-6.973240
190,-4,9,8,linear,21,-6.017015,1.224663,-0.459234,1.785436,-7.037022
191,-1,18,3,planar,45,-3.697551,0.745282,-1.917925,2.178161,-7.048356
192,2,1,-2,planar,686,-0.532644,-0.185812,-2.699972,3.748911,-7.167339
193,-1,11,6,planar,36,-5.562141,2.040491,-1.546278,2.109943,-7.177871
194,6,-7,1,planar,107,-1.013854,-0.003786,-2.534052,3.736690,-7.288381
195,0,18,3,planar,39,-4.033094,0.699906,-1.822277,2.152070,-7.307535
196,0,18,2,planar,36,-3.934007,0.707251,-1.895755,2.235701,-7.358212
197,-2,11,3,planar,67,-4.068990,0.895980,-1.944904,2.259378,-7.377292
198,-5,8,8,planar,37,-4.938261,1.397597,-1.722505,2.200072,-7.463241
199,1,-9,-2,planar,23,-4.358039,0.726053,-1.722356,2.246952,-7.601294
