vx,vy,vz,center_x,center_y,center_z,num_points,label,eig1,eig2,eig3,linearity,planarity,scattering,anisotropy,omnivariance,gaussian_avg_mahalanobis2,gaussian_center_mahalanobis2,gaussian_avg_euclidean,gaussian_center_advantage,shell_avg_residual,shell_center_residual,shell_avg_radius,shell_center_penalty
-10,-5,7,-11.400000,-5.400000,9.000000,16,planar,0.098614,0.063566,0.000502,0.355406,0.639507,0.005087,0.994913,0.014651,2.164265,173.403049,0.339382,-171.238783,0.634132,9.463213,1.552075,8.829081
-10,3,7,-11.400000,4.200000,9.000000,29,planar,0.134394,0.042143,0.001053,0.686422,0.305747,0.007831,0.992169,0.018132,2.396632,145.585514,0.374196,-143.188882,0.532508,10.034359,1.412409,9.501851
-10,15,-1,-11.400000,18.600000,-0.600000,17,linear,0.140505,0.013538,0.000027,0.903647,0.096159,0.000194,0.999806,0.003731,1.835986,143.759860,0.333267,-141.923874,0.719349,7.074046,1.371561,6.354698
-9,-6,7,-10.200000,-6.600000,9.000000,31,planar,0.162810,0.081167,0.002229,0.501465,0.484843,0.013692,0.986308,0.030884,2.585856,76.045498,0.442917,-73.459642,0.599358,6.475763,1.398562,5.876405
-9,-5,7,-10.200000,-5.400000,9.000000,41,planar,0.131540,0.077379,0.001279,0.411744,0.578534,0.009722,0.990278,0.023523,2.478894,128.265191,0.404635,-125.786297,0.543451,9.845813,1.257020,9.302363
-9,-4,7,-10.200000,-4.200000,9.000000,27,linear,0.113528,0.024173,0.000214,0.787073,0.211037,0.001889,0.998111,0.008381,2.049330,207.050201,0.351368,-205.000871,0.303976,9.461965,1.188181,9.157989
-9,2,7,-10.200000,3.000000,9.000000,22,planar,0.056655,0.017863,0.000303,0.684698,0.309946,0.005356,0.994644,0.006747,2.064149,252.628373,0.259130,-250.564225,0.347738,10.834256,1.262896,10.486518
-9,3,7,-10.200000,4.200000,9.000000,28,planar,0.150033,0.037874,0.000670,0.747565,0.247971,0.004464,0.995536,0.015613,2.284188,174.003079,0.383054,-171.718892,0.628337,10.213637,1.491303,9.585300
-9,6,6,-10.200000,7.800000,7.800000,17,linear,0.096748,0.021670,0.000178,0.776019,0.222139,0.001841,0.998159,0.007201,1.973516,280.783278,0.288982,-278.809762,0.740696,11.795050,1.644002,11.054353
-8,-7,7,-9.000000,-7.800000,9.000000,18,linear,0.129169,0.027676,0.000378,0.785739,0.211332,0.002929,0.997071,0.011059,2.107963,156.210843,0.357395,-154.102880,0.449015,8.794607,1.269565,8.345592
-8,-6,7,-9.000000,-6.600000,9.000000,46,planar,0.110044,0.098215,0.000400,0.107489,0.888877,0.003634,0.996366,0.016289,2.217296,181.133911,0.441597,-178.916615,0.351321,9.091749,1.331136,8.740429
-8,-5,7,-9.000000,-5.400000,9.000000,51,planar,0.145506,0.097676,0.000886,0.328712,0.665200,0.006087,0.993913,0.023262,2.404647,123.974691,0.462170,-121.570044,0.396711,8.679479,1.211866,8.282767
-8,-4,7,-9.000000,-4.200000,9.000000,56,planar,0.166648,0.095024,0.001145,0.429795,0.563336,0.006870,0.993130,0.026270,2.472436,124.545873,0.470850,-122.073437,0.421042,9.350114,1.358404,8.929072
-8,-3,7,-9.000000,-3.000000,9.000000,39,linear,0.191822,0.041034,0.001068,0.786083,0.208351,0.005566,0.994434,0.020331,2.423597,117.864896,0.445887,-115.441299,0.418898,8.908927,1.292280,8.490028
-8,-2,7,-9.000000,-1.800000,9.000000,15,linear,0.066858,0.009399,0.000408,0.859423,0.134469,0.006109,0.993891,0.006355,2.033814,263.782519,0.246239,-261.748705,0.383138,12.005493,1.186593,11.622355
-8,1,7,-9.000000,1.800000,9.000000,35,linear,0.165066,0.032210,0.000141,0.804865,0.194280,0.000856,0.999144,0.009090,2.027994,297.305638,0.375940,-295.277643,0.468873,10.958522,1.224173,10.489649
-8,2,6,-9.000000,3.000000,7.800000,29,planar,0.144885,0.125601,0.000081,0.133099,0.866344,0.000558,0.999442,0.011371,1.988968,317.366966,0.453784,-315.377998,0.525217,10.810993,1.290669,10.285776
-8,2,7,-9.000000,3.000000,9.000000,45,planar,0.114522,0.039755,0.000248,0.652859,0.344973,0.002168,0.997832,0.010416,2.117556,241.751708,0.360198,-239.634152,0.316698,10.018911,1.111646,9.702213
-8,3,6,-9.000000,4.200000,7.800000,29,planar,0.115327,0.061591,0.000210,0.465943,0.532234,0.001823,0.998177,0.011431,2.075051,271.711099,0.349026,-269.636048,0.607346,10.725172,1.381599,10.117826
-8,3,7,-9.000000,4.200000,9.000000,38,linear,0.122675,0.010152,0.000265,0.917242,0.080599,0.002159,0.997841,0.006909,2.056060,195.294474,0.309743,-193.238414,0.684087,12.354351,1.339836,11.670264
-8,5,6,-9.000000,6.600000,7.800000,17,linear,0.068910,0.000591,0.000001,0.991421,0.008564,0.000016,0.999984,0.000352,1.278403,288.485191,0.223908,-287.206787,0.309472,13.123200,0.884234,12.813729
-8,6,6,-9.000000,7.800000,7.800000,19,linear,0.399940,0.022037,0.000258,0.944899,0.054456,0.000645,0.999355,0.013150,2.045530,229.873887,0.631071,-227.828357,0.457524,9.791873,1.457524,9.334348
-8,15,-1,-9.000000,18.600000,-0.600000,30,planar,0.097989,0.068049,0.000762,0.305544,0.686676,0.007779,0.992221,0.017194,2.327697,90.930429,0.377642,-88.602732,0.371809,7.092998,1.303769,6.721189
-7,-9,2,-7.800000,-10.200000,3.000000,15,linear,0.038388,0.001216,0.000000,0.968333,0.031667,0.000001,0.999999,0.000116,1.421754,243.440162,0.167213,-242.018408,0.300626,11.320374,1.028334,11.019748
-7,-8,5,-7.800000,-9.000000,6.600000,24,planar,0.068780,0.019625,0.000200,0.714671,0.282427,0.002902,0.997098,0.006458,2.015906,199.491746,0.272856,-197.475840,0.327987,9.109719,1.105909,8.781732
-7,-7,7,-7.800000,-7.800000,9.000000,17,planar,0.171409,0.045800,0.003495,0.732805,0.246807,0.020388,0.979612,0.030160,2.588560,64.514231,0.406293,-61.925671,0.510315,6.661191,1.452331,6.150876
-7,-6,7,-7.800000,-6.600000,9.000000,47,planar,0.161804,0.114130,0.002237,0.294644,0.691534,0.013822,0.986178,0.034566,2.619259,77.027053,0.471082,-74.407794,0.508789,7.550276,1.317364,7.041487
-7,-5,-2,-7.800000,-5.400000,-1.800000,22,linear,0.080338,0.005161,0.000000,0.935754,0.064241,0.000005,0.999995,0.000562,1.742841,37.979733,0.255518,-36.236892,0.471385,4.645016,1.180591,4.173632
-7,-5,7,-7.800000,-5.400000,9.000000,62,planar,0.177111,0.099803,0.001926,0.436491,0.552635,0.010874,0.989126,0.032409,2.600056,79.245539,0.494205,-76.645482,0.560463,7.610009,1.490997,7.049546
-7,-4,7,-7.800000,-4.200000,9.000000,70,planar,0.132826,0.077239,0.002241,0.418496,0.564635,0.016868,0.983132,0.028433,2.632997,86.741169,0.425686,-84.108173,0.435358,7.085336,1.399823,6.649978
-7,-3,7,-7.800000,-3.000000,9.000000,31,linear,0.083565,0.012446,0.000701,0.851067,0.140538,0.008394,0.991606,0.009002,2.251042,172.360476,0.250500,-170.109434,0.686375,11.074870,1.469942,10.388495
-7,-2,7,-7.800000,-1.800000,9.000000,16,linear,0.024044,0.004711,0.000051,0.804077,0.193814,0.002110,0.997890,0.001791,1.718656,167.317654,0.161814,-165.598998,0.338414,8.970951,1.298105,8.632538
-7,1,7,-7.800000,1.800000,9.000000,39,linear,0.148411,0.021226,0.000111,0.856977,0.142278,0.000746,0.999254,0.007038,1.995456,338.212461,0.367949,-336.217005,0.390770,11.625497,1.096563,11.234727
-7,2,7,-7.800000,3.000000,9.000000,63,planar,0.112926,0.034030,0.000132,0.698656,0.300178,0.001166,0.998834,0.007968,2.045989,290.293980,0.353092,-288.247991,0.301070,10.573866,1.162269,10.272797
-7,3,6,-7.800000,4.200000,7.800000,24,planar,0.197134,0.084554,0.000101,0.571085,0.428402,0.000514,0.999486,0.011909,1.988795,298.533083,0.491821,-296.544289,0.393368,10.548896,1.220873,10.155527
-7,3,7,-7.800000,4.200000,9.000000,54,planar,0.100062,0.095609,0.001132,0.044499,0.944190,0.011311,0.988689,0.022123,2.464174,147.340137,0.406807,-144.875963,0.477111,10.236139,1.433806,9.759028
-7,5,7,-7.800000,6.600000,9.000000,19,planar,0.059042,0.027132,0.000104,0.540458,0.457777,0.001765,0.998235,0.005506,1.934682,292.556985,0.257564,-290.622303,0.424801,10.901237,1.081255,10.476436
-7,6,6,-7.800000,7.800000,7.800000,21,linear,0.081791,0.000476,0.000003,0.994183,0.005785,0.000032,0.999968,0.000465,1.250360,231.198452,0.243588,-229.948092,0.296398,11.630839,0.828160,11.334442
-7,8,6,-7.800000,10.200000,7.800000,20,planar,0.075122,0.052007,0.000235,0.307705,0.689161,0.003135,0.996865,0.009726,2.050663,270.091004,0.327316,-268.040341,0.322478,10.646646,1.144660,10.324169
-7,10,5,-7.800000,12.600000,6.600000,16,planar,0.048230,0.033118,0.000985,0.313333,0.666242,0.020425,0.979575,0.011631,2.293704,112.923261,0.267405,-110.629557,0.437857,8.681929,1.426252,8.244072
-7,15,-1,-7.800000,18.600000,-0.600000,37,planar,0.129489,0.065663,0.000678,0.492904,0.501861,0.005234,0.994766,0.017929,2.316958,92.356834,0.411172,-90.039876,0.436596,7.030154,1.425601,6.593558
-6,-11,3,-6.600000,-12.600000,4.200000,15,linear,0.126051,0.000286,0.000000,0.997734,0.002264,0.000001,0.999999,0.000175,1.133464,127.353156,0.323025,-126.219693,0.259260,7.055596,0.916360,6.796335
-6,-9,2,-6.600000,-10.200000,3.000000,18,linear,0.042895,0.000448,0.000000,0.989559,0.010437,0.000003,0.999997,0.000139,1.215198,318.457030,0.175080,-317.241832,0.300044,11.702674,0.822418,11.402629
-6,-9,7,-6.600000,-10.200000,9.000000,18,linear,0.150672,0.021170,0.000496,0.859496,0.137215,0.003289,0.996711,0.011649,2.153004,91.923023,0.367507,-89.770020,0.327853,6.867013,1.182985,6.539160
-6,-8,5,-6.600000,-9.000000,6.600000,52,planar,0.132781,0.034611,0.000390,0.739338,0.257721,0.002940,0.997060,0.012151,2.202057,213.695759,0.368846,-211.493701,0.383575,9.963381,1.124326,9.579806
-6,-7,2,-6.600000,-7.800000,3.000000,15,linear,0.130254,0.001501,0.000188,0.988478,0.010077,0.001445,0.998555,0.003326,1.634199,138.456310,0.303437,-136.822111,0.374499,11.073940,1.200285,10.699441
-6,-7,6,-6.600000,-7.800000,7.800000,16,linear,0.198626,0.010313,0.000631,0.948077,0.048746,0.003177,0.996823,0.010894,2.150162,0.778300,0.408193,1.371862,0.461103,0.128049,1.428173,-0.333054
-6,-7,7,-6.600000,-7.800000,9.000000,34,linear,0.146481,0.020813,0.000283,0.857916,0.140151,0.001933,0.998067,0.009522,2.104281,231.878411,0.388540,-229.774130,0.287650,10.214346,1.226223,9.926696
-6,-6,7,-6.600000,-6.600000,9.000000,88,planar,0.127868,0.119328,0.001305,0.066787,0.923009,0.010204,0.989796,0.027103,2.521069,107.375272,0.469039,-104.854203,0.411994,8.955498,1.382550,8.543504
-6,-5,-2,-6.600000,-5.400000,-1.800000,33,linear,0.245238,0.027833,0.000113,0.886505,0.113036,0.000459,0.999541,0.009159,1.999934,1.081446,0.510505,0.918487,0.313639,0.149086,1.303078,-0.164553
-6,-5,7,-6.600000,-5.400000,9.000000,96,planar,0.137333,0.082238,0.000841,0.401177,0.592697,0.006126,0.993874,0.021181,2.412278,153.426037,0.433124,-151.013760,0.506206,9.642140,1.387569,9.135934
-6,-4,-2,-6.600000,-4.200000,-1.800000,54,planar,0.169280,0.098669,0.000205,0.417124,0.581666,0.001211,0.998789,0.015070,2.114268,2.254515,0.487450,-0.140247,0.259001,0.051343,1.021367,-0.207658
-6,-4,7,-6.600000,-4.200000,9.000000,22,linear,0.050493,0.000197,0.000003,0.996106,0.003833,0.000061,0.999939,0.000313,1.095790,548.002564,0.192638,-546.906774,0.325059,13.938080,0.778273,13.613021
-6,-3,-2,-6.600000,-3.000000,-1.800000,21,linear,0.024458,0.001620,0.000000,0.933758,0.066239,0.000003,0.999997,0.000149,1.503944,37.069746,0.136724,-35.565802,0.423881,5.510574,0.978716,5.086693
-6,3,6,-6.600000,4.200000,7.800000,22,linear,0.098487,0.000300,0.000004,0.996952,0.003005,0.000043,0.999957,0.000500,1.169351,407.060297,0.282029,-405.890946,0.262676,14.481666,0.877889,14.218990
-6,4,-2,-6.600000,5.400000,-1.800000,46,linear,0.148578,0.002897,0.000003,0.980503,0.019476,0.000021,0.999979,0.001107,1.702013,32.242154,0.337144,-30.540141,0.359212,3.290078,0.985649,2.930866
-6,4,6,-6.600000,5.400000,7.800000,18,linear,0.049957,0.007691,0.000413,0.846050,0.145681,0.008269,0.991731,0.005414,2.037764,60.683178,0.209236,-58.645414,0.286907,6.533260,1.213113,6.246352
-6,5,-2,-6.600000,6.600000,-1.800000,31,linear,0.199490,0.006631,0.000003,0.966762,0.033225,0.000013,0.999987,0.001503,1.806309,14.727576,0.406154,-12.921267,0.360291,1.659750,1.074608,1.299458
-6,5,6,-6.600000,6.600000,7.800000,16,linear,0.229745,0.016274,0.000472,0.929165,0.068780,0.002056,0.997944,0.012087,2.117389,215.022786,0.426450,-212.905397,0.257032,10.630155,1.162451,10.373123
-6,5,7,-6.600000,6.600000,9.000000,20,linear,0.080720,0.015108,0.000285,0.812833,0.183641,0.003526,0.996474,0.007028,2.039894,266.481558,0.247427,-264.441664,0.583931,10.932570,1.099608,10.348639
-6,7,6,-6.600000,9.000000,7.800000,27,planar,0.244126,0.087934,0.000417,0.639798,0.358494,0.001707,0.998293,0.020760,2.194452,210.085249,0.546962,-207.890797,0.281453,9.993651,1.183185,9.712198
-6,8,6,-6.600000,10.200000,7.800000,20,planar,0.149161,0.068807,0.000502,0.538707,0.457930,0.003363,0.996637,0.017267,2.197424,194.741988,0.404550,-192.544564,0.502462,10.091266,1.401244,9.588804
-6,9,2,-6.600000,11.400000,3.000000,22,linear,0.141574,0.009497,0.000264,0.932922,0.065216,0.001863,0.998137,0.007078,2.010644,111.896508,0.339101,-109.885863,0.357164,7.326955,1.206693,6.969790
-6,10,5,-6.600000,12.600000,6.600000,21,linear,0.094281,0.015787,0.000061,0.832549,0.166808,0.000643,0.999357,0.004485,1.892474,212.497046,0.281864,-210.604571,0.548256,9.531489,1.177378,8.983233
-6,15,-1,-6.600000,18.600000,-0.600000,34,planar,0.115630,0.097901,0.003022,0.153324,0.820544,0.026132,0.973868,0.032461,2.652286,27.295018,0.418506,-24.642732,0.447115,3.680026,1.416146,3.232911
-5,-11,3,-5.400000,-12.600000,4.200000,26,linear,0.106784,0.015179,0.000978,0.857852,0.132992,0.009156,0.990844,0.011659,2.330083,38.442045,0.311528,-36.111962,0.513282,5.166979,1.381011,4.653696
-5,-9,3,-5.400000,-10.200000,4.200000,17,linear,0.137382,0.020279,0.006722,0.852391,0.098678,0.048931,0.951069,0.026556,2.650618,19.201647,0.354838,-16.551029,1.015917,6.313220,1.838418,5.297303
-5,-9,7,-5.400000,-10.200000,9.000000,22,linear,0.159813,0.022922,0.000285,0.856567,0.141652,0.001781,0.998219,0.010140,2.074726,165.488197,0.404479,-163.413471,0.311498,8.593831,1.261915,8.282333
-5,-8,5,-5.400000,-9.000000,6.600000,52,linear,0.145611,0.031217,0.000216,0.785612,0.212901,0.001487,0.998513,0.009947,2.098951,262.241306,0.383370,-260.142355,0.419462,10.433151,1.172740,10.013689
-5,-7,-2,-5.400000,-7.800000,-1.800000,24,linear,0.125942,0.005051,0.000002,0.959892,0.040096,0.000012,0.999988,0.000990,1.752209,13.915899,0.302240,-12.163690,0.409788,2.050671,1.026815,1.640882
-5,-7,3,-5.400000,-7.800000,4.200000,36,linear,0.119663,0.012610,0.002923,0.894619,0.080955,0.024426,0.975574,0.016399,2.589339,26.807072,0.324964,-24.217733,0.576821,4.964065,1.532652,4.387244
-5,-7,6,-5.400000,-7.800000,7.800000,20,planar,0.149128,0.050646,0.002009,0.660388,0.326143,0.013469,0.986531,0.024755,2.509517,1.469255,0.375767,1.040262,0.599702,0.014316,1.323399,-0.585386
-5,-7,7,-5.400000,-7.800000,9.000000,49,planar,0.132768,0.036033,0.001166,0.728604,0.262616,0.008779,0.991221,0.017733,2.452663,143.977810,0.363582,-141.525147,0.601721,10.345967,1.391101,9.744246
-5,-6,-2,-5.400000,-6.600000,-1.800000,35,linear,0.145860,0.006346,0.000002,0.956494,0.043491,0.000015,0.999985,0.001268,1.806134,2.422504,0.335078,-0.616370,0.370496,0.196195,1.058900,-0.174301
-5,-6,7,-5.400000,-6.600000,9.000000,90,planar,0.128950,0.071840,0.000641,0.442886,0.552143,0.004971,0.995029,0.018108,2.342868,160.354700,0.412720,-158.011833,0.453268,9.262722,1.402897,8.809454
-5,-5,-2,-5.400000,-5.400000,-1.800000,67,planar,0.166761,0.086326,0.000098,0.482337,0.517078,0.000585,0.999415,0.011200,2.040588,0.341384,0.450113,1.699204,0.517095,0.562007,1.242651,0.044912
-5,-4,-2,-5.400000,-4.200000,-1.800000,95,planar,0.120861,0.105764,0.000066,0.124908,0.874547,0.000545,0.999455,0.009443,2.022710,0.071356,0.456815,1.951354,0.238877,0.777115,1.101549,0.538238
-5,-3,-2,-5.400000,-3.000000,-1.800000,48,linear,0.098841,0.020991,0.000085,0.787626,0.211512,0.000862,0.999138,0.005613,1.980902,4.897495,0.337933,-2.916593,0.328441,0.786336,1.306508,0.457895
-5,3,-2,-5.400000,4.200000,-1.800000,65,planar,0.159276,0.041427,0.000174,0.739903,0.259005,0.001092,0.998908,0.010470,2.085766,4.465987,0.437335,-2.380221,0.318359,0.599889,1.274788,0.281531
-5,4,-2,-5.400000,5.400000,-1.800000,61,linear,0.225706,0.053216,0.000074,0.764226,0.235445,0.000329,0.999671,0.009629,2.012794,4.298353,0.509181,-2.285559,0.271856,0.383712,1.112930,0.111856
-5,5,-2,-5.400000,6.600000,-1.800000,36,planar,0.164233,0.065417,0.000110,0.601681,0.397651,0.000668,0.999332,0.010563,2.020037,4.815013,0.407432,-2.794976,0.548932,0.922876,1.432264,0.373944
-5,5,7,-5.400000,6.600000,9.000000,25,linear,0.163985,0.004134,0.000138,0.974788,0.024369,0.000843,0.999157,0.004542,1.843776,237.095967,0.339945,-235.252191,0.558033,10.638877,1.148961,10.080844
-5,6,-2,-5.400000,7.800000,-1.800000,15,linear,0.080881,0.001486,0.000000,0.981630,0.018365,0.000005,0.999995,0.000370,1.480190,103.493244,0.247298,-102.013054,0.307690,9.263171,1.077812,8.955481
-5,6,6,-5.400000,7.800000,7.800000,31,planar,0.093997,0.035592,0.000494,0.621350,0.373389,0.005261,0.994739,0.011827,2.219054,202.387698,0.292009,-200.168644,0.593157,10.146444,1.202785,9.553287
-5,6,7,-5.400000,7.800000,9.000000,15,linear,0.146522,0.010435,0.000506,0.928785,0.067761,0.003454,0.996546,0.009181,2.092356,215.579718,0.296238,-213.487362,0.995899,10.553460,1.765989,9.557561
-5,7,-2,-5.400000,9.000000,-1.800000,24,linear,0.151189,0.007488,0.000001,0.950471,0.049524,0.000006,0.999994,0.000983,1.798272,8.220492,0.353300,-6.422220,0.396931,0.874863,1.077810,0.477932
-5,7,6,-5.400000,9.000000,7.800000,22,planar,0.211126,0.063940,0.000500,0.697147,0.300485,0.002368,0.997632,0.018897,2.208013,195.085392,0.464372,-192.877378,0.430294,9.885111,1.342229,9.454817
-5,7,7,-5.400000,9.000000,9.000000,22,planar,0.098959,0.026220,0.000152,0.735045,0.263417,0.001538,0.998462,0.007336,1.990530,287.829861,0.301117,-285.839331,0.503206,10.673399,1.197029,10.170193
-5,8,6,-5.400000,10.200000,7.800000,28,linear,0.106651,0.006209,0.000217,0.941785,0.056178,0.002037,0.997963,0.005240,1.957948,213.506112,0.281381,-211.548164,0.701718,12.780034,1.242480,12.078316
-5,9,2,-5.400000,11.400000,3.000000,24,linear,0.136364,0.001389,0.000001,0.989814,0.010179,0.000006,0.999994,0.000540,1.509332,182.493497,0.321017,-180.984165,0.259768,9.303684,1.056152,9.043915
-5,9,3,-5.400000,11.400000,4.200000,20,planar,0.054504,0.031845,0.000084,0.415721,0.582732,0.001547,0.998453,0.005270,1.927834,177.186475,0.245759,-175.258641,0.531543,8.269446,1.100725,7.737903
-5,9,6,-5.400000,11.400000,7.800000,18,planar,0.279153,0.097827,0.005400,0.649558,0.331096,0.019346,0.980654,0.052833,2.672846,0.713585,0.594520,1.959260,0.668033,0.027185,1.665656,-0.640848
-5,10,5,-5.400000,12.600000,6.600000,31,linear,0.136534,0.013257,0.000356,0.902900,0.094492,0.002607,0.997393,0.008637,2.114634,203.046423,0.344062,-200.931789,0.411895,9.793972,1.257955,9.382076
-5,15,-1,-5.400000,18.600000,-0.600000,33,planar,0.135924,0.106083,0.002651,0.219548,0.760951,0.019502,0.980498,0.033685,2.627336,22.263289,0.455220,-19.635953,0.462122,3.094640,1.418034,2.632518
-5,15,1,-5.400000,18.600000,1.800000,28,planar,0.218990,0.105938,0.001445,0.516240,0.477162,0.006598,0.993402,0.032243,2.485050,15.751781,0.535391,-13.266731,0.534208,2.924493,1.432415,2.390286
-4,-13,3,-4.200000,-15.000000,4.200000,15,linear,0.083238,0.001296,0.000000,0.984434,0.015562,0.000004,0.999996,0.000332,1.449342,213.353346,0.240532,-211.904004,0.424309,9.729696,1.085466,9.305387
-4,-11,3,-4.200000,-12.600000,4.200000,26,linear,0.133648,0.018594,0.000060,0.860874,0.138675,0.000451,0.999549,0.005309,1.921475,67.885938,0.335128,-65.964463,0.605645,4.766438,1.243143,4.160793
-4,-9,3,-4.200000,-10.200000,4.200000,22,planar,0.100484,0.034023,0.006721,0.661412,0.271704,0.066884,0.933116,0.028429,2.703342,10.476913,0.328751,-7.773571,0.628667,2.601289,1.474710,1.972622
-4,-9,7,-4.200000,-10.200000,9.000000,33,planar,0.139640,0.046164,0.000799,0.669407,0.324874,0.005719,0.994281,0.017267,2.342512,85.143954,0.404101,-82.801442,0.363591,7.161411,1.315915,6.797820
-4,-8,5,-4.200000,-9.000000,6.600000,52,linear,0.139943,0.019171,0.000130,0.863009,0.136062,0.000929,0.999071,0.007039,2.018787,282.190448,0.353887,-280.171661,0.400138,10.584253,1.130659,10.184114
-4,-7,-2,-4.200000,-7.800000,-1.800000,33,linear,0.351565,0.064902,0.000119,0.815392,0.184268,0.000339,0.999661,0.013963,2.025287,9.276236,0.621136,-7.250948,0.313148,1.147434,1.219937,0.834286
-4,-7,3,-4.200000,-7.800000,4.200000,64,planar,0.129151,0.103839,0.008374,0.195985,0.739178,0.064837,0.935163,0.048246,2.831158,3.588881,0.445725,-0.757723,0.480121,0.539729,1.298485,0.059608
-4,-7,6,-4.200000,-7.800000,7.800000,18,planar,0.106562,0.064333,0.001494,0.396281,0.589698,0.014020,0.985980,0.021717,2.431416,3.219337,0.354936,-0.787921,0.637186,1.085573,1.563409,0.448387
-4,-7,7,-4.200000,-7.800000,9.000000,52,linear,0.125160,0.021901,0.000651,0.825018,0.169780,0.005201,0.994799,0.012129,2.297667,159.614325,0.356716,-157.316658,0.289702,9.678232,1.252084,9.388530
-4,-6,-2,-4.200000,-6.600000,-1.800000,74,planar,0.192246,0.098299,0.000095,0.488679,0.510829,0.000492,0.999508,0.012138,2.043215,7.048682,0.518662,-5.005467,0.305543,0.792096,1.157368,0.486553
-4,-6,7,-4.200000,-6.600000,9.000000,19,linear,0.044732,0.000391,0.000003,0.991265,0.008670,0.000065,0.999935,0.000371,1.195579,548.334969,0.176610,-547.139390,0.322888,13.888851,0.854373,13.565963
-4,-5,-2,-4.200000,-5.400000,-1.800000,84,planar,0.153845,0.100854,0.000070,0.344444,0.655100,0.000456,0.999544,0.010283,2.024818,5.416093,0.436422,-3.391275,0.493300,0.615342,1.059439,0.122043
-4,-4,-2,-4.200000,-4.200000,-1.800000,136,planar,0.116834,0.103410,0.000050,0.114902,0.884672,0.000426,0.999574,0.008443,2.014470,3.197599,0.447909,-1.183129,0.258957,0.220357,1.149111,-0.038600
-4,-3,-2,-4.200000,-3.000000,-1.800000,166,planar,0.144992,0.076255,0.000056,0.474077,0.525539,0.000384,0.999616,0.008504,2.020660,2.374460,0.434603,-0.353800,0.300001,0.104276,0.995384,-0.195725
-4,2,-2,-4.200000,3.000000,-1.800000,39,linear,0.066211,0.007784,0.000028,0.882440,0.117143,0.000417,0.999583,0.002424,1.849492,21.806398,0.262446,-19.956905,0.274572,2.709013,1.198835,2.434441
-4,3,-2,-4.200000,4.200000,-1.800000,136,planar,0.148677,0.101823,0.000044,0.315136,0.684569,0.000295,0.999705,0.008720,2.010658,0.133875,0.458320,1.876783,0.274513,0.712607,0.912839,0.438094
